gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
228933.,-14.4359712601,228933.,-41.6573410034,228933.,-1.6020940542
228953.,-15.0074520111,228953.,-42.9525985718,228953.,-1.2520536184
228973.,-15.9244556427,228973.,-44.7629699707,228973.,-1.3417859077
228993.,-15.9692058563,228993.,-46.2905616760,228993.,-1.6662070751
229013.,-15.9150924683,229013.,-47.3525695801,229013.,-1.0983703136
229033.,-15.4900827408,229033.,-48.2440071106,229033.,-1.6014171839
229053.,-14.8349008560,229053.,-49.5620803833,229053.,-1.8223508596
229073.,-14.2875242233,229073.,-50.1630668640,229073.,-2.0172965527
229093.,-13.1042423248,229093.,-50.7190742493,229093.,-1.6995069981
229113.,-12.0563659668,229113.,-51.2416763306,229113.,-1.9340959787
229133.,-11.1856660843,229133.,-51.5144767761,229133.,-1.9694577456
229153.,-10.2626075745,229153.,-51.5902214050,229153.,-1.645111084
229173.,-9.2999238968,229173.,-51.1912498474,229173.,-1.970102191
229193.,-8.8207178116,229193.,-51.1803817749,229193.,-1.5945954323
229213.,-8.7204408646,229213.,-50.7257461548,229213.,-1.8907262087
229233.,-8.8310623169,229233.,-50.0163459778,229233.,-1.8331546783
229253.,-9.0615863800,229253.,-49.0699310303,229253.,-1.5496469736
229273.,-9.9043951035,229273.,-48.1091041565,229273.,-1.6624803543
229293.,-10.8627252579,229293.,-46.8681182861,229293.,-1.6853030920
229313.,-11.6610345840,229313.,-45.6338615417,229313.,-1.2662572861
229333.,-13.4196090698,229333.,-44.4481925964,229333.,-1.7176553011
229353.,-14.1447792053,229353.,-42.3913383484,229353.,-1.4064956903
229373.,-14.8833303452,229373.,-40.8747901917,229373.,-1.4587945938
229393.,-15.3773384094,229393.,-38.9949874878,229393.,-1.3432799578
229413.,-16.0102519989,229413.,-37.4860877991,229413.,-1.6224089861
229433.,-16.2974472046,229433.,-35.0403556824,229433.,-1.7512882948
229453.,-16.1151542664,229453.,-32.9436264038,229453.,-1.6795928478
229473.,-15.6619129181,229473.,-30.4648075104,229473.,-1.3217185736
229493.,-15.0452699661,229493.,-28.0403709412,229493.,-1.4143906832
229513.,-14.1468172073,229513.,-25.8782176971,229513.,-1.4650298357
229533.,-13.2328605652,229533.,-23.3791007996,229533.,-1.9060952663
229553.,-12.1316556931,229553.,-21.0074043274,229553.,-1.4456647635
229573.,-11.0725326538,229573.,-18.9730529785,229573.,-1.3920874596
229593.,-10.3116426468,229593.,-16.7100124359,229593.,-1.2529382706
229613.,-9.6484451294,229613.,-14.1659030914,229613.,-1.4047753811
229633.,-9.2951202393,229633.,-11.5023603439,229633.,-1.3296018839
229653.,-9.1503629684,229653.,-9.3973999023,229653.,-1.3185598850
229673.,-9.5201263428,229673.,-7.4137411118,229673.,-1.4631677866
229693.,-10.0610742569,229693.,-5.2551031113,229693.,-1.5923985243
229713.,-11.1981954575,229713.,-3.1585922241,229713.,-1.2994184494
229733.,-11.8983745575,229733.,-1.088133812,229733.,-1.5669950247
229753.,-12.9240541458,229753.,0.2873306870,229753.,-1.418535471
229773.,-13.9055728912,229773.,2.5537047386,229773.,-0.9872812033
229793.,-15.1199245453,229793.,3.4884505272,229793.,-1.126280427
229813.,-15.6758480072,229813.,4.9405674934,229813.,-1.1946221590
229833.,-16.034198761,229833.,6.4618754387,229833.,-1.0441647768
229853.,-16.5191898346,229853.,7.403087616,229853.,-1.1485375166
229873.,-16.4650726318,229873.,8.7002592087,229873.,-1.1767625809
229893.,-16.2315101624,229893.,9.205575943,229893.,-1.1892962456
229913.,-15.6217212677,229913.,9.680138588,229913.,-0.7850748301
229933.,-14.4629678726,229933.,10.0777482986,229933.,-1.2909723520
229953.,-13.3713741302,229953.,10.6688432693,229953.,-0.8742835522
229973.,-12.3749418259,229973.,10.4021062851,229973.,-0.8242980242
229993.,-11.6456279755,229993.,9.8888683319,229993.,-0.8709668517
230013.,-10.7863912582,230013.,9.8479127884,230013.,-1.0210804939
230033.,-9.9995365143,230033.,9.3152761459,230033.,-0.8634971976
230053.,-9.3194475174,230053.,8.8997783661,230053.,-1.0937896967
230073.,-9.1700839996,230073.,7.6033129692,230073.,-1.2601684332
230093.,-9.0614309311,230093.,6.7075428963,230093.,-1.1591316462
230113.,-9.4986686707,230113.,5.5078606606,230113.,-1.1344295740
230133.,-9.9832839966,230133.,4.6209888458,230133.,-1.2493619919
230153.,-10.928812027,230153.,2.9502613544,230153.,-1.0807300806
230173.,-11.8964328766,230173.,1.4701651335,230173.,-1.1909763813
230193.,-12.7972736359,230193.,-0.4570336342,230193.,-1.2895300388
230213.,-13.7705469131,230213.,-2.6479229927,230213.,-1.2282778025
230233.,-14.1679859161,230233.,-4.4485130310,230233.,-1.3350214958
230253.,-14.9061822891,230253.,-6.3825888634,230253.,-0.7670860291
230273.,-15.5107803345,230273.,-8.3657493591,230273.,-0.8419105411
230293.,-15.7773504257,230293.,-10.4961690903,230293.,-1.1991704702
230313.,-15.4888601303,230313.,-12.7606697083,230313.,-1.3788965940
230333.,-15.008972168,230333.,-15.4492282867,230333.,-1.1558190584
230353.,-14.5649852753,230353.,-17.4138374329,230353.,-1.316069603
230373.,-13.5621185303,230373.,-19.4585437775,230373.,-1.8023843765
230393.,-12.3374767303,230393.,-22.2886943817,230393.,-1.2384105921
230413.,-11.6373596191,230413.,-24.5495643616,230413.,-1.1815543175
230433.,-10.710641861,230433.,-26.8828601837,230433.,-1.2398191690
230453.,-10.0286607742,230453.,-29.10521698,230453.,-1.3600981236
230473.,-9.4337081909,230473.,-31.3567523956,230473.,-1.5834139585
230493.,-8.8534564972,230493.,-33.9405288696,230493.,-1.2495256662
230513.,-8.6929349899,230513.,-35.2638854980,230513.,-1.2155711651
230533.,-9.2994356155,230533.,-37.7844772339,230533.,-1.4044058323
230553.,-9.4731655121,230553.,-39.0789337158,230553.,-1.4685652256
230573.,-10.3598375320,230573.,-41.2548713684,230573.,-1.6131701469
230593.,-11.2071847916,230593.,-43.3093986511,230593.,-1.7706567049
230613.,-12.0479106903,230613.,-44.3672142029,230613.,-1.4947876930
230633.,-12.8888931274,230633.,-45.9628257751,230633.,-1.2969603539
230653.,-13.668838501,230653.,-47.2926979065,230653.,-1.5775967836
230673.,-14.7353534698,230673.,-48.2998008728,230673.,-1.9285013676
230693.,-15.1141319275,230693.,-49.5504608154,230693.,-1.81305933
230713.,-15.6677865982,230713.,-50.0202980042,230713.,-2.1580562592
230733.,-15.7769489288,230733.,-50.5031776428,230733.,-1.8946075439
230753.,-15.0761318207,230753.,-51.3808135986,230753.,-1.7413024902
230773.,-14.8882923126,230773.,-51.4124488831,230773.,-1.9830148220
230793.,-13.8950042725,230793.,-50.8485527039,230793.,-2.0015621185
230813.,-12.8560123444,230813.,-50.7911643982,230813.,-1.8684333563
230833.,-12.0581769943,230833.,-50.4935607910,230833.,-1.8536795378
230853.,-11.0952167511,230853.,-50.3861122131,230853.,-1.9956735373
230873.,-10.4545316696,230873.,-49.3427619934,230873.,-1.86450243
230893.,-9.3343496323,230893.,-48.1447906494,230893.,-1.6388200521
230913.,-9.1591405869,230913.,-47.8774642944,230913.,-1.5818275213
230933.,-8.7155981064,230933.,-46.1853675842,230933.,-1.9508473873
230953.,-9.1166639328,230953.,-44.9009971619,230953.,-1.9113779068
230973.,-9.2673578262,230973.,-43.3255691528,230973.,-1.7359243631
230993.,-9.7894058228,230993.,-41.8684692383,230993.,-1.6287823915
231013.,-10.6552581787,231013.,-40.1103630066,231013.,-1.5450381041
231033.,-11.7334241867,231033.,-38.3098602295,231033.,-1.3650134802
231053.,-12.5427932739,231053.,-36.2806396484,231053.,-1.4568852186
231073.,-13.7519197464,231073.,-34.2926292419,231073.,-1.288738966
231093.,-14.5683221817,231093.,-32.3761100769,231093.,-1.6163505316
231113.,-15.2910842896,231113.,-30.2892284393,231113.,-1.2923859358
231133.,-15.2761974335,231133.,-28.0279045105,231133.,-1.5045174360
231153.,-15.6407651901,231153.,-25.6214694977,231153.,-1.3948862553
231173.,-15.6911172867,231173.,-23.0078449249,231173.,-1.3265827894
231193.,-15.2504768372,231193.,-21.0380306244,231193.,-1.7014346123
231213.,-14.8226137161,231213.,-18.1498699188,231213.,-1.5220625401
231233.,-14.0523023605,231233.,-16.0981483459,231233.,-1.5597862005
231253.,-12.9161472321,231253.,-13.5172309875,231253.,-1.0254708529
231273.,-12.0210781097,231273.,-11.6155424118,231273.,-1.0377635956
231293.,-11.2255868912,231293.,-9.1650218964,231293.,-0.9527204037
231313.,-10.6228303909,231313.,-7.0928730965,231313.,-1.1950960159
231333.,-10.1195621490,231333.,-5.0513224602,231333.,-1.1196581125
231353.,-9.6241893768,231353.,-3.2468833923,231353.,-1.0060864687
231373.,-9.9336194992,231373.,-1.3239207268,231373.,-1.1104694605
231393.,-9.8476047516,231393.,0.7093360424,231393.,-1.1588867903
231413.,-10.0122461319,231413.,2.1413171291,231413.,-1.0489488840
231433.,-11.2800979614,231433.,3.5738573074,231433.,-1.6008000374
231453.,-11.7362709045,231453.,4.8382511139,231453.,-1.0149184465
231473.,-12.6982889175,231473.,6.316072464,231473.,-1.182702899
231493.,-13.3704557419,231493.,7.4681892395,231493.,-1.0719492435
231513.,-14.6687393188,231513.,7.9583387375,231513.,-1.1698747873
231533.,-15.4388141632,231533.,8.9074134827,231533.,-1.0576885939
231553.,-16.0685100555,231553.,9.20333004,231553.,-1.2417874336
231573.,-16.3253803253,231573.,10.0900335312,231573.,-1.0036573410
231593.,-16.0098342896,231593.,9.8248128891,231593.,-1.1479289532
231613.,-15.7487764359,231613.,9.8693151474,231613.,-0.9788274765
231633.,-15.4455862045,231633.,9.9146108627,231633.,-0.7669915557
