gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
77451.,-0.4543753564,77451.,27.0361747742,77451.,0.8091904521
77471.,-0.7684525251,77471.,25.7088832855,77471.,0.530623138
77491.,-1.1185950041,77491.,23.5202693939,77491.,0.13672629
77511.,-1.0536407232,77511.,21.6904830933,77511.,0.4869374931
77531.,-1.2431274652,77531.,19.2044296265,77531.,0.1831635684
77551.,-1.7323565483,77551.,16.9243144989,77551.,0.5060689449
77571.,-1.5776627064,77571.,14.8174591064,77571.,0.3228458762
77591.,-2.1544637680,77591.,11.8917751312,77591.,-0.2139663994
77611.,-1.9314152002,77611.,9.5264797211,77611.,0.2775755227
77631.,-2.0410766602,77631.,6.8270678520,77631.,0.1848579049
77651.,-2.0079448223,77651.,3.7366621494,77651.,0.1620692611
77671.,-2.0593476295,77671.,0.6420745254,77671.,0.0682145804
77691.,-1.8012052774,77691.,-1.9213876724,77691.,-0.1948170215
77711.,-1.4349675179,77711.,-4.8064923286,77711.,-0.232611388
77731.,-0.9891258478,77731.,-7.8395690918,77731.,-0.4231195748
77751.,-1.5373690128,77751.,-10.5796499252,77751.,-0.4602956772
77771.,-0.8871475458,77771.,-12.9139976501,77771.,-0.1066119522
77791.,-0.6290485859,77791.,-15.7375640869,77791.,-0.0060674790
77811.,-0.1917537898,77811.,-17.9655857086,77811.,-0.3351118565
77831.,0.1466271132,77831.,-20.6161403656,77831.,-0.4894444048
77851.,0.7554472089,77851.,-22.7183074951,77851.,-0.4180512130
77871.,0.6096790433,77871.,-24.6398239136,77871.,-0.3261378706
77891.,1.2666864395,77891.,-26.6208724976,77891.,-0.1304111481
77911.,1.0107003450,77911.,-28.4245128632,77911.,-0.3716925681
77931.,1.1124466658,77931.,-28.8723087311,77931.,-0.2387262136
77951.,1.3344494104,77951.,-30.4628391266,77951.,-0.7728381157
77971.,1.3575558662,77971.,-31.7168273926,77971.,-0.9281795025
77991.,1.2917827368,77991.,-32.3974685669,77991.,-0.2809761763
78011.,1.0801198483,78011.,-32.9038543701,78011.,-0.5412496328
