gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
442187.,0.5412942171,442187.,11.0772752762,442187.,0.5803525448
442207.,0.573225379,442207.,13.1556539536,442207.,0.5249281526
442227.,0.3603941500,442227.,14.9521970749,442227.,0.3407171667
442247.,0.2624815702,442247.,16.6938686371,442247.,0.7320235372
442267.,0.5307066441,442267.,18.4612979889,442267.,0.331037879
442287.,0.5530781746,442287.,20.3086566925,442287.,0.1959159076
442307.,0.5737061501,442307.,21.8799114227,442307.,0.4323892593
442327.,0.7696006894,442327.,23.2913494110,442327.,0.4461346865
442347.,0.5196610689,442347.,25.0961952209,442347.,0.6002461314
442367.,-0.0877258629,442367.,26.1653060913,442367.,0.5672714710
442387.,0.2400806248,442387.,27.2175579071,442387.,0.4323043823
442407.,-0.0619326569,442407.,28.4684181213,442407.,0.5612563491
442427.,-0.1703635603,442427.,29.4001007080,442427.,0.3868658841
442447.,-0.3418542445,442447.,30.0639858246,442447.,0.2219779938
442467.,-0.2599108815,442467.,31.112405777,442467.,0.7626963854
442487.,-0.5243224502,442487.,32.0679283142,442487.,0.2027881444
442507.,-0.6860222816,442507.,32.6153106689,442507.,0.5509265661
442527.,-0.5263102651,442527.,32.9206504822,442527.,0.3605014682
442547.,-0.5016097426,442547.,33.4238433838,442547.,0.4860385358
442567.,-0.3544683158,442567.,33.1969604492,442567.,0.8029247522
442587.,-0.3301833272,442587.,32.9086837769,442587.,0.4289509356
442607.,-0.2547801733,442607.,33.2505340576,442607.,0.6270133853
442627.,-0.0195246544,442627.,33.1385917664,442627.,0.2791213393
442647.,-0.2513939142,442647.,33.1053695679,442647.,0.5073390007
442667.,0.2783479989,442667.,32.5085525513,442667.,0.514469862
442687.,0.2640572786,442687.,31.6907405853,442687.,0.3816814721
442707.,0.6952374578,442707.,31.4708499908,442707.,0.6567057371
442727.,0.633661449,442727.,30.6656074524,442727.,0.4532296658
442747.,1.1261148453,442747.,29.7222251892,442747.,0.4642743170
442767.,0.8863605857,442767.,28.8811550140,442767.,0.4303056896
442787.,1.2526336908,442787.,27.5683021545,442787.,0.5646566749
442807.,1.3443228006,442807.,26.4008693695,442807.,0.6424543262
442827.,0.9434682727,442827.,24.8851413727,442827.,0.5687336326
442847.,1.0111131668,442847.,23.5945720673,442847.,0.5194661617
442867.,1.0510647297,442867.,22.4800987244,442867.,0.2734306753
442887.,0.7117884159,442887.,20.8331737518,442887.,0.3157333434
442907.,0.7349871397,442907.,18.6092128754,442907.,0.206222266
442927.,0.5979811549,442927.,17.620880127,442927.,0.2639086246
442947.,0.4078286588,442947.,15.7136440277,442947.,0.5339150429
442967.,0.4287902415,442967.,14.1846828461,442967.,0.3950164020
442987.,0.1270187497,442987.,11.4355201721,442987.,0.0846698508
443007.,-0.4057170749,443007.,9.249124527,443007.,-0.1145883054
443027.,-0.3176423013,443027.,7.6354441643,443027.,0.1506671607
443047.,-0.2276639193,443047.,5.8746938705,443047.,0.4512206018
443067.,-0.4962185919,443067.,3.5232336521,443067.,-0.0483569764
443087.,-0.6534589529,443087.,1.5279275179,443087.,0.0172254071
443107.,-0.553216815,443107.,-0.5608866215,443107.,-0.0225087963
443127.,-0.7906582952,443127.,-2.6938920021,443127.,0.1768327355
443147.,-0.7913647890,443147.,-4.5569205284,443147.,0.0615579896
443167.,-0.6064943671,443167.,-7.1845684052,443167.,-0.0395457298
443187.,-0.3452444077,443187.,-9.0606365204,443187.,0.1898966432
443207.,-0.2927618027,443207.,-11.4243621826,443207.,-0.5386832952
443227.,0.1020391881,443227.,-13.1024312973,443227.,-0.4777842760
443247.,-0.1352418810,443247.,-15.5251293182,443247.,-0.3234807253
443267.,-0.0182811078,443267.,-17.1234207153,443267.,-0.5122061372
443287.,0.3939121664,443287.,-19.2338867188,443287.,-0.1667834520
443307.,0.5067193508,443307.,-20.7618961334,443307.,-0.386687398
443327.,0.597424686,443327.,-22.4235458374,443327.,-0.3844590187
443347.,0.3575076163,443347.,-24.728012085,443347.,-0.6631333232
443367.,0.448091954,443367.,-26.5472164154,443367.,-0.5061733723
443387.,0.4581327140,443387.,-27.7662143707,443387.,-0.5094500780
443407.,0.2987647653,443407.,-29.4027671814,443407.,-0.4518718123
443427.,0.1374302059,443427.,-30.8741912842,443427.,-0.4355373085
443447.,0.1587875336,443447.,-32.7048988342,443447.,-0.7204004526
443467.,-0.2851651907,443467.,-33.7818565369,443467.,-0.9778051376
443487.,-0.0950197428,443487.,-35.1206207275,443487.,-0.4608236551
443507.,-0.5323772430,443507.,-36.2576332092,443507.,-0.4828045070
443527.,-0.6938437819,443527.,-36.8065719604,443527.,-0.7116401792
443547.,-0.6233565211,443547.,-37.9895820618,443547.,-0.9211248755
443567.,-1.0925784111,443567.,-38.8722572327,443567.,-0.5817659497
443587.,-1.3383924961,443587.,-39.7751045227,443587.,-0.6304156780
443607.,-1.3630312681,443607.,-39.4350318909,443607.,-0.6521538496
443627.,-1.6600898504,443627.,-39.9930915833,443627.,-0.5186954737
443647.,-1.3880120516,443647.,-40.6911849976,443647.,-0.6905900836
443667.,-1.4679858685,443667.,-40.7920227051,443667.,-0.6251826882
443687.,-0.9061128497,443687.,-40.5625495911,443687.,-0.6408387423
443707.,-1.1818095446,443707.,-41.0315322876,443707.,-0.7667267323
443727.,-1.1757994890,443727.,-40.7795410156,443727.,-0.8703919649
443747.,-1.0110150576,443747.,-40.2157287598,443747.,-0.7297926545
443767.,-0.9340833426,443767.,-39.8872795105,443767.,-0.7854098678
443787.,-0.4921706021,443787.,-39.2744674683,443787.,-0.7328453660
443807.,-0.6316515803,443807.,-38.4888305664,443807.,-0.7539826035
443827.,-0.2437640429,443827.,-37.2430763245,443827.,-0.0271179229
443847.,-0.3973168135,443847.,-36.7176208496,443847.,-0.6846022606
443867.,-0.309740752,443867.,-35.6708450317,443867.,-0.8448627591
443887.,0.0767268464,443887.,-34.2524223328,443887.,-0.2023664713
443907.,-0.1091770381,443907.,-33.0860900879,443907.,-0.6275483966
443927.,-0.2077593058,443927.,-31.8409080505,443927.,-0.7603402734
443947.,-0.0812542513,443947.,-30.3178386688,443947.,-0.272069484
443967.,-0.4936841428,443967.,-28.9380645752,443967.,-0.1066137552
443987.,-0.2310159504,443987.,-27.4105434418,443987.,-0.5559686422
444007.,-0.5777437687,444007.,-25.6538715363,444007.,-0.3338512480
444027.,-0.6898797750,444027.,-23.9846229553,444027.,-0.3605349958
444047.,-0.7723397613,444047.,-21.6776981354,444047.,-0.2411483228
444067.,-0.9113037586,444067.,-20.0461215973,444067.,-0.1555832177
444087.,-1.0363060236,444087.,-18.5231742859,444087.,-0.2817342281
444107.,-1.2134559155,444107.,-16.4239864349,444107.,-0.4524927437
444127.,-1.3540601730,444127.,-14.3317413330,444127.,-0.1852621585
444147.,-0.9836864471,444147.,-12.1607971191,444147.,0.0059808884
444167.,-0.9174647331,444167.,-10.8153810501,444167.,-0.2113990486
444187.,-1.2137621641,444187.,-8.1097173691,444187.,-0.0752935857
444207.,-1.0852819681,444207.,-6.0301232338,444207.,-0.0478074662
444227.,-1.1743305922,444227.,-4.1278929710,444227.,0.0067470786
444247.,-0.9133191109,444247.,-1.8303325176,444247.,-0.0675666109
444267.,-0.6701464057,444267.,0.0144842872,444267.,0.0903998092
444287.,-0.4974216223,444287.,2.0907297134,444287.,0.0305977426
444307.,-0.5839595795,444307.,4.4725532532,444307.,0.0719653815
444327.,-0.2600799501,444327.,6.5063939095,444327.,0.2625693679
444347.,-0.0510460325,444347.,8.8129320145,444347.,0.361351043
444367.,0.2803864777,444367.,10.2506771088,444367.,0.1850741655
444387.,0.5424082279,444387.,12.0373868942,444387.,0.4408852458
444407.,0.51411587,444407.,13.9538774490,444407.,0.1822896302
444427.,0.4623501599,444427.,15.9402751923,444427.,0.3657131493
444447.,0.6549527645,444447.,18.0144233704,444447.,0.4071519971
444467.,0.8110851049,444467.,19.2429218292,444467.,-0.0117817624
444487.,1.0723257065,444487.,21.1234455109,444487.,0.0688790083
444507.,0.7846345901,444507.,22.6047687531,444507.,0.3086683452
444527.,0.6162163019,444527.,24.2111244202,444527.,0.5475322008
444547.,0.7421174049,444547.,25.4166908264,444547.,0.2898328006
