gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
364478.,0.3608188331,364478.,41.0326461792,364478.,-0.1352373064
364498.,0.3272044659,364498.,38.0080680847,364498.,0.3065748811
364518.,-0.2827339768,364518.,35.5638351440,364518.,-0.1069811285
364538.,-0.5777465105,364538.,32.7601356506,364538.,-0.1027932167
364558.,-1.1718791723,364558.,29.0849246979,364558.,-0.2436699122
364578.,-1.8420034647,364578.,25.8924236298,364578.,-0.2690216601
364598.,-2.2712554932,364598.,22.0689945221,364598.,0.0462666862
364618.,-2.7929944992,364618.,18.4549388885,364618.,-0.0073573226
364638.,-3.0142908096,364638.,13.7970619202,364638.,-0.2448563129
364658.,-3.7358689308,364658.,9.5422725677,364658.,0.045016177
364678.,-3.3551089764,364678.,5.1173057556,364678.,-0.0751962662
364698.,-3.5287530422,364698.,1.1691944599,364698.,0.0671089739
364718.,-3.1597821712,364718.,-3.0407836437,364718.,-0.6451776624
364738.,-2.7761940956,364738.,-8.1900825500,364738.,-0.3800210059
364758.,-1.9829170704,364758.,-12.4257497787,364758.,-0.1673022807
364778.,-1.4844009876,364778.,-16.4657096863,364778.,-0.0390517227
364798.,-1.0309916735,364798.,-20.8048057556,364798.,-0.3509849012
364818.,-0.0268376209,364818.,-25.2782363892,364818.,-0.4559497237
364838.,0.3347175419,364838.,-28.5391483307,364838.,-0.4597415626
364858.,0.8550594449,364858.,-32.099899292,364858.,-0.5868160725
364878.,0.6157686710,364878.,-35.3942451477,364878.,-0.3663381040
364898.,0.8597409725,364898.,-39.0048751831,364898.,-0.4387407899
364918.,0.7211312652,364918.,-41.6620140076,364918.,-0.3025997579
364938.,0.6849625707,364938.,-44.8710823059,364938.,-0.3656195402
364958.,0.3517045081,364958.,-46.3614768982,364958.,-0.4614358246
364978.,-0.3851695955,364978.,-48.0074768066,364978.,-0.4017626643
364998.,-0.9110803008,364998.,-49.6904830933,364998.,-0.5202170014
365018.,-1.1874482632,365018.,-50.9493331909,365018.,-0.3225097060
365038.,-1.4411854744,365038.,-52.0448799133,365038.,-0.2575016022
365058.,-1.5274263620,365058.,-52.4063148499,365058.,-0.4790912569
365078.,-1.7034929991,365078.,-52.4072036743,365078.,-0.3753271103
365098.,-1.880147934,365098.,-51.5030021667,365098.,-0.5112589598
365118.,-1.3371783495,365118.,-51.1304054260,365118.,-0.4903579652
365138.,-0.7009094954,365138.,-49.9441223145,365138.,-0.9709513187
365158.,-0.1058265045,365158.,-48.7106628418,365158.,-1.0590612888
