gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
68014.,-0.7115566730,68014.,32.5036811829,68014.,0.7894454598
68034.,-0.5184100866,68034.,30.9662075043,68034.,0.8125371933
68054.,-0.3441640437,68054.,29.9555702209,68054.,0.4750620127
68074.,-0.2101492733,68074.,28.1846218109,68074.,0.4933179617
68094.,0.5721510649,68094.,26.9621601105,68094.,0.6281548738
68114.,0.4049440324,68114.,24.9109020233,68114.,0.5653051734
68134.,0.7697232366,68134.,23.303106308,68134.,0.7459958196
68154.,0.5543238521,68154.,20.9305248260,68154.,0.5504081249
68174.,0.792152524,68174.,18.8438205719,68174.,0.4222397506
68194.,1.0564314127,68194.,16.3052272797,68194.,0.2129567564
68214.,0.8941081762,68214.,14.0951118469,68214.,0.1304178685
68234.,1.1024407148,68234.,11.7349853516,68234.,0.224445954
68254.,1.0147712231,68254.,9.2054710388,68254.,-0.0522920527
68274.,0.6727697849,68274.,6.8346824646,68274.,0.1686425507
68294.,0.5422400236,68294.,4.5416040421,68294.,0.1722596735
68314.,0.5246320367,68314.,1.7370222807,68314.,0.2331888229
68334.,0.300180465,68334.,-0.8951931,68334.,-0.1787800491
68354.,-0.2294623107,68354.,-3.2095427513,68354.,-0.0698582754
68374.,-0.3929245174,68374.,-5.9288125038,68374.,-0.1346714944
68394.,-0.7083570957,68394.,-8.5528554916,68394.,0.0888907537
68414.,-0.6485063434,68414.,-11.1512432098,68414.,-0.0701494664
68434.,-1.1761239767,68434.,-13.8590478897,68434.,-0.1251594126
68454.,-0.9892618060,68454.,-16.0706863403,68454.,-0.3494898379
68474.,-1.3471550941,68474.,-18.6071414948,68474.,-0.2406832576
68494.,-1.2621999979,68494.,-21.1131858826,68494.,-0.4804054797
68514.,-1.1801886559,68514.,-23.0877399445,68514.,-0.3308100104
68534.,-1.3176418543,68534.,-25.3417987823,68534.,-0.3923492432
68554.,-1.3501526117,68554.,-27.7732334137,68554.,-0.4614009857
68574.,-1.4159407616,68574.,-29.9179592133,68574.,-0.4254881144
68594.,-0.9344583154,68594.,-31.4955501556,68594.,-0.6841145754
68614.,-1.1105117798,68614.,-33.5062179565,68614.,-1.0044419765
68634.,-0.9117228389,68634.,-35.0699043274,68634.,-0.3824178576
68654.,-0.6466411352,68654.,-37.4034309387,68654.,-0.8143084645
68674.,-0.3976768255,68674.,-38.023311615,68674.,-0.8834934831
68694.,-0.3376380205,68694.,-39.3542976379,68694.,-0.4926371276
68714.,-0.3019710779,68714.,-40.6374969482,68714.,-0.755240798
68734.,-0.2383585572,68734.,-41.4164009094,68734.,-0.8249060512
68754.,-0.0756893903,68754.,-42.2624931335,68754.,-0.8927929401
68774.,-0.0250003915,68774.,-42.8588790894,68774.,-1.0640572309
68794.,-0.0409742594,68794.,-43.4600830078,68794.,-0.8951671124
68814.,-0.1844972819,68814.,-43.1564865112,68814.,-0.4180599451
68834.,-0.3929203749,68834.,-43.2540550232,68834.,-0.7109314203
68854.,-0.1508489698,68854.,-43.2385444641,68854.,-0.7185903192
68874.,-0.6079676747,68874.,-43.1979675293,68874.,-0.7054689527
68894.,-0.5651100278,68894.,-42.4827156067,68894.,-0.4538469911
68914.,-1.0133086443,68914.,-42.0042266846,68914.,-0.5719904304
68934.,-1.0357632637,68934.,-41.4220962524,68934.,-0.8383598328
68954.,-0.8815347552,68954.,-40.4215164185,68954.,-0.2527303398
68974.,-1.3120020628,68974.,-39.2345046997,68974.,-0.585680604
68994.,-1.3741644621,68994.,-38.0795860291,68994.,-0.2092509717
69014.,-1.4707760811,69014.,-36.8253288269,69014.,-0.4934521019
69034.,-1.2923806906,69034.,-35.5057907104,69034.,-0.7430325747
69054.,-1.3418152332,69054.,-33.345703125,69054.,-0.9108225703
69074.,-1.2759972811,69074.,-31.9199886322,69074.,-0.5364733934
69094.,-1.0045793056,69094.,-29.6623191833,69094.,-0.457433641
69114.,-0.9269512892,69114.,-27.5912189484,69114.,-0.2971430421
69134.,-0.7747328877,69134.,-25.3233489990,69134.,-0.3318175972
69154.,-0.6082856655,69154.,-23.1405773163,69154.,-0.238683641
69174.,-0.4015074372,69174.,-21.2184104919,69174.,-0.3315371871
69194.,-0.0828561559,69194.,-18.5511589050,69194.,-0.4990026951
69214.,0.2596909106,69214.,-16.0298118591,69214.,-0.1244899482
69234.,0.545603931,69234.,-13.8992433548,69234.,-0.0041576466
69254.,0.3519413471,69254.,-10.8923635483,69254.,-0.3357191682
69274.,0.5778713822,69274.,-8.5223789215,69274.,-0.2259590477
69294.,0.9610697031,69294.,-5.6823940277,69294.,0.0676678568
69314.,1.1095358133,69314.,-3.3169360161,69314.,-0.1347397417
69334.,1.0137803555,69334.,-0.6593619585,69334.,-0.1269679219
69354.,1.2469444275,69354.,1.8153501749,69354.,0.0296857469
69374.,1.0092183352,69374.,4.2555818558,69374.,-0.0984382555
69394.,1.1191161871,69394.,6.7792634964,69394.,-0.1905366182
69414.,0.6724161506,69414.,9.5272092819,69414.,0.0829857737
69434.,0.7896639109,69434.,11.4959917068,69434.,0.2651914060
69454.,0.273290813,69454.,14.2194547653,69454.,0.2112788707
69474.,0.0570263006,69474.,16.7008934021,69474.,0.4944285154
69494.,0.1324593872,69494.,18.5928325653,69494.,0.2855060101
69514.,-0.3198097348,69514.,20.5366230011,69514.,0.3710071743
69534.,-0.122470364,69534.,22.8610286713,69534.,0.6190705895
69554.,-0.3903176785,69554.,24.80169487,69554.,0.4104433656
69574.,-0.3021863401,69574.,26.3225727081,69574.,0.1517832130
69594.,-0.3522056937,69594.,28.1225624084,69594.,0.4588766694
69614.,-0.5711452961,69614.,29.457736969,69614.,0.5065360665
69634.,-0.4456090331,69634.,30.6200160980,69634.,0.4868824482
69654.,-0.5827149749,69654.,32.1936035156,69654.,0.5410067439
69674.,-0.404309094,69674.,32.8421745300,69674.,0.5741711259
69694.,-0.0507565103,69694.,34.0041160583,69694.,0.6140475273
69714.,-0.1288764328,69714.,34.4067306519,69714.,0.5917880535
69734.,0.3638693988,69734.,35.4499359131,69734.,0.6643028259
69754.,0.3772703409,69754.,35.6510505676,69754.,0.9334107041
69774.,0.5135819912,69774.,35.7319412231,69774.,1.0201232433
69794.,0.8772175312,69794.,35.6067199707,69794.,0.5549311638
69814.,0.8985276818,69814.,35.9192314148,69814.,1.1297854185
69834.,0.8993088603,69834.,35.6828155518,69834.,0.4621912539
69854.,0.7645503879,69854.,35.2334365845,69854.,0.5366806388
69874.,0.9591808915,69874.,34.3786697388,69874.,0.5404053330
