gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
173558.,1.7131694555,173558.,21.6838035583,173558.,0.0050231600
173578.,1.5793062449,173578.,21.549697876,173578.,0.1412162334
173598.,0.9870411158,173598.,21.893699646,173598.,0.2506109178
173618.,0.3042195141,173618.,21.2970180511,173618.,0.4265210330
173638.,-0.4789028168,173638.,20.6296825409,173638.,-0.1201929674
173658.,-0.8865613937,173658.,19.8996143341,173658.,0.3631076515
173678.,-1.2081664801,173678.,19.269361496,173678.,0.0467659384
173698.,-1.8517795801,173698.,17.8617553711,173698.,-0.0573036484
173718.,-2.2644131184,173718.,16.8668003082,173718.,-0.170198828
173738.,-2.5102245808,173738.,15.2542619705,173738.,0.1063111126
173758.,-2.2272601128,173758.,13.6860351562,173758.,0.4617502391
173778.,-2.4488627911,173778.,12.1258029938,173778.,0.3910814822
173798.,-1.7172688246,173798.,10.4266471863,173798.,0.2583633363
173818.,-1.575761199,173818.,8.3088684082,173818.,0.2790588737
173838.,-0.4646710455,173838.,5.97159338,173838.,0.1612796485
173858.,-0.0584753565,173858.,4.0300378799,173858.,0.1668463647
173878.,0.4901762605,173878.,2.3674523830,173878.,0.1284895241
173898.,1.04129529,173898.,-0.2115777135,173898.,0.1832234710
173918.,1.4664376974,173918.,-2.0250349045,173918.,0.0950227529
173938.,1.6694759130,173938.,-4.1060390472,173938.,-0.3458113074
173958.,1.6877318621,173958.,-5.9228835106,173958.,-0.4229437113
173978.,1.6051506996,173978.,-8.5521116257,173978.,-0.4510216713
173998.,1.1009538174,173998.,-10.8248662949,173998.,-0.0090594217
174018.,0.5710485578,174018.,-13.0021419525,174018.,-0.1887260079
174038.,-0.0486569479,174038.,-14.5261735916,174038.,-0.0756132156
174058.,-0.4870824516,174058.,-16.2813529968,174058.,0.0493418649
174078.,-1.3256810904,174078.,-18.2465534210,174078.,0.0886233523
174098.,-1.9958550930,174098.,-19.6611576080,174098.,-0.0986526683
174118.,-2.7441639900,174118.,-21.3663864136,174118.,-0.0515039042
174138.,-3.1174094677,174138.,-22.8409843445,174138.,-0.1616949886
174158.,-3.2322900295,174158.,-24.0810832977,174158.,-0.0819088444
174178.,-2.9644615650,174178.,-24.8547554016,174178.,-0.0839256272
174198.,-2.9464149475,174198.,-25.869304657,174198.,-0.1903558224
174218.,-2.7687122822,174218.,-26.1552410126,174218.,-0.1745221913
174238.,-2.3279123306,174238.,-26.9889907837,174238.,-1.0747387409
174258.,-1.3205925226,174258.,-26.8651523590,174258.,-0.0942825675
174278.,-0.8282997012,174278.,-27.0330562592,174278.,-0.2495255470
174298.,-0.0802887678,174298.,-26.8809909821,174298.,-0.0936599672
174318.,0.0958215818,174318.,-26.8887939453,174318.,-0.3348704278
174338.,0.8996316195,174338.,-26.3724975586,174338.,-0.3537581563
174358.,1.2347148657,174358.,-25.6038074493,174358.,-0.0447797813
174378.,1.3787411451,174378.,-24.4668102264,174378.,-0.2703213692
174398.,1.2342922688,174398.,-23.4098644257,174398.,-0.1048163995
174418.,1.0179009438,174418.,-22.3333797455,174418.,-0.0183636956
174438.,0.3408006132,174438.,-20.9838466644,174438.,-0.0160851609
174458.,-0.0538614616,174458.,-19.6873893738,174458.,-0.1640076041
174478.,-0.4690077603,174478.,-17.9154033661,174478.,-0.1408233941
174498.,-1.3314028978,174498.,-16.0358810425,174498.,0.0152889509
174518.,-1.9083881378,174518.,-14.3491945267,174518.,-0.0556658804
174538.,-2.1132230759,174538.,-12.0545082092,174538.,-0.2448119670
