k_ep,k_run,t,Policy_Trg_Action,Policy_Flip_Action,mu,sigma,policy,x,y,z,vx,vy,vz,D_perp,Tau,Tau_est,Theta_x,Theta_x_est,Theta_y,Theta_y_est,flip_flag,impact_flag,eul_x,eul_y,eul_z,wx,wy,wz,qx,qy,qz,qw,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0,556.885,0.000,0.000,--,--,--, 5.651, 0.177,-0.167, 3.900, 0.176,-0.146, 2.165, 0.000, 0.000, 1.793, 0.000, 0.080,0.000,False,False,-1.057, 8.866,-2.786,-0.010, 0.050,-0.003,-0.011, 0.077,-0.024, 0.997, 5.916, 0.231,-2.466, 0.210, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,556.909,0.000,0.000,--,--,--, 5.729, 0.181,-0.170, 3.935, 0.181,-0.148, 2.168, 0.000, 0.000, 1.806, 0.000, 0.082,0.000,False,False,-1.057, 8.866,-2.786,-0.010, 0.040, 0.013,-0.011, 0.077,-0.024, 0.997, 5.916, 0.231,-2.466, 0.210, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,556.980,0.000,0.000,--,--,--, 6.054, 0.196,-0.182, 4.077, 0.203,-0.154, 2.177, 0.000, 0.000, 1.848, 0.000, 0.089,0.000,False,False,-1.062, 9.185,-2.631,-0.010, 0.070, 0.127,-0.011, 0.080,-0.022, 0.996, 5.916, 0.231,-2.466, 0.210, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.028,0.000,0.000,--,--,--, 6.218, 0.205,-0.188, 4.148, 0.214,-0.159, 2.186, 0.000, 0.000, 1.888, 0.000, 0.096,0.000,False,False,-1.097, 9.347,-2.158, 0.000, 0.060, 0.184,-0.011, 0.082,-0.018, 0.996, 5.849, 0.204,-2.679,-0.078, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.064,0.000,0.000,--,--,--, 6.386, 0.213,-0.195, 4.220, 0.224,-0.162, 2.196, 0.000, 0.000, 1.929, 0.000, 0.103,0.000,False,False,-1.122, 9.350,-1.842,-0.010, 0.060, 0.232,-0.011, 0.082,-0.015, 0.996, 5.849, 0.204,-2.679,-0.078, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.088,0.000,0.000,--,--,--, 6.470, 0.218,-0.198, 4.256, 0.229,-0.166, 2.196, 0.000, 0.000, 1.929, 0.000, 0.103,0.000,False,False,-1.146, 9.511,-1.527,-0.010, 0.050, 0.258,-0.011, 0.083,-0.012, 0.996, 5.810, 0.212,-2.755,-0.267, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.184,0.000,0.000,--,--,--, 6.905, 0.242,-0.215, 4.439, 0.254,-0.173, 2.213, 0.000, 0.000, 1.997, 0.000, 0.113,0.000,False,False,-1.133, 9.687, 0.222, 0.010, 0.040, 0.385,-0.010, 0.084, 0.003, 0.996, 5.810, 0.212,-2.755,-0.267, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.208,0.000,0.000,--,--,--, 6.994, 0.247,-0.218, 4.477, 0.259,-0.175, 2.224, 0.000, 0.000, 2.037, 0.000, 0.119,0.000,False,False,-1.015, 9.691, 0.710, 0.020, 0.030, 0.420,-0.008, 0.084, 0.007, 0.996, 5.810, 0.212,-2.755,-0.267, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.280,0.000,0.000,--,--,--, 7.358, 0.269,-0.233, 4.626, 0.276,-0.183, 2.227, 0.000, 0.000, 2.051, 0.000, 0.121,0.000,False,False,-1.036, 9.872, 2.776, 0.000, 0.020, 0.511,-0.007, 0.086, 0.025, 0.996, 5.810, 0.212,-2.755,-0.267, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.328,0.000,0.000,--,--,--, 7.545, 0.280,-0.240, 4.701, 0.284,-0.187, 2.238, 0.000, 0.000, 2.091, 0.000, 0.126,0.000,False,False,-0.974, 9.883, 3.896,-0.010, 0.030, 0.551,-0.006, 0.086, 0.035, 0.996, 5.748, 0.095,-2.855,-0.716, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.363,0.000,0.000,--,--,--, 7.734, 0.292,-0.248, 4.777, 0.292,-0.190, 2.250, 0.000, 0.000, 2.131, 0.000, 0.130,0.000,False,False,-0.926, 9.896, 5.174,-0.010, 0.030, 0.585,-0.004, 0.086, 0.046, 0.995, 5.748, 0.095,-2.855,-0.716, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.387,0.000,0.000,--,--,--, 7.830, 0.297,-0.252, 4.814, 0.296,-0.192, 2.261, 0.000, 0.000, 2.170, 0.000, 0.134,0.000,False,False,-0.990, 10.066, 5.805, 0.010, 0.030, 0.600,-0.004, 0.087, 0.051, 0.995, 5.722,-0.013,-2.948,-0.944, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.483,0.000,0.000,--,--,--, 8.321, 0.328,-0.271, 5.006, 0.312,-0.203, 2.269, 0.000, 0.000, 2.197, 0.000, 0.136,0.000,False,False,-0.827, 10.104, 9.330, 0.010, 0.050, 0.675, 0.000, 0.087, 0.082, 0.993, 5.722,-0.013,-2.948,-0.944, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.507,0.000,0.000,--,--,--, 8.422, 0.334,-0.276, 5.045, 0.314,-0.204, 2.273, 0.000, 0.000, 2.210, 0.000, 0.137,0.000,False,False,-0.753, 10.269, 10.135, 0.000, 0.040, 0.688, 0.001, 0.089, 0.089, 0.992, 5.722,-0.013,-2.948,-0.944, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.577,0.000,0.000,--,--,--, 8.837, 0.360,-0.293, 5.201, 0.324,-0.214, 2.286, 0.000, 0.000, 2.249, 0.000, 0.140,0.000,False,False,-0.909, 10.498, 13.323,-0.010, 0.060, 0.723, 0.003, 0.090, 0.116, 0.989, 5.722,-0.013,-2.948,-0.944, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.625,0.000,0.000,--,--,--, 9.047, 0.373,-0.301, 5.279, 0.328,-0.216, 2.299, 0.000, 0.000, 2.287, 0.000, 0.142,0.000,False,False,-0.901, 10.528, 14.929, 0.010, 0.060, 0.732, 0.004, 0.090, 0.130, 0.987, 5.641,-0.175,-3.101,-1.373, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.685,0.000,0.000,--,--,--, 9.367, 0.393,-0.314, 5.398, 0.334,-0.221, 2.312, 0.000, 0.000, 2.325, 0.000, 0.144,0.000,False,False,-0.836, 10.730, 17.349, 0.010, 0.050, 0.742, 0.007, 0.091, 0.151, 0.984, 5.641,-0.175,-3.101,-1.373, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.685,0.000,0.000,--,--,--, 9.367, 0.393,-0.314, 5.398, 0.334,-0.221, 2.312, 0.000, 0.000, 2.325, 0.000, 0.144,0.000,False,False,-0.836, 10.730, 17.349, 0.010, 0.050, 0.742, 0.007, 0.091, 0.151, 0.984, 5.591,-0.317,-3.139,-1.543, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.781,0.000,0.000,--,--,--, 9.917, 0.427,-0.337, 5.596, 0.342,-0.231, 2.335, 0.000, 0.000, 2.387, 0.000, 0.146,0.000,False,False,-0.950, 11.007, 21.381, 0.030, 0.060, 0.727, 0.010, 0.093, 0.185, 0.978, 5.591,-0.317,-3.139,-1.543, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.805,0.000,0.000,--,--,--, 10.029, 0.434,-0.342, 5.636, 0.343,-0.237, 2.349, 0.000, 0.000, 2.425, 0.000, 0.147,0.000,False,False,-0.869, 11.014, 22.200, 0.000, 0.050, 0.721, 0.011, 0.093, 0.192, 0.977, 5.591,-0.317,-3.139,-1.543, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.877,0.000,0.000,--,--,--, 10.486, 0.462,-0.361, 5.798, 0.348,-0.239, 2.354, 0.000, 0.000, 2.437, 0.000, 0.147,0.000,False,False,-0.886, 11.262, 25.132, 0.020, 0.060, 0.686, 0.014, 0.094, 0.217, 0.971, 5.591,-0.317,-3.139,-1.543, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.925,0.000,0.000,--,--,--, 10.720, 0.476,-0.371, 5.880, 0.350,-0.245, 2.368, 0.000, 0.000, 2.473, 0.000, 0.147,0.000,False,False,-0.922, 11.479, 26.604, 0.010, 0.080, 0.659, 0.015, 0.095, 0.230, 0.968, 5.490,-0.555,-3.222,-1.764, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.984,0.000,0.000,--,--,--, 11.076, 0.497,-0.385, 6.004, 0.352,-0.251, 2.383, 0.000, 0.000, 2.510, 0.000, 0.147,0.000,False,False,-1.044, 11.745, 28.731,-0.010, 0.070, 0.614, 0.017, 0.097, 0.248, 0.964, 5.490,-0.555,-3.222,-1.764, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,557.984,0.000,0.000,--,--,--, 11.076, 0.497,-0.385, 6.004, 0.352,-0.251, 2.398, 0.000, 0.000, 2.546, 0.000, 0.147,0.000,False,False,-1.044, 11.745, 28.731,-0.010, 0.070, 0.614, 0.017, 0.097, 0.248, 0.964, 5.420,-0.576,-3.262,-1.800, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.080,0.000,0.000,--,--,--, 11.693, 0.533,-0.411, 6.215, 0.355,-0.261, 2.409, 0.000, 0.000, 2.570, 0.000, 0.147,0.000,False,False,-1.340, 12.270, 31.684, 0.010, 0.070, 0.523, 0.018, 0.100, 0.273, 0.957, 5.420,-0.576,-3.262,-1.800, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.104,0.000,0.000,--,--,--, 11.818, 0.540,-0.417, 6.257, 0.355,-0.263, 2.414, 0.000, 0.000, 2.582, 0.000, 0.147,0.000,False,False,-1.406, 12.310, 32.175, 0.010, 0.070, 0.506, 0.018, 0.100, 0.277, 0.956, 5.420,-0.576,-3.262,-1.800, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.175,0.000,0.000,--,--,--, 12.325, 0.569,-0.438, 6.426, 0.354,-0.271, 2.430, 0.000, 0.000, 2.618, 0.000, 0.146,0.000,False,False,-1.554, 12.611, 34.164, 0.000, 0.040, 0.408, 0.019, 0.101, 0.293, 0.950, 5.420,-0.576,-3.262,-1.800, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.175,0.000,0.000,--,--,--, 12.325, 0.569,-0.438, 6.426, 0.354,-0.271, 2.452, 0.000, 0.000, 2.664, 0.000, 0.144,0.000,False,False,-1.554, 12.611, 34.164, 0.000, 0.040, 0.408, 0.019, 0.101, 0.293, 0.950, 5.276,-0.731,-3.225,-1.739, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.283,0.000,0.000,--,--,--, 12.979, 0.604,-0.466, 6.641, 0.351,-0.281, 2.463, 0.000, 0.000, 2.687, 0.000, 0.143,0.000,False,False,-1.671, 12.898, 35.831, 0.000, 0.030, 0.282, 0.021, 0.102, 0.307, 0.946, 5.276,-0.731,-3.225,-1.739, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.307,0.000,0.000,--,--,--, 13.112, 0.611,-0.471, 6.684, 0.351,-0.283, 2.469, 0.000, 0.000, 2.698, 0.000, 0.142,0.000,False,False,-1.721, 12.931, 36.163, 0.010, 0.020, 0.255, 0.021, 0.102, 0.310, 0.945, 5.276,-0.731,-3.225,-1.739, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.378,0.000,0.000,--,--,--, 13.654, 0.639,-0.494, 6.858, 0.347,-0.291, 2.486, 0.000, 0.000, 2.732, 0.000, 0.140,0.000,False,False,-1.636, 12.938, 36.845,-0.010, 0.020, 0.149, 0.022, 0.102, 0.315, 0.943, 5.276,-0.731,-3.225,-1.739, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.426,0.000,0.000,--,--,--, 13.930, 0.653,-0.506, 6.944, 0.345,-0.295, 2.503, 0.000, 0.000, 2.765, 0.000, 0.138,0.000,False,False,-1.662, 12.955, 37.010,-0.020, 0.030, 0.096, 0.022, 0.102, 0.317, 0.943, 5.194,-0.797,-3.228,-1.532, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.462,0.000,0.000,--,--,--, 14.209, 0.667,-0.518, 7.032, 0.343,-0.300, 2.521, 0.000, 0.000, 2.797, 0.000, 0.136,0.000,False,False,-1.848, 13.017, 36.992,-0.030, 0.040, 0.043, 0.021, 0.102, 0.317, 0.943, 5.194,-0.797,-3.228,-1.532, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.486,0.000,0.000,--,--,--, 14.350, 0.674,-0.524, 7.075, 0.342,-0.301, 2.521, 0.000, 0.000, 2.797, 0.000, 0.136,0.000,False,False,-1.848, 13.017, 36.992,-0.020, 0.040, 0.017, 0.021, 0.102, 0.317, 0.943, 5.158,-0.790,-3.294,-1.381, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.581,0.000,0.000,--,--,--, 15.069, 0.708,-0.555, 7.295, 0.337,-0.310, 2.552, 0.000, 0.000, 2.849, 0.000, 0.132,0.000,False,False,-2.020, 13.214, 36.472,-0.010, 0.040,-0.111, 0.019, 0.104, 0.313, 0.944, 5.158,-0.790,-3.294,-1.381, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.605,0.000,0.000,--,--,--, 15.215, 0.715,-0.561, 7.339, 0.336,-0.312, 2.571, 0.000, 0.000, 2.880, 0.000, 0.130,0.000,False,False,-1.968, 13.178, 36.141,-0.020, 0.040,-0.134, 0.019, 0.104, 0.310, 0.945, 5.158,-0.790,-3.294,-1.381, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.677,0.000,0.000,--,--,--, 15.817, 0.742,-0.587, 7.516, 0.333,-0.320, 2.577, 0.000, 0.000, 2.890, 0.000, 0.129,0.000,False,False,-2.241, 13.377, 35.108,-0.030, 0.030,-0.235, 0.017, 0.105, 0.302, 0.947, 5.158,-0.790,-3.294,-1.381, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.725,0.000,0.000,--,--,--, 16.119, 0.756,-0.600, 7.604, 0.332,-0.323, 2.597, 0.000, 0.000, 2.919, 0.000, 0.128,0.000,False,False,-2.138, 13.307, 34.448,-0.010, 0.030,-0.271, 0.017, 0.105, 0.296, 0.949, 5.059,-0.726,-3.388,-1.076, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.784,0.000,0.000,--,--,--, 16.580, 0.776,-0.619, 7.736, 0.332,-0.328, 2.616, 0.000, 0.000, 2.948, 0.000, 0.126,0.000,False,False,-2.143, 13.246, 33.277,-0.010, 0.030,-0.339, 0.015, 0.105, 0.286, 0.952, 5.059,-0.726,-3.388,-1.076, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.784,0.000,0.000,--,--,--, 16.580, 0.776,-0.619, 7.736, 0.332,-0.328, 2.636, 0.000, 0.000, 2.976, 0.000, 0.126,0.000,False,False,-2.143, 13.246, 33.277,-0.010, 0.030,-0.339, 0.015, 0.105, 0.286, 0.952, 5.012,-0.706,-3.438,-0.909, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.880,0.000,0.000,--,--,--, 17.364, 0.809,-0.653, 7.958, 0.335,-0.337, 2.649, 0.000, 0.000, 2.994, 0.000, 0.126,0.000,False,False,-2.361, 13.341, 30.761,-0.030, 0.040,-0.419, 0.011, 0.107, 0.266, 0.958, 5.012,-0.706,-3.438,-0.909, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.904,0.000,0.000,--,--,--, 17.524, 0.816,-0.659, 8.002, 0.337,-0.338, 2.656, 0.000, 0.000, 3.003, 0.000, 0.126,0.000,False,False,-2.289, 13.296, 30.272,-0.030, 0.040,-0.430, 0.011, 0.107, 0.262, 0.959, 5.012,-0.706,-3.438,-0.909, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.975,0.000,0.000,--,--,--, 18.171, 0.844,-0.687, 8.181, 0.344,-0.344, 2.677, 0.000, 0.000, 3.031, 0.000, 0.127,0.000,False,False,-2.526, 13.403, 27.935,-0.010, 0.060,-0.471, 0.007, 0.108, 0.242, 0.964, 5.012,-0.706,-3.438,-0.909, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,558.975,0.000,0.000,--,--,--, 18.171, 0.844,-0.687, 8.181, 0.344,-0.344, 2.704, 0.000, 0.000, 3.066, 0.000, 0.129,0.000,False,False,-2.526, 13.403, 27.935,-0.010, 0.060,-0.471, 0.007, 0.108, 0.242, 0.964, 4.896,-0.550,-3.623,-0.595, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.083,0.000,0.000,--,--,--, 19.001, 0.879,-0.722, 8.409, 0.359,-0.354, 2.718, 0.000, 0.000, 3.084, 0.000, 0.131,0.000,False,False,-2.702, 13.622, 24.961,-0.030, 0.070,-0.498, 0.003, 0.111, 0.217, 0.970, 4.896,-0.550,-3.623,-0.595, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.107,0.000,0.000,--,--,--, 19.169, 0.886,-0.729, 8.455, 0.362,-0.356, 2.725, 0.000, 0.000, 3.093, 0.000, 0.132,0.000,False,False,-2.610, 13.570, 24.317,-0.040, 0.070,-0.494, 0.003, 0.111, 0.212, 0.971, 4.896,-0.550,-3.623,-0.595, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.177,0.000,0.000,--,--,--, 19.862, 0.917,-0.758, 8.642, 0.380,-0.363, 2.747, 0.000, 0.000, 3.119, 0.000, 0.135,0.000,False,False,-2.788, 13.644, 21.687,-0.010, 0.060,-0.496,-0.001, 0.112, 0.190, 0.975, 4.896,-0.550,-3.623,-0.595, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.225,0.000,0.000,--,--,--, 20.209, 0.932,-0.773, 8.735, 0.389,-0.366, 2.769, 0.000, 0.000, 3.145, 0.000, 0.139,0.000,False,False,-2.830, 13.761, 20.544,-0.010, 0.060,-0.486,-0.003, 0.113, 0.180, 0.977, 4.705,-0.343,-3.736,-0.367, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.261,0.000,0.000,--,--,--, 20.561, 0.948,-0.788, 8.829, 0.400,-0.370, 2.799, 0.000, 0.000, 3.179, 0.000, 0.145,0.000,False,False,-2.841, 13.711, 19.406,-0.020, 0.050,-0.471,-0.004, 0.113, 0.170, 0.979, 4.705,-0.343,-3.736,-0.367, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.261,0.000,0.000,--,--,--, 20.561, 0.948,-0.788, 8.829, 0.400,-0.370, 2.799, 0.000, 0.000, 3.179, 0.000, 0.145,0.000,False,False,-2.841, 13.711, 19.406,-0.020, 0.050,-0.471,-0.004, 0.113, 0.170, 0.979, 4.616,-0.213,-3.762,-0.299, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.380,0.000,0.000,--,--,--, 21.637, 0.998,-0.833, 9.113, 0.435,-0.381, 2.829, 0.000, 0.000, 3.212, 0.000, 0.152,0.000,False,False,-2.907, 13.733, 16.001,-0.020, 0.030,-0.404,-0.008, 0.115, 0.141, 0.983, 4.616,-0.213,-3.762,-0.299, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.404,0.000,0.000,--,--,--, 21.820, 1.007,-0.841, 9.161, 0.442,-0.382, 2.852, 0.000, 0.000, 3.237, 0.000, 0.158,0.000,False,False,-3.006, 13.726, 15.506,-0.010, 0.030,-0.389,-0.010, 0.115, 0.137, 0.984, 4.616,-0.213,-3.762,-0.299, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.476,0.000,0.000,--,--,--, 22.561, 1.043,-0.872, 9.354, 0.469,-0.390, 2.860, 0.000, 0.000, 3.245, 0.000, 0.160,0.000,False,False,-2.958, 13.808, 13.738,-0.020, 0.040,-0.317,-0.011, 0.116, 0.122, 0.986, 4.616,-0.213,-3.762,-0.299, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,559.524,0.000,0.000,--,--,--, 22.937, 1.063,-0.887, 9.451, 0.484,-0.394, 2.883, 0.000, 0.000, 3.268, 0.000, 0.166,0.000,False,False,-3.015, 13.782, 12.927,-0.030, 0.050,-0.281,-0.012, 0.116, 0.115, 0.986, 4.461,-0.044,-3.835,-0.291, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
