k_ep,k_run,t,Policy_Trg_Action,Policy_Flip_Action,mu,sigma,policy,x,y,z,vx,vy,vz,D_perp,Tau,Tau_est,Theta_x,Theta_x_est,Theta_y,Theta_y_est,flip_flag,impact_flag,eul_x,eul_y,eul_z,wx,wy,wz,qx,qy,qz,qw,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: PARAM_OPTIM, SAR_Type: Source_One_V5, SAR_Config: Base_Model}, PLANE_SETTINGS: {Plane_Config: Checkerboard_L02}, 
0,0,392.234,0.000,0.000,--,--,--, 2.201,-0.038,-2.251, 6.570,-0.122,-6.709, 4.599, 0.000, 0.000, 1.534, 0.000,-0.030,0.000,False,False, 9.842,-0.776,-0.226, 0.210,-0.050,-0.003, 0.086,-0.007,-0.001, 0.996, 10.144,-1.035,-0.873, 0.076, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.304,0.000,0.000,--,--,--, 2.758,-0.048,-2.820, 7.354,-0.143,-7.505, 4.896, 0.000, 0.000, 1.522, 0.000,-0.030,0.000,False,False, 10.796,-0.917,-0.405, 0.190,-0.020,-0.008, 0.094,-0.008,-0.003, 0.996, 12.370,-1.104,-1.109, 0.099, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.364,0.000,0.000,--,--,--, 3.217,-0.057,-3.288, 7.940,-0.160,-8.101, 5.370, 0.000, 0.000, 1.497, 0.000,-0.031,0.000,False,False, 11.434,-0.931,-0.253, 0.180,-0.010, 0.008, 0.100,-0.008,-0.001, 0.995, 12.370,-1.104,-1.109, 0.099, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.412,0.000,0.000,--,--,--, 3.551,-0.064,-3.629, 8.343,-0.172,-8.507, 5.536, 0.000, 0.000, 1.487, 0.000,-0.031,0.000,False,False, 11.753,-0.930,-0.255, 0.170,-0.030, 0.000, 0.102,-0.008,-0.001, 0.995, 13.654,-1.120,-1.107, 0.117, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.484,0.000,0.000,--,--,--, 4.249,-0.079,-4.341, 9.128,-0.200,-9.299, 5.536, 0.000, 0.000, 1.487, 0.000,-0.031,0.000,False,False, 12.389,-1.069,-0.435, 0.140,-0.060,-0.008, 0.108,-0.010,-0.003, 0.994, 13.654,-1.120,-1.107, 0.117, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.532,0.000,0.000,--,--,--, 4.622,-0.087,-4.721, 9.519,-0.215,-9.695, 6.624, 0.000, 0.000, 1.422, 0.000,-0.032,0.000,False,False, 12.707,-1.226,-0.456, 0.120,-0.050,-0.008, 0.111,-0.011,-0.003, 0.994, 13.654,-1.120,-1.107, 0.117, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.568,0.000,0.000,--,--,--, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 2.000, 0.000, 0.000, 0.044, 0.000,-0.001,0.000,False,False,-0.000,-0.000, 0.000, 0.110,-0.030, 0.003, 0.000, 0.000, 0.000, 1.000, 13.654,-1.120,-1.107, 0.117, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.604,0.000,0.000,--,--,--, 0.007,-0.001,-0.007, 0.382,-0.006,-0.392, 2.012, 0.000, 0.000, 0.238, 0.000,-0.004,0.000,False,False, 0.317,-0.000, 0.000, 0.100,-0.010,-0.005, 0.003,-0.000, 0.000, 1.000, 6.522,-0.204,-0.180, 0.009, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.652,0.000,0.000,--,--,--, 0.030,-0.001,-0.031, 0.775,-0.013,-0.796, 2.059, 0.000, 0.000, 0.519, 0.000,-0.009,0.000,False,False, 0.476,-0.000,-0.000, 0.080, 0.010,-0.012, 0.004,-0.000,-0.000, 1.000, 6.522,-0.204,-0.180, 0.009, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.711,0.000,0.000,--,--,--, 0.094,-0.002,-0.097, 1.363,-0.023,-1.399, 2.083, 0.000, 0.000, 0.607, 0.000,-0.011,0.000,False,False, 0.793, 0.000, 0.000, 0.070, 0.000,-0.007, 0.007, 0.000,-0.000, 1.000, 7.004,-0.186,-0.391,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.783,0.000,0.000,--,--,--, 0.235,-0.004,-0.241, 2.148,-0.037,-2.202, 2.179, 0.000, 0.000, 0.850, 0.000,-0.015,0.000,False,False, 0.951, 0.000, 0.000, 0.030,-0.030,-0.005, 0.008, 0.000,-0.000, 1.000, 7.004,-0.186,-0.391,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.831,0.000,0.000,--,--,--, 0.329,-0.006,-0.337, 2.540,-0.044,-2.603, 2.311, 0.000, 0.000, 1.056, 0.000,-0.019,0.000,False,False, 1.110,-0.000,-0.000, 0.010,-0.040,-0.018, 0.010,-0.000,-0.000, 1.000, 7.004,-0.186,-0.391,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.831,0.000,0.000,--,--,--, 0.329,-0.006,-0.337, 2.540,-0.044,-2.603, 2.480, 0.000, 0.000, 1.222, 0.000,-0.022,0.000,False,False, 1.110,-0.000,-0.000, 0.010,-0.040,-0.018, 0.010,-0.000,-0.000, 1.000, 7.004,-0.186,-0.391,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.902,0.000,0.000,--,--,--, 0.563,-0.010,-0.577, 3.325,-0.059,-3.406, 2.612, 0.000, 0.000, 1.310, 0.000,-0.024,0.000,False,False, 1.110,-0.157,-0.160,-0.020,-0.010, 0.000, 0.010,-0.001,-0.001, 1.000, 8.336,-0.059,-0.716, 0.007, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,392.962,0.000,0.000,--,--,--, 0.784,-0.014,-0.804, 3.923,-0.070,-4.018, 2.845, 0.000, 0.000, 1.413, 0.000,-0.025,0.000,False,False, 0.951,-0.159,-0.001,-0.050, 0.010, 0.008, 0.008,-0.001,-0.000, 1.000, 8.336,-0.059,-0.716, 0.007, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.034,0.000,0.000,--,--,--, 1.037,-0.018,-1.063, 4.511,-0.080,-4.620, 2.929, 0.000, 0.000, 1.439, 0.000,-0.026,0.000,False,False, 0.793,-0.159,-0.001,-0.070, 0.010,-0.002, 0.007,-0.001,-0.000, 1.000, 9.189, 0.020,-0.898, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.082,0.000,0.000,--,--,--, 1.326,-0.024,-1.358, 5.101,-0.091,-5.222, 2.929, 0.000, 0.000, 1.439, 0.000,-0.026,0.000,False,False, 0.634,-0.159,-0.001,-0.090,-0.020,-0.005, 0.006,-0.001,-0.000, 1.000, 9.189, 0.020,-0.898, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.130,0.000,0.000,--,--,--, 1.538,-0.027,-1.575, 5.493,-0.099,-5.622, 3.520, 0.000, 0.000, 1.532, 0.000,-0.028,0.000,False,False, 0.317,-0.159,-0.000,-0.110,-0.040, 0.004, 0.003,-0.001,-0.000, 1.000, 9.189, 0.020,-0.898, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.166,0.000,0.000,--,--,--, 1.765,-0.031,-1.808, 5.886,-0.106,-6.022, 3.869, 0.000, 0.000, 1.546, 0.000,-0.028,0.000,False,False, 0.159,-0.159,-0.000,-0.120,-0.050, 0.009, 0.001,-0.001,-0.000, 1.000, 9.189, 0.020,-0.898, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.214,0.000,0.000,--,--,--, 2.008,-0.036,-2.057, 6.279,-0.112,-6.422, 3.993, 0.000, 0.000, 1.547, 0.000,-0.028,0.000,False,False,-0.159,-0.317, 0.000,-0.140,-0.040, 0.001,-0.001,-0.003,-0.000, 1.000, 11.257, 0.245,-1.011,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.274,0.000,0.000,--,--,--, 2.403,-0.043,-2.460, 6.867,-0.122,-7.022, 4.391, 0.000, 0.000, 1.541, 0.000,-0.028,0.000,False,False,-0.634,-0.476, 0.003,-0.170,-0.020, 0.006,-0.006,-0.004,-0.000, 1.000, 11.257, 0.245,-1.011,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.334,0.000,0.000,--,--,--, 2.832,-0.050,-2.900, 7.454,-0.131,-7.620, 4.824, 0.000, 0.000, 1.524, 0.000,-0.027,0.000,False,False,-1.269,-0.476, 0.005,-0.190, 0.000, 0.022,-0.011,-0.004, 0.000, 1.000, 11.257, 0.245,-1.011,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.370,0.000,0.000,--,--,--, 3.139,-0.056,-3.212, 7.847,-0.137,-8.019, 5.293, 0.000, 0.000, 1.500, 0.000,-0.026,0.000,False,False,-1.586,-0.476, 0.007,-0.200,-0.010, 0.017,-0.014,-0.004, 0.000, 1.000, 11.257, 0.245,-1.011,-0.002, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.406,0.000,0.000,--,--,--, 3.460,-0.061,-3.541, 8.239,-0.142,-8.417, 5.626, 0.000, 0.000, 1.481, 0.000,-0.026,0.000,False,False,-2.061,-0.473, 0.167,-0.220,-0.020, 0.004,-0.018,-0.004, 0.001, 1.000, 13.795, 0.507,-1.155,-0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,393.454,0.000,0.000,--,--,--, 3.798,-0.067,-3.886, 8.631,-0.148,-8.815, 6.164, 0.000, 0.000, 1.449, 0.000,-0.025,0.000,False,False,-2.537,-0.472, 0.169,-0.240,-0.050,-0.004,-0.022,-0.004, 0.001, 1.000, 13.795, 0.507,-1.155,-0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
