k_ep,k_run,t,Policy_Trg_Action,Policy_Flip_Action,mu,sigma,policy,x,y,z,vx,vy,vz,D_perp,Tau,Tau_est,Theta_x,Theta_x_est,Theta_y,Theta_y_est,flip_flag,impact_flag,eul_x,eul_y,eul_z,wx,wy,wz,qx,qy,qz,qw,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: PARAM_OPTIM, SAR_Type: Source_One_V5, SAR_Config: Base_Model}, PLANE_SETTINGS: {Plane_Config: Checkerboard_L02}, 
0,0,488.112,0.000,0.000,--,--,--, 0.890, 0.128,-0.013, 1.214, 0.136,-0.029, 2.013, 0.000, 0.000, 0.603, 0.000, 0.067,0.000,False,False,-0.059, 5.242, 4.761, 0.010, 0.050, 0.446, 0.001, 0.046, 0.042, 0.998, 6.229, 0.061,-0.926,-0.568, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.136,0.000,0.000,--,--,--, 0.915, 0.131,-0.013, 1.235, 0.138,-0.031, 2.015, 0.000, 0.000, 0.634, 0.000, 0.069,0.000,False,False, 0.078, 5.237, 5.244, 0.010, 0.050, 0.444, 0.003, 0.046, 0.046, 0.998, 6.229, 0.061,-0.926,-0.568, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.207,0.000,0.000,--,--,--, 1.017, 0.142,-0.016, 1.322, 0.143,-0.033, 2.016, 0.000, 0.000, 0.655, 0.000, 0.071,0.000,False,False,-0.027, 5.406, 7.306, 0.000, 0.020, 0.445, 0.003, 0.047, 0.064, 0.997, 6.210, 0.007,-0.996,-0.826, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.279,0.000,0.000,--,--,--, 1.098, 0.151,-0.018, 1.389, 0.147,-0.036, 2.017, 0.000, 0.000, 0.677, 0.000, 0.072,0.000,False,False, 0.052, 5.564, 8.743, 0.010, 0.030, 0.431, 0.004, 0.048, 0.076, 0.996, 6.210, 0.007,-0.996,-0.826, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.315,0.000,0.000,--,--,--, 1.155, 0.157,-0.020, 1.434, 0.149,-0.038, 2.020, 0.000, 0.000, 0.709, 0.000, 0.074,0.000,False,False, 0.005, 5.572, 9.696, 0.000, 0.010, 0.422, 0.004, 0.048, 0.084, 0.995, 6.210, 0.007,-0.996,-0.826, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.339,0.000,0.000,--,--,--, 1.184, 0.160,-0.020, 1.457, 0.151,-0.038, 2.020, 0.000, 0.000, 0.709, 0.000, 0.074,0.000,False,False,-0.019, 5.576, 10.173, 0.000, 0.020, 0.412, 0.004, 0.048, 0.089, 0.995, 6.210, 0.007,-0.996,-0.826, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.410,0.000,0.000,--,--,--, 1.304, 0.172,-0.024, 1.549, 0.155,-0.042, 2.024, 0.000, 0.000, 0.765, 0.000, 0.076,0.000,False,False, 0.038, 5.738, 11.931,-0.010, 0.030, 0.384, 0.006, 0.050, 0.104, 0.993, 6.197,-0.031,-1.139,-1.003, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.470,0.000,0.000,--,--,--, 1.401, 0.182,-0.026, 1.621, 0.158,-0.045, 2.026, 0.000, 0.000, 0.799, 0.000, 0.078,0.000,False,False,-0.019, 5.750, 13.046, 0.000, 0.060, 0.358, 0.006, 0.050, 0.113, 0.992, 6.197,-0.031,-1.139,-1.003, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.518,0.000,0.000,--,--,--, 1.466, 0.188,-0.028, 1.669, 0.161,-0.047, 2.027, 0.000, 0.000, 0.811, 0.000, 0.079,0.000,False,False,-0.080, 5.922, 13.843, 0.000, 0.060, 0.341, 0.006, 0.051, 0.120, 0.991, 6.186,-0.047,-1.254,-1.048, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.578,0.000,0.000,--,--,--, 1.569, 0.198,-0.031, 1.741, 0.165,-0.050, 2.030, 0.000, 0.000, 0.845, 0.000, 0.080,0.000,False,False, 0.001, 6.080, 14.969,-0.010, 0.060, 0.302, 0.007, 0.053, 0.130, 0.990, 6.186,-0.047,-1.254,-1.048, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.614,0.000,0.000,--,--,--, 1.639, 0.205,-0.033, 1.790, 0.168,-0.052, 2.033, 0.000, 0.000, 0.880, 0.000, 0.082,0.000,False,False,-0.056, 6.253, 15.608, 0.010, 0.070, 0.281, 0.007, 0.054, 0.136, 0.989, 6.186,-0.047,-1.254,-1.048, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.674,0.000,0.000,--,--,--, 1.730, 0.213,-0.036, 1.853, 0.172,-0.055, 2.035, 0.000, 0.000, 0.904, 0.000, 0.084,0.000,False,False,-0.116, 6.427, 16.247, 0.000, 0.050, 0.247, 0.007, 0.055, 0.141, 0.988, 6.186,-0.047,-1.254,-1.048, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.710,0.000,0.000,--,--,--, 1.806, 0.220,-0.038, 1.903, 0.175,-0.058, 2.039, 0.000, 0.000, 0.939, 0.000, 0.086,0.000,False,False,-0.169, 6.600, 16.727,-0.020, 0.050, 0.216, 0.007, 0.057, 0.145, 0.988, 6.155,-0.064,-1.395,-1.054, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,488.758,0.000,0.000,--,--,--, 1.883, 0.228,-0.041, 1.954, 0.179,-0.060, 2.042, 0.000, 0.000, 0.975, 0.000, 0.088,0.000,False,False,-0.188, 6.606, 17.047,-0.010, 0.050, 0.189, 0.007, 0.057, 0.148, 0.987, 6.155,-0.064,-1.395,-1.054, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
