k_ep,k_run,t,Policy_Trg_Action,Policy_Flip_Action,mu,sigma,policy,x,y,z,vx,vy,vz,D_perp,Tau,Tau_est,Theta_x,Theta_x_est,Theta_y,Theta_y_est,flip_flag,impact_flag,eul_x,eul_y,eul_z,wx,wy,wz,qx,qy,qz,qw,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0,868.422,0.000,0.000,--,--,--, 3.461,-0.053,-3.537, 8.240,-0.125,-8.408, 5.289, 0.000, 0.000, 1.502, 0.000,-0.023,0.000,False,False, 3.172,-0.951,-0.026, 0.230,-0.070,-0.003, 0.028,-0.008, 0.000, 1.000, 13.520,-0.632,-1.039, 0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.470,0.000,0.000,--,--,--, 3.982,-0.061,-4.069, 8.837,-0.137,-9.012, 6.159, 0.000, 0.000, 1.450, 0.000,-0.023,0.000,False,False, 3.965,-1.109,-0.038, 0.240,-0.040,-0.001, 0.035,-0.010, 0.000, 0.999, 13.520,-0.632,-1.039, 0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.518,0.000,0.000,--,--,--, 4.343,-0.066,-4.437, 9.228,-0.145,-9.408, 6.343, 0.000, 0.000, 1.439, 0.000,-0.023,0.000,False,False, 4.441,-1.109,-0.043, 0.250,-0.030,-0.016, 0.039,-0.010, 0.000, 0.999, 13.520,-0.632,-1.039, 0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.578,0.000,0.000,--,--,--, 0.000,-0.001, 0.000, 0.088,-0.002,-0.090, 2.000, 5.000, 0.000, 0.000, 0.000, 0.000,0.000,False,False, 0.159,-0.000,-0.000, 0.270,-0.030,-0.011, 0.001,-0.000,-0.000, 1.000, 13.520,-0.632,-1.039, 0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.602,0.000,0.000,--,--,--, 0.004,-0.001,-0.004, 0.285,-0.005,-0.291, 2.017, 0.000, 0.000, 0.287, 0.000,-0.005,0.000,False,False, 0.476,-0.000,-0.000, 0.270,-0.020, 0.001, 0.004,-0.000,-0.000, 1.000, 6.478,-0.542,-0.064,-0.006, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.674,0.000,0.000,--,--,--, 0.058,-0.001,-0.059, 1.069,-0.016,-1.093, 2.031, 0.000, 0.000, 0.381, 0.000,-0.006,0.000,False,False, 1.744,-0.159,-0.002, 0.290,-0.030,-0.002, 0.015,-0.001,-0.000, 1.000, 6.478,-0.542,-0.064,-0.006, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.722,0.000,0.000,--,--,--, 0.108,-0.002,-0.111, 1.462,-0.021,-1.494, 2.096, 0.000, 0.000, 0.650, 0.000,-0.010,0.000,False,False, 2.379,-0.317,-0.007, 0.290,-0.030,-0.009, 0.021,-0.003,-0.000, 1.000, 6.478,-0.542,-0.064,-0.006, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.782,0.000,0.000,--,--,--, 0.214,-0.004,-0.219, 2.050,-0.029,-2.095, 2.198, 0.000, 0.000, 0.888, 0.000,-0.013,0.000,False,False, 3.330,-0.317,-0.009, 0.300,-0.020,-0.016, 0.029,-0.003,-0.000, 1.000, 6.478,-0.542,-0.064,-0.006, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.794,0.000,0.000,--,--,--, 0.257,-0.004,-0.263, 2.247,-0.031,-2.296, 2.336, 0.000, 0.000, 1.087, 0.000,-0.015,0.000,False,False, 3.648,-0.317,-0.010, 0.300,-0.010,-0.007, 0.032,-0.003,-0.000, 0.999, 7.523,-0.826,-0.507, 0.017, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.877,0.000,0.000,--,--,--, 0.468,-0.007,-0.478, 3.031,-0.042,-3.098, 2.448, 0.000, 0.000, 1.198, 0.000,-0.017,0.000,False,False, 5.076,-0.317,-0.014, 0.310, 0.020,-0.003, 0.044,-0.003,-0.000, 0.999, 7.523,-0.826,-0.507, 0.017, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.901,0.000,0.000,--,--,--, 0.531,-0.008,-0.542, 3.226,-0.045,-3.298, 2.646, 0.000, 0.000, 1.330, 0.000,-0.019,0.000,False,False, 5.393,-0.317,-0.015, 0.310, 0.010,-0.009, 0.047,-0.003,-0.000, 0.999, 8.210,-0.942,-0.706, 0.042, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,868.973,0.000,0.000,--,--,--, 0.820,-0.012,-0.838, 4.010,-0.058,-4.099, 2.880, 0.000, 0.000, 1.426, 0.000,-0.021,0.000,False,False, 6.822,-0.149,-0.168, 0.310,-0.010,-0.012, 0.060,-0.001,-0.001, 0.998, 8.210,-0.942,-0.706, 0.042, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.021,0.000,0.000,--,--,--, 0.993,-0.014,-1.015, 4.413,-0.065,-4.510, 2.970, 0.000, 0.000, 1.452, 0.000,-0.022,0.000,False,False, 7.458,-0.306,-0.179, 0.310,-0.020, 0.003, 0.065,-0.003,-0.001, 0.998, 8.210,-0.942,-0.706, 0.042, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.080,0.000,0.000,--,--,--, 1.275,-0.019,-1.303, 5.003,-0.076,-5.112, 3.253, 0.000, 0.000, 1.507, 0.000,-0.023,0.000,False,False, 8.570,-0.304,-0.182, 0.300,-0.010,-0.004, 0.075,-0.003,-0.001, 0.997, 8.210,-0.942,-0.706, 0.042, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.092,0.000,0.000,--,--,--, 1.377,-0.020,-1.408, 5.199,-0.080,-5.313, 3.572, 0.000, 0.000, 1.538, 0.000,-0.025,0.000,False,False, 8.888,-0.304,-0.183, 0.300,-0.020,-0.015, 0.077,-0.003,-0.001, 0.997, 9.917,-1.176,-0.950, 0.086, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.176,0.000,0.000,--,--,--, 1.825,-0.027,-1.865, 5.983,-0.099,-6.115, 3.804, 0.000, 0.000, 1.547, 0.000,-0.026,0.000,False,False, 10.161,-0.302,-0.186, 0.300, 0.010,-0.011, 0.089,-0.003,-0.001, 0.996, 9.917,-1.176,-0.950, 0.086, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.200,0.000,0.000,--,--,--, 1.946,-0.029,-1.989, 6.179,-0.104,-6.315, 3.926, 0.000, 0.000, 1.548, 0.000,-0.026,0.000,False,False, 10.480,-0.301,-0.187, 0.290, 0.000,-0.008, 0.091,-0.003,-0.001, 0.996, 10.918,-1.269,-1.053, 0.085, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.271,0.000,0.000,--,--,--, 2.472,-0.038,-2.527, 6.962,-0.125,-7.117, 4.598, 0.000, 0.000, 1.535, 0.000,-0.028,0.000,False,False, 11.754,-0.299,-0.190, 0.280,-0.030, 0.000, 0.102,-0.003,-0.001, 0.995, 10.918,-1.269,-1.053, 0.085, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.319,0.000,0.000,--,--,--, 2.759,-0.044,-2.819, 7.355,-0.137,-7.518, 4.745, 0.000, 0.000, 1.530, 0.000,-0.029,0.000,False,False, 12.392,-0.298,-0.192, 0.270,-0.060,-0.018, 0.108,-0.003,-0.001, 0.994, 10.918,-1.269,-1.053, 0.085, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.379,0.000,0.000,--,--,--, 3.218,-0.052,-3.288, 7.944,-0.157,-8.117, 5.208, 0.000, 0.000, 1.506, 0.000,-0.030,0.000,False,False, 13.189,-0.594,-0.388, 0.260,-0.060,-0.018, 0.115,-0.006,-0.003, 0.993, 10.918,-1.269,-1.053, 0.085, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.391,0.000,0.000,--,--,--, 3.378,-0.055,-3.453, 8.140,-0.164,-8.317, 5.707, 0.000, 0.000, 1.478, 0.000,-0.031,0.000,False,False, 13.508,-0.593,-0.390, 0.260,-0.070, 0.002, 0.118,-0.006,-0.003, 0.993, 13.256,-1.392,-1.058, 0.122, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.474,0.000,0.000,--,--,--, 4.061,-0.070,-4.150, 8.923,-0.192,-9.115, 6.059, 0.000, 0.000, 1.456, 0.000,-0.032,0.000,False,False, 14.625,-0.903,-0.436, 0.230,-0.040, 0.005, 0.127,-0.008,-0.003, 0.992, 13.256,-1.392,-1.058, 0.122, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.534,0.000,0.000,--,--,--, 4.624,-0.082,-4.725, 9.521,-0.216,-9.722, 6.242, 0.000, 0.000, 1.445, 0.000,-0.032,0.000,False,False, 15.265,-0.901,-0.441, 0.220,-0.020,-0.008, 0.133,-0.008,-0.003, 0.991, 14.597,-1.427,-1.155, 0.153, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.570,0.000,0.000,--,--,--, 5.012,-0.091,-5.121, 9.914,-0.233,-10.119, 7.223, 0.000, 0.000, 1.385, 0.000,-0.033,0.000,False,False, 15.745,-0.899,-0.444, 0.210,-0.030, 0.001, 0.137,-0.008,-0.003, 0.991, 14.597,-1.427,-1.155, 0.153, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.618,0.000,0.000,--,--,--, 0.001,-0.001,-0.001, 0.186,-0.003,-0.190, 2.000, 0.000, 0.000, 0.044, 0.000,-0.001,0.000,False,False, 0.159,-0.000, 0.000, 0.190,-0.040, 0.015, 0.001,-0.000, 0.000, 1.000, 14.597,-1.427,-1.155, 0.153, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.677,0.000,0.000,--,--,--, 0.030,-0.001,-0.031, 0.776,-0.012,-0.790, 2.023, 0.000, 0.000, 0.335, 0.000,-0.005,0.000,False,False, 0.951,-0.159,-0.001, 0.170,-0.070, 0.002, 0.008,-0.001, 0.000, 1.000, 14.597,-1.427,-1.155, 0.153, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.689,0.000,0.000,--,--,--, 0.048,-0.001,-0.049, 0.972,-0.015,-0.990, 2.083, 0.000, 0.000, 0.607, 0.000,-0.010,0.000,False,False, 1.110,-0.317,-0.003, 0.170,-0.080,-0.012, 0.010,-0.003, 0.000, 1.000, 6.746,-0.390,-0.126, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.773,0.000,0.000,--,--,--, 0.157,-0.003,-0.160, 1.756,-0.027,-1.790, 2.178, 0.000, 0.000, 0.851, 0.000,-0.013,0.000,False,False, 1.744,-0.476,-0.007, 0.130,-0.040,-0.003, 0.015,-0.004,-0.000, 1.000, 6.746,-0.390,-0.126, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.821,0.000,0.000,--,--,--, 0.235,-0.004,-0.239, 2.148,-0.032,-2.189, 2.218, 0.000, 0.000, 0.924, 0.000,-0.014,0.000,False,False, 2.061,-0.634,-0.011, 0.120,-0.020, 0.020, 0.018,-0.006,-0.000, 1.000, 6.746,-0.390,-0.126, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.881,0.000,0.000,--,--,--, 0.382,-0.006,-0.389, 2.737,-0.040,-2.788, 2.361, 0.000, 0.000, 1.117, 0.000,-0.017,0.000,False,False, 2.537,-0.634,-0.014, 0.100, 0.000,-0.002, 0.022,-0.006, 0.000, 1.000, 6.746,-0.390,-0.126, 0.011, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.893,0.000,0.000,--,--,--, 0.438,-0.007,-0.447, 2.933,-0.043,-2.987, 2.541, 0.000, 0.000, 1.270, 0.000,-0.019,0.000,False,False, 2.696,-0.634,-0.015, 0.090, 0.000,-0.003, 0.024,-0.006, 0.000, 1.000, 7.948,-0.361,-0.604, 0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,869.977,0.000,0.000,--,--,--, 0.704,-0.011,-0.717, 3.718,-0.055,-3.782, 2.680, 0.000, 0.000, 1.350, 0.000,-0.020,0.000,False,False, 3.013,-0.634,-0.017, 0.060,-0.020,-0.006, 0.026,-0.006, 0.000, 1.000, 7.948,-0.361,-0.604, 0.020, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.001,0.000,0.000,--,--,--, 0.781,-0.012,-0.795, 3.914,-0.057,-3.981, 2.919, 0.000, 0.000, 1.441, 0.000,-0.021,0.000,False,False, 3.013,-0.634,-0.017, 0.050,-0.030,-0.001, 0.026,-0.006, 0.000, 1.000, 8.727,-0.307,-0.696, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.073,0.000,0.000,--,--,--, 1.130,-0.017,-1.150, 4.708,-0.070,-4.786, 3.198, 0.000, 0.000, 1.502, 0.000,-0.023,0.000,False,False, 3.172,-0.793,-0.022, 0.010,-0.030,-0.013, 0.028,-0.007,-0.000, 1.000, 8.727,-0.307,-0.696, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.121,0.000,0.000,--,--,--, 1.326,-0.020,-1.349, 5.100,-0.077,-5.184, 3.298, 0.000, 0.000, 1.516, 0.000,-0.023,0.000,False,False, 3.172,-0.793,-0.022,-0.010,-0.010,-0.018, 0.028,-0.007,-0.000, 1.000, 8.727,-0.307,-0.696, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.181,0.000,0.000,--,--,--, 1.650,-0.025,-1.678, 5.688,-0.088,-5.780, 3.621, 0.000, 0.000, 1.543, 0.000,-0.024,0.000,False,False, 3.171,-0.788,-0.180,-0.040, 0.020,-0.001, 0.028,-0.007,-0.001, 1.000, 8.727,-0.307,-0.696, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.193,0.000,0.000,--,--,--, 1.766,-0.027,-1.796, 5.884,-0.092,-5.979, 3.980, 0.000, 0.000, 1.552, 0.000,-0.025,0.000,False,False, 3.171,-0.788,-0.180,-0.040, 0.020,-0.001, 0.028,-0.007,-0.001, 1.000, 10.665,-0.168,-1.036, 0.027, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.276,0.000,0.000,--,--,--, 2.268,-0.035,-2.306, 6.668,-0.108,-6.775, 4.239, 0.000, 0.000, 1.549, 0.000,-0.025,0.000,False,False, 2.854,-0.634,-0.016,-0.070, 0.010,-0.003, 0.025,-0.006,-0.000, 1.000, 10.665,-0.168,-1.036, 0.027, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.300,0.000,0.000,--,--,--, 2.403,-0.037,-2.444, 6.864,-0.113,-6.974, 4.657, 0.000, 0.000, 1.536, 0.000,-0.026,0.000,False,False, 2.854,-0.634,-0.016,-0.080, 0.000,-0.008, 0.025,-0.006,-0.000, 1.000, 11.803,-0.067,-1.085, 0.037, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.372,0.000,0.000,--,--,--, 2.984,-0.046,-3.033, 7.649,-0.130,-7.770, 5.112, 0.000, 0.000, 1.515, 0.000,-0.026,0.000,False,False, 2.378,-0.631,-0.172,-0.120,-0.030,-0.004, 0.021,-0.006,-0.001, 1.000, 11.803,-0.067,-1.085, 0.037, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.420,0.000,0.000,--,--,--, 3.297,-0.052,-3.352, 8.040,-0.139,-8.168, 5.271, 0.000, 0.000, 1.506, 0.000,-0.026,0.000,False,False, 2.061,-0.631,-0.170,-0.140,-0.030,-0.001, 0.018,-0.006,-0.001, 1.000, 11.803,-0.067,-1.085, 0.037, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.479,0.000,0.000,--,--,--, 3.798,-0.060,-3.860, 8.629,-0.152,-8.766, 5.773, 0.000, 0.000, 1.477, 0.000,-0.026,0.000,False,False, 1.585,-0.791,-0.170,-0.170,-0.010, 0.004, 0.014,-0.007,-0.001, 1.000, 11.803,-0.067,-1.085, 0.037, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.491,0.000,0.000,--,--,--, 3.972,-0.064,-4.038, 8.825,-0.157,-8.965, 6.311, 0.000, 0.000, 1.444, 0.000,-0.026,0.000,False,False, 1.426,-0.791,-0.168,-0.170,-0.010, 0.005, 0.012,-0.007,-0.001, 1.000, 14.475, 0.187,-1.211, 0.010, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.575,0.000,0.000,--,--,--, 4.719,-0.077,-4.796, 9.618,-0.174,-9.770, 6.690, 0.000, 0.000, 1.421, 0.000,-0.026,0.000,False,False, 0.476,-0.793,-0.003,-0.210,-0.010, 0.006, 0.004,-0.007,-0.000, 1.000, 14.475, 0.187,-1.211, 0.010, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.599,0.000,0.000,--,--,--, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 6.690, 0.000, 0.000, 1.421, 0.000,-0.026,0.000,False,False,-0.000,-0.000, 0.000,-0.220,-0.020, 0.016, 0.000, 0.000, 0.000, 1.000, 6.324, 0.353,-0.003,-0.015, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.671,0.000,0.000,--,--,--, 0.030,-0.001,-0.031, 0.775,-0.015,-0.791, 2.031, 0.000, 0.000, 0.381, 0.000,-0.008,0.000,False,False,-0.951,-0.159, 0.001,-0.250,-0.060, 0.010,-0.008,-0.001, 0.000, 1.000, 6.324, 0.353,-0.003,-0.015, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.719,0.000,0.000,--,--,--, 0.069,-0.002,-0.070, 1.167,-0.022,-1.191, 2.049, 0.000, 0.000, 0.474, 0.000,-0.009,0.000,False,False,-1.586,-0.159, 0.002,-0.260,-0.050, 0.006,-0.014,-0.001, 0.000, 1.000, 6.324, 0.353,-0.003,-0.015, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.779,0.000,0.000,--,--,--, 0.157,-0.003,-0.160, 1.755,-0.033,-1.791, 2.126, 0.000, 0.000, 0.733, 0.000,-0.014,0.000,False,False,-2.537,-0.472, 0.169,-0.290,-0.050, 0.016,-0.022,-0.004, 0.001, 1.000, 6.324, 0.353,-0.003,-0.015, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.791,0.000,0.000,--,--,--, 0.194,-0.004,-0.198, 1.951,-0.037,-1.991, 2.240, 0.000, 0.000, 0.958, 0.000,-0.018,0.000,False,False,-2.854,-0.472, 0.170,-0.290,-0.040, 0.020,-0.025,-0.004, 0.001, 1.000, 7.286, 0.678,-0.362,-0.036, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.874,0.000,0.000,--,--,--, 0.381,-0.007,-0.389, 2.736,-0.049,-2.788, 2.240, 0.000, 0.000, 0.958, 0.000,-0.018,0.000,False,False,-4.123,-0.628, 0.181,-0.320,-0.020, 0.016,-0.036,-0.006, 0.001, 0.999, 7.286, 0.678,-0.362,-0.036, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.898,0.000,0.000,--,--,--, 0.438,-0.008,-0.447, 2.932,-0.052,-2.987, 2.389, 0.000, 0.000, 1.145, 0.000,-0.021,0.000,False,False,-4.440,-0.628, 0.183,-0.330,-0.020, 0.011,-0.039,-0.006, 0.001, 0.999, 7.936, 0.853,-0.565,-0.050, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,870.970,0.000,0.000,--,--,--, 0.704,-0.013,-0.718, 3.717,-0.063,-3.781, 2.718, 0.000, 0.000, 1.367, 0.000,-0.023,0.000,False,False,-5.868,-0.617, 0.349,-0.350,-0.040, 0.007,-0.051,-0.006, 0.003, 0.999, 7.936, 0.853,-0.565,-0.050, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
