k_ep,k_run,t,Policy_Trg_Action,Policy_Flip_Action,mu,sigma,policy,x,y,z,vx,vy,vz,D_perp,Tau,Tau_est,Theta_x,Theta_x_est,Theta_y,Theta_y_est,flip_flag,impact_flag,eul_x,eul_y,eul_z,wx,wy,wz,qx,qy,qz,qw,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0,271.021,0.000,0.000,--,--,--, 1.650,-0.027,-1.681, 5.689,-0.085,-5.791, 3.740, 0.000, 0.000, 1.547, 0.000,-0.023,0.000,False,False,-9.842,-0.447, 0.357,-0.300, 0.010, 0.006,-0.086,-0.004, 0.003, 0.996, 8.933, 1.020,-0.761,-0.056, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.057,0.000,0.000,--,--,--, 1.885,-0.031,-1.921, 6.082,-0.089,-6.190, 3.983, 0.000, 0.000, 1.551, 0.000,-0.023,0.000,False,False,-10.479,-0.445, 0.359,-0.290, 0.030, 0.004,-0.091,-0.004, 0.003, 0.996, 10.719, 1.186,-1.066,-0.092, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.128,0.000,0.000,--,--,--, 2.268,-0.036,-2.310, 6.670,-0.094,-6.786, 4.111, 0.000, 0.000, 1.550, 0.000,-0.023,0.000,False,False,-11.435,-0.284, 0.347,-0.270, 0.010, 0.013,-0.100,-0.003, 0.003, 0.995, 10.719, 1.186,-1.066,-0.092, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.164,0.000,0.000,--,--,--, 2.542,-0.040,-2.590, 7.062,-0.096,-7.184, 4.518, 0.000, 0.000, 1.541, 0.000,-0.022,0.000,False,False,-11.913,-0.283, 0.348,-0.280,-0.010, 0.012,-0.104,-0.003, 0.003, 0.995, 11.803, 1.257,-1.080,-0.117, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.224,0.000,0.000,--,--,--, 2.984,-0.046,-3.039, 7.650,-0.097,-7.780, 5.117, 0.000, 0.000, 1.514, 0.000,-0.019,0.000,False,False,-12.711,-0.280, 0.350,-0.260,-0.040, 0.000,-0.111,-0.003, 0.003, 0.994, 11.803, 1.257,-1.080,-0.117, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.260,0.000,0.000,--,--,--, 3.297,-0.050,-3.358, 8.042,-0.097,-8.178, 5.440, 0.000, 0.000, 1.496, 0.000,-0.018,0.000,False,False,-13.349,-0.436, 0.370,-0.260,-0.030, 0.007,-0.116,-0.004, 0.003, 0.993, 13.003, 1.314,-1.128,-0.129, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.308,0.000,0.000,--,--,--, 3.627,-0.053,-3.693, 8.434,-0.096,-8.576, 5.955, 0.000, 0.000, 1.465, 0.000,-0.016,0.000,False,False,-13.828,-0.434, 0.372,-0.250,-0.030, 0.004,-0.120,-0.004, 0.003, 0.993, 13.003, 1.314,-1.128,-0.129, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.367,0.000,0.000,--,--,--, 4.151,-0.059,-4.225, 9.023,-0.093,-9.173, 6.134, 0.000, 0.000, 1.454, 0.000,-0.016,0.000,False,False,-14.626,-0.411, 0.532,-0.240, 0.000, 0.004,-0.127,-0.004, 0.004, 0.992, 14.302, 1.360,-1.224,-0.147, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.427,0.000,0.000,--,--,--, 4.719,-0.065,-4.803, 9.620,-0.087,-9.778, 6.706, 0.000, 0.000, 1.419, 0.000,-0.014,0.000,False,False,-15.266,-0.408, 0.535,-0.220,-0.010, 0.006,-0.133,-0.004, 0.004, 0.991, 14.302, 1.360,-1.224,-0.147, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.463,0.000,0.000,--,--,--, 5.112,-0.068,-5.203, 10.009,-0.082,-10.175, 2.000, 5.000, 0.000, 0.000, 0.000, 0.000,0.000,False,False,-15.746,-0.406, 0.536,-0.210,-0.020, 0.007,-0.137,-0.004, 0.004, 0.991, 14.302, 1.360,-1.224,-0.147, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.523,0.000,0.000,--,--,--, 0.011,-0.001,-0.012, 0.484,-0.008,-0.490, 2.017, 0.000, 0.000, 0.287, 0.000,-0.005,0.000,False,False,-0.634,-0.159, 0.001,-0.200,-0.050, 0.010,-0.006,-0.001, 0.000, 1.000, 14.302, 1.360,-1.224,-0.147, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.559,0.000,0.000,--,--,--, 0.038,-0.001,-0.039, 0.877,-0.015,-0.889, 2.049, 0.000, 0.000, 0.476, 0.000,-0.008,0.000,False,False,-0.951,-0.159, 0.001,-0.190,-0.060, 0.008,-0.008,-0.001, 0.000, 1.000, 6.698, 0.375,-0.123,-0.006, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.619,0.000,0.000,--,--,--, 0.109,-0.002,-0.111, 1.463,-0.024,-1.490, 2.126, 0.000, 0.000, 0.733, 0.000,-0.012,0.000,False,False,-1.586,-0.317, 0.004,-0.170,-0.030, 0.008,-0.014,-0.003, 0.000, 1.000, 6.698, 0.375,-0.123,-0.006, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.667,0.000,0.000,--,--,--, 0.175,-0.003,-0.178, 1.856,-0.031,-1.889, 2.160, 0.000, 0.000, 0.814, 0.000,-0.014,0.000,False,False,-1.903,-0.476, 0.008,-0.160,-0.010, 0.000,-0.017,-0.004, 0.000, 1.000, 7.228, 0.391,-0.399,-0.017, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.726,0.000,0.000,--,--,--, 0.304,-0.005,-0.309, 2.444,-0.040,-2.488, 2.160, 0.000, 0.000, 0.814, 0.000,-0.014,0.000,False,False,-2.537,-0.472, 0.169,-0.140, 0.010,-0.001,-0.022,-0.004, 0.001, 1.000, 7.228, 0.391,-0.399,-0.017, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.786,0.000,0.000,--,--,--, 0.468,-0.008,-0.477, 3.033,-0.049,-3.084, 2.446, 0.000, 0.000, 1.199, 0.000,-0.020,0.000,False,False,-2.855,-0.476, 0.012,-0.120,-0.020,-0.001,-0.025,-0.004, 0.000, 1.000, 7.228, 0.391,-0.399,-0.017, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.822,0.000,0.000,--,--,--, 0.598,-0.010,-0.608, 3.425,-0.054,-3.482, 2.643, 0.000, 0.000, 1.332, 0.000,-0.021,0.000,False,False,-3.171,-0.471, 0.172,-0.110,-0.040, 0.004,-0.028,-0.004, 0.001, 1.000, 7.228, 0.391,-0.399,-0.017, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.858,0.000,0.000,--,--,--, 0.742,-0.012,-0.755, 3.818,-0.060,-3.879, 2.795, 0.000, 0.000, 1.400, 0.000,-0.022,0.000,False,False,-3.329,-0.629, 0.177,-0.100,-0.060, 0.001,-0.029,-0.006, 0.001, 1.000, 8.643, 0.383,-0.648,-0.019, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.929,0.000,0.000,--,--,--, 0.993,-0.016,-1.010, 4.414,-0.068,-4.485, 2.876, 0.000, 0.000, 1.429, 0.000,-0.022,0.000,False,False,-3.647,-0.787, 0.184,-0.090,-0.050,-0.005,-0.032,-0.007, 0.001, 0.999, 8.643, 0.383,-0.648,-0.019, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,271.965,0.000,0.000,--,--,--, 1.178,-0.019,-1.198, 4.809,-0.074,-4.882, 3.247, 0.000, 0.000, 1.511, 0.000,-0.023,0.000,False,False,-3.805,-0.787, 0.185,-0.070,-0.030,-0.005,-0.033,-0.007, 0.001, 0.999, 8.643, 0.383,-0.648,-0.019, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.025,0.000,0.000,--,--,--, 1.484,-0.024,-1.508, 5.398,-0.082,-5.476, 3.401, 0.000, 0.000, 1.529, 0.000,-0.024,0.000,False,False,-3.965,-0.951, 0.033,-0.050, 0.000, 0.011,-0.035,-0.008, 0.000, 0.999, 8.643, 0.383,-0.648,-0.019, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.061,0.000,0.000,--,--,--, 1.708,-0.027,-1.735, 5.790,-0.087,-5.873, 3.735, 0.000, 0.000, 1.549, 0.000,-0.024,0.000,False,False,-4.122,-0.787, 0.187,-0.040, 0.020, 0.014,-0.036,-0.007, 0.001, 0.999, 10.553, 0.323,-1.016,-0.041, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.109,0.000,0.000,--,--,--, 1.947,-0.031,-1.978, 6.181,-0.092,-6.269, 4.106, 0.000, 0.000, 1.553, 0.000,-0.023,0.000,False,False,-4.122,-0.787, 0.187,-0.030, 0.020, 0.001,-0.036,-0.007, 0.001, 0.999, 10.553, 0.323,-1.016,-0.041, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.168,0.000,0.000,--,--,--, 2.336,-0.036,-2.372, 6.769,-0.100,-6.862, 4.237, 0.000, 0.000, 1.551, 0.000,-0.023,0.000,False,False,-4.281,-0.786, 0.188,-0.010,-0.020,-0.012,-0.037,-0.007, 0.001, 0.999, 11.675, 0.273,-1.028,-0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.228,0.000,0.000,--,--,--, 2.760,-0.043,-2.802, 7.359,-0.106,-7.456, 4.655, 0.000, 0.000, 1.538, 0.000,-0.023,0.000,False,False,-4.281,-0.786, 0.188, 0.000,-0.050, 0.017,-0.037,-0.007, 0.001, 0.999, 11.675, 0.273,-1.028,-0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.264,0.000,0.000,--,--,--, 3.062,-0.047,-3.108, 7.751,-0.110,-7.851, 5.108, 0.000, 0.000, 1.517, 0.000,-0.022,0.000,False,False,-4.122,-0.945, 0.193, 0.010,-0.030, 0.016,-0.036,-0.008, 0.001, 0.999, 11.675, 0.273,-1.028,-0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.288,0.000,0.000,--,--,--, 3.219,-0.049,-3.267, 7.946,-0.113,-8.049, 5.597, 0.000, 0.000, 1.489, 0.000,-0.021,0.000,False,False,-4.122,-0.945, 0.193, 0.020,-0.040, 0.009,-0.036,-0.008, 0.001, 0.999, 11.675, 0.273,-1.028,-0.029, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.358,0.000,0.000,--,--,--, 3.886,-0.058,-3.943, 8.731,-0.121,-8.842, 5.943, 0.000, 0.000, 1.469, 0.000,-0.021,0.000,False,False,-3.964,-0.945, 0.191, 0.050, 0.020,-0.012,-0.035,-0.008, 0.001, 0.999, 14.307, 0.159,-1.237,-0.027, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.418,0.000,0.000,--,--,--, 4.428,-0.066,-4.491, 9.319,-0.126,-9.436, 6.491, 0.000, 0.000, 1.435, 0.000,-0.020,0.000,False,False,-3.647,-0.787, 0.184, 0.060, 0.010, 0.006,-0.032,-0.007, 0.001, 0.999, 14.307, 0.159,-1.237,-0.027, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.442,0.000,0.000,--,--,--, 4.626,-0.068,-4.691, 9.525,-0.127,-9.643, 6.691, 0.000, 0.000, 1.423, 0.000,-0.019,0.000,False,False,-3.647,-0.787, 0.184, 0.060, 0.000, 0.010,-0.032,-0.007, 0.001, 0.999, 6.292,-0.140, 0.011,-0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.526,0.000,0.000,--,--,--, 0.011,-0.001,-0.012, 0.480,-0.008,-0.490, 6.691, 0.000, 0.000, 1.423, 0.000,-0.019,0.000,False,False, 0.159,-0.000, 0.000, 0.080,-0.040,-0.008, 0.001,-0.000, 0.000, 1.000, 6.292,-0.140, 0.011,-0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.562,0.000,0.000,--,--,--, 0.038,-0.001,-0.039, 0.872,-0.013,-0.890, 2.039, 0.000, 0.000, 0.428, 0.000,-0.007,0.000,False,False, 0.476,-0.159,-0.001, 0.090,-0.050,-0.011, 0.004,-0.001,-0.000, 1.000, 6.292,-0.140, 0.011,-0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.622,0.000,0.000,--,--,--, 0.108,-0.002,-0.111, 1.461,-0.022,-1.491, 2.111, 0.000, 0.000, 0.692, 0.000,-0.011,0.000,False,False, 0.793,-0.317,-0.002, 0.110,-0.030, 0.001, 0.007,-0.003,-0.000, 1.000, 6.292,-0.140, 0.011,-0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.658,0.000,0.000,--,--,--, 0.175,-0.003,-0.178, 1.853,-0.028,-1.892, 2.178, 0.000, 0.000, 0.850, 0.000,-0.013,0.000,False,False, 1.110,-0.317,-0.003, 0.110,-0.010, 0.016, 0.010,-0.003,-0.000, 1.000, 7.231,-0.296,-0.390,-0.003, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.706,0.000,0.000,--,--,--, 0.257,-0.004,-0.262, 2.246,-0.033,-2.291, 2.310, 0.000, 0.000, 1.057, 0.000,-0.016,0.000,False,False, 1.269,-0.317,-0.004, 0.120, 0.000,-0.001, 0.011,-0.003, 0.000, 1.000, 7.231,-0.296,-0.390,-0.003, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.765,0.000,0.000,--,--,--, 0.409,-0.007,-0.417, 2.835,-0.042,-2.890, 2.362, 0.000, 0.000, 1.117, 0.000,-0.017,0.000,False,False, 1.744,-0.317,-0.005, 0.130,-0.020,-0.014, 0.015,-0.003,-0.000, 1.000, 7.879,-0.375,-0.539, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.825,0.000,0.000,--,--,--, 0.597,-0.009,-0.609, 3.424,-0.051,-3.487, 2.541, 0.000, 0.000, 1.270, 0.000,-0.019,0.000,False,False, 2.220,-0.476,-0.009, 0.140,-0.070, 0.007, 0.019,-0.004,-0.000, 1.000, 7.879,-0.375,-0.539, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.885,0.000,0.000,--,--,--, 0.820,-0.013,-0.836, 4.013,-0.060,-4.084, 2.756, 0.000, 0.000, 1.384, 0.000,-0.021,0.000,False,False, 2.696,-0.793,-0.019, 0.150,-0.070, 0.006, 0.024,-0.007,-0.000, 1.000, 7.879,-0.375,-0.539, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.909,0.000,0.000,--,--,--, 0.902,-0.014,-0.920, 4.210,-0.064,-4.282, 3.007, 0.000, 0.000, 1.464, 0.000,-0.023,0.000,False,False, 2.854,-0.793,-0.020, 0.150,-0.060,-0.002, 0.025,-0.007,-0.000, 1.000, 7.879,-0.375,-0.539, 0.016, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,272.956,0.000,0.000,--,--,--, 1.173,-0.018,-1.194, 4.798,-0.074,-4.878, 3.194, 0.000, 0.000, 1.501, 0.000,-0.023,0.000,False,False, 3.330,-0.951,-0.028, 0.160,-0.030,-0.010, 0.029,-0.008,-0.000, 1.000, 9.553,-0.533,-0.809, 0.041, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,273.016,0.000,0.000,--,--,--, 1.484,-0.023,-1.511, 5.396,-0.085,-5.484, 3.511, 0.000, 0.000, 1.537, 0.000,-0.025,0.000,False,False, 3.964,-0.945,-0.191, 0.170, 0.000, 0.011, 0.035,-0.008,-0.001, 0.999, 9.553,-0.533,-0.809, 0.041, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,273.064,0.000,0.000,--,--,--, 1.707,-0.026,-1.738, 5.788,-0.093,-5.880, 3.622, 0.000, 0.000, 1.543, 0.000,-0.025,0.000,False,False, 4.282,-0.951,-0.036, 0.170, 0.000, 0.011, 0.037,-0.008,-0.000, 0.999, 10.552,-0.616,-0.958, 0.031, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,273.124,0.000,0.000,--,--,--, 2.072,-0.032,-2.108, 6.377,-0.105,-6.473, 3.622, 0.000, 0.000, 1.543, 0.000,-0.025,0.000,False,False, 4.917,-0.951,-0.041, 0.170,-0.050,-0.011, 0.043,-0.008,-0.000, 0.999, 10.552,-0.616,-0.958, 0.031, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
0,0,273.184,0.000,0.000,--,--,--, 2.473,-0.039,-2.515, 6.967,-0.119,-7.065, 4.375, 0.000, 0.000, 1.547, 0.000,-0.026,0.000,False,False, 5.550,-1.101,-0.212, 0.170,-0.080,-0.007, 0.048,-0.010,-0.001, 0.999, 10.552,-0.616,-0.958, 0.031, 0.000, 0.000, 0.400, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,--
