gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
337454.,-190.9929046631,337454.,-3.8999125957,337454.,-5.9570579529
337474.,-171.1346282959,337474.,-5.4979891777,337474.,-5.4666805267
337494.,-144.8086090088,337494.,-6.4120211601,337494.,-4.2931056023
337514.,-114.3844604492,337514.,-6.9177656174,337514.,-3.1388216019
337534.,-80.2577667236,337534.,-5.8667130470,337534.,-2.1548891068
337554.,-43.3453330994,337554.,-3.5179724693,337554.,-1.2610123158
337574.,-5.1109414101,337574.,-0.918417871,337574.,-0.3038805425
337594.,32.9090766907,337594.,1.9503310919,337594.,0.4454733729
337614.,68.4663391113,337614.,3.9732475281,337614.,1.2774136066
337634.,103.6882019043,337634.,5.4189720154,337634.,2.2833623886
337654.,135.2193908691,337654.,5.7626218796,337654.,3.4686191082
337674.,162.6073455811,337674.,4.4385423660,337674.,4.8261842728
337694.,183.947052002,337694.,3.1614634991,337694.,5.8581719398
337714.,200.1517639160,337714.,1.1491740942,337714.,6.4274244308
337734.,208.4340362549,337734.,-0.4344953299,337734.,6.475186348
337754.,209.6014556885,337754.,-1.5192996264,337754.,6.4524626732
337774.,203.5171966553,337774.,-1.749378562,337774.,6.262898922
337794.,190.7874755859,337794.,-1.7377742529,337794.,5.7319440842
337814.,170.8865203857,337814.,-1.2828701735,337814.,5.1642332077
337834.,145.9171447754,337834.,-1.2686247826,337834.,4.4140615463
337854.,115.8662643433,337854.,-1.3458260298,337854.,3.4554100037
337874.,82.3586120605,337874.,-1.6477166414,337874.,2.5134007931
337894.,45.6439170837,337894.,-2.2971675396,337894.,1.1604012251
337914.,8.3171920776,337914.,-2.7317376137,337914.,-0.2228794396
337934.,-29.8804664612,337934.,-2.5333108902,337934.,-1.5046720505
337954.,-66.8414382935,337954.,-1.3501952887,337954.,-2.4800567627
337974.,-101.7500762939,337974.,0.0200176481,337974.,-3.5118954182
337994.,-133.2066345215,337994.,2.4752626419,337994.,-4.1536769867
338014.,-160.1444702148,338014.,5.2917284966,338014.,-4.8251385689
338034.,-181.9164123535,338034.,7.0018815994,338034.,-5.4536294937
338054.,-197.5979766846,338054.,9.1530675888,338054.,-5.8195614815
338074.,-206.1054077148,338074.,9.6455211639,338074.,-6.4372501373
338094.,-207.6053161621,338094.,9.2155094147,338094.,-6.7360820770
338114.,-201.693359375,338114.,7.8585267067,338114.,-6.5259180069
338134.,-189.3044128418,338134.,5.2224240303,338134.,-6.1058545113
338154.,-169.5229644775,338154.,2.7392978668,338154.,-5.5844736099
338174.,-144.9707336426,338174.,0.5960620046,338174.,-4.6139965057
338194.,-115.4329605103,338194.,-1.2008876801,338194.,-3.2104973793
338214.,-81.6488723755,338214.,-2.4755430222,338214.,-2.1819038391
338234.,-45.5832138062,338234.,-3.3350512981,338234.,-1.3154681921
338254.,-8.1795291901,338254.,-3.0761125088,338254.,-0.2902181447
338274.,29.2723407745,338274.,-2.9556016922,338274.,0.6583670974
338294.,66.2281799316,338294.,-2.9764711857,338294.,1.5415486097
338314.,100.6952285767,338314.,-2.9418301582,338314.,2.6503374577
338334.,131.6127014160,338334.,-2.636245966,338334.,3.5977821350
338354.,158.7019042969,338354.,-3.3618721962,338354.,4.4443097115
338374.,180.3215942383,338374.,-2.9904763699,338374.,5.0786595345
338394.,195.3805389404,338394.,-3.1915121078,338394.,5.6951026917
338414.,204.0037689209,338414.,-1.7702178955,338414.,5.9855084419
338434.,205.4398040771,338434.,-0.3242743313,338434.,6.2235541344
338454.,199.4651184082,338454.,1.1165668964,338454.,6.4349370003
338474.,186.8641967773,338474.,2.5302884579,338474.,6.1877770424
338494.,168.0024108887,338494.,3.2914521694,338494.,5.9515695572
338514.,143.4726257324,338514.,3.4596478939,338514.,5.6606388092
338534.,114.2740020752,338534.,3.1263301373,338534.,4.8037705421
338554.,81.4444122314,338554.,1.3860158920,338554.,3.6861908436
338574.,45.9141616821,338574.,-0.4802732468,338574.,2.2797896862
338594.,8.7288074493,338594.,-2.7638118267,338594.,0.8956997991
338614.,-28.1458683014,338614.,-4.1723747253,338614.,-0.7110868096
338634.,-64.3516998291,338634.,-4.9941954613,338634.,-2.0201013088
338654.,-98.3752746582,338654.,-5.2986335754,338654.,-3.0142502785
338674.,-129.2783660889,338674.,-4.5738215446,338674.,-4.2532901764
338694.,-156.0896759033,338694.,-3.0020208359,338694.,-4.9331235886
338714.,-177.8104705811,338714.,-1.7882473469,338714.,-5.6894569397
338734.,-192.8515472412,338734.,-0.1690591723,338734.,-6.1717905998
338754.,-201.6110839844,338754.,0.7367173433,338754.,-6.4035515785
338774.,-203.4442443848,338774.,1.2977343798,338774.,-6.4449706078
338794.,-197.5195922852,338794.,1.6294045448,338794.,-6.0541605949
338814.,-186.2720184326,338814.,2.1512610912,338814.,-5.5518755913
338834.,-167.9159240723,338834.,2.4625079632,338834.,-4.7903389931
338854.,-144.1484832764,338854.,2.9284083843,338854.,-3.8210756779
338874.,-115.2169418335,338874.,3.9870243073,338874.,-2.9041192532
338894.,-82.6102294922,338894.,5.0515675545,338894.,-2.2585306168
