gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
1326733.,-1.498408556,1326733.,1.22491467,1326733.,0.3047567904
1326753.,-1.5503619909,1326753.,-9.8997945786,1326753.,0.1701937616
1326773.,-0.7424143553,1326773.,-21.015663147,1326773.,-0.6262944937
1326793.,0.9776468873,1326793.,-31.6096973419,1326793.,-0.8360529542
1326813.,2.3739974499,1326813.,-41.1134948730,1326813.,-1.2856774330
1326833.,3.6661596298,1326833.,-50.2827949524,1326833.,-1.7952957153
1326853.,3.8694596291,1326853.,-58.0361404419,1326853.,-1.4039133787
1326873.,3.3413605690,1326873.,-64.7758712769,1326873.,-1.9657828808
1326893.,1.9496920109,1326893.,-69.3931350708,1326893.,-2.1083493233
1326913.,0.1892846823,1326913.,-73.1457901001,1326913.,-2.2706234455
1326933.,-1.0028049946,1326933.,-75.1002731323,1326933.,-2.3032131195
1326953.,-2.1018810272,1326953.,-74.8821945190,1326953.,-2.6061871052
1326973.,-1.9370096922,1326973.,-73.3652572632,1326973.,-2.3806796074
1326993.,-1.0389245749,1326993.,-70.5767669678,1326993.,-2.1609973907
1327013.,0.2356070727,1327013.,-65.5738525391,1327013.,-2.3740594387
1327033.,1.6641130447,1327033.,-59.4470787048,1327033.,-1.8521082401
1327053.,2.4424591064,1327053.,-51.6982269287,1327053.,-1.5189000368
1327073.,2.1898214817,1327073.,-43.3012809753,1327073.,-1.3229237795
1327093.,1.0728145838,1327093.,-34.0284576416,1327093.,-0.7548012733
1327113.,-0.3094235957,1327113.,-23.4759426117,1327113.,-0.4165663421
1327133.,-2.1443300247,1327133.,-12.3152360916,1327133.,-0.0569616556
1327153.,-3.9474449158,1327153.,-1.1006696224,1327153.,0.1425980926
1327173.,-4.8834514618,1327173.,10.0782823563,1327173.,0.5638504624
1327193.,-4.7260141373,1327193.,20.8905200958,1327193.,1.1547023058
1327213.,-4.1585140228,1327213.,31.5326976776,1327213.,1.3433144093
1327233.,-2.6773071289,1327233.,41.1741638184,1327233.,1.6649615765
1327253.,-1.1881293058,1327253.,49.9872055054,1327253.,1.7831479311
1327273.,-0.3972445428,1327273.,57.4775505066,1327273.,2.3145153522
1327293.,-0.2747548521,1327293.,63.9723205566,1327293.,2.321028471
