gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
59877.,141.8422546387,59877.,-0.0424549691,59877.,6.031826973
59897.,142.3746032715,59897.,-6.0259456635,59897.,5.9477243423
59917.,136.5031433105,59917.,-9.8817577362,59917.,5.4889140129
59937.,125.6438217163,59937.,-10.7771959305,59937.,4.7864665985
59957.,108.7596664429,59957.,-9.9526395798,59957.,4.1504845619
59977.,87.0230331421,59977.,-6.5591149330,59977.,3.5737159252
59997.,61.8140335083,59997.,-3.1375727654,59997.,3.3007061481
60017.,34.1444129944,60017.,0.1555200666,60017.,2.5812077522
60037.,4.7540183067,60037.,1.7272622585,60037.,1.8300305605
60057.,-24.4803180695,60057.,0.8395007253,60057.,0.7097615004
60077.,-52.7313461304,60077.,-2.4020960331,60077.,-0.8308573365
60097.,-78.5012283325,60097.,-6.7627482414,60097.,-2.3016898632
60117.,-101.0898284912,60117.,-10.5688066483,60117.,-3.4228227139
60137.,-119.2838516235,60137.,-13.1824922562,60137.,-4.0026564598
60157.,-132.6147766113,60157.,-13.210105896,60157.,-4.1974325180
60177.,-139.6254272461,60177.,-10.6471376419,60177.,-3.9917221069
60197.,-141.1983947754,60197.,-6.3275637627,60197.,-3.9863941669
60217.,-135.8502960205,60217.,-1.3362230062,60217.,-3.8973462582
60237.,-125.2660522461,60237.,2.4876410961,60237.,-4.2225017548
60257.,-108.9185943604,60257.,4.880751133,60257.,-4.1657180786
60277.,-87.8542327881,60277.,4.9588766098,60277.,-3.8053874969
60297.,-62.8756256104,60297.,2.5766961575,60297.,-2.3429174423
60317.,-35.7056350708,60317.,-0.4102054238,60317.,-1.2563141584
60337.,-6.9655694962,60337.,-3.8667755127,60337.,0.3300841451
60357.,22.4440002441,60357.,-5.5680551529,60357.,1.2947020531
60377.,50.4325675964,60377.,-4.8048338890,60377.,2.5159931183
60397.,76.3371734619,60397.,-2.3323419094,60397.,2.6267795563
60417.,98.969909668,60417.,1.7047728300,60417.,3.3650066853
60437.,117.3237609863,60437.,6.5089673996,60437.,3.6631343365
60457.,130.7061767578,60457.,10.2658281326,60457.,4.330883503
60477.,138.0754699707,60477.,12.4409942627,60477.,4.7940616608
60497.,139.5959167480,60497.,12.1156749725,60497.,5.1606144905
60517.,134.9669647217,60517.,9.5581254959,60517.,5.1500201225
60537.,124.692565918,60537.,6.2629885674,60537.,4.6973605156
60557.,108.8874969482,60557.,2.7644257545,60557.,3.6550962925
60577.,88.7015075684,60577.,0.5920324326,60577.,2.2918155193
60597.,64.3527832031,60597.,0.1427935064,60597.,0.8996914029
60617.,37.2150955200,60617.,1.5513824224,60617.,-0.1688903570
60637.,8.8188991547,60637.,4.0509548187,60637.,-0.7686377168
60657.,-20.1188850403,60657.,7.0069618225,60657.,-1.648634553
60677.,-48.3060913086,60677.,9.2486543655,60677.,-2.6612126827
60697.,-73.9383773804,60697.,10.2649364471,60697.,-3.3443794250
60717.,-96.1855239868,60717.,8.0297889709,60717.,-3.99173522
60737.,-115.0290985107,60737.,4.3264551163,60737.,-5.1702446938
60757.,-128.6371765137,60757.,0.5186467171,60757.,-5.5446934700
60777.,-136.3849945068,60777.,-3.8063812256,60777.,-5.4158535004
60797.,-138.3030395508,60797.,-6.6322131157,60797.,-5.3767743111
60817.,-133.9720458984,60817.,-7.2663607597,60817.,-4.6038408279
60837.,-124.0425720215,60837.,-6.0381855965,60837.,-3.8782114983
60857.,-108.6441955566,60857.,-3.5598578453,60857.,-3.3308057785
60877.,-88.4509506226,60877.,-0.0640776083,60877.,-2.8941233158
60897.,-64.7236862183,60897.,1.692545414,60897.,-2.8376026154
