gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
162522.,1.6232169867,162522.,-27.828704834,162522.,-1.8416603804
162542.,1.6656486988,162542.,-25.9365825653,162542.,-1.4962922335
162562.,1.6801491976,162562.,-24.1448669434,162562.,-1.3329023123
162582.,1.7694375515,162582.,-22.0031604767,162582.,-1.207880497
162602.,1.616001606,162602.,-19.5723819733,162602.,-1.1071707010
162622.,1.2253937721,162622.,-16.7040042877,162622.,-0.9261609912
162642.,1.0195159912,162642.,-14.296957016,162642.,-0.5824710131
162662.,0.6490108371,162662.,-11.6978197098,162662.,-0.5302075744
162682.,0.3662354648,162682.,-8.6800813675,162682.,-0.4803856313
162702.,0.084032923,162702.,-6.0339775085,162702.,-0.0391325168
162722.,-0.5638669729,162722.,-2.886947155,162722.,0.164945364
162742.,-0.6645337343,162742.,-0.1497244835,162742.,0.1682605743
162762.,-0.6738228798,162762.,3.1577539444,162762.,0.5619636178
162782.,-0.8378219604,162782.,6.2276134491,162782.,0.4667105675
162802.,-0.6052855849,162802.,8.8104343414,162802.,0.9162647724
162822.,-0.6003479362,162822.,11.8127002716,162822.,1.0617678165
162842.,-0.1321349591,162842.,14.7865180969,162842.,1.2337907553
162862.,0.0064234603,162862.,17.2477016449,162862.,1.4572287798
162882.,0.3511694372,162882.,19.580904007,162882.,1.4454094172
162902.,0.7075210214,162902.,22.2938842773,162902.,1.6115640402
162922.,0.8211342692,162922.,24.2563247681,162922.,1.9801831245
162942.,0.8890197277,162942.,26.0607624054,162942.,1.9774898291
162962.,1.0971364975,162962.,27.6272964478,162962.,1.9784444571
162982.,0.6121492982,162982.,29.3169879913,162982.,2.3506965637
163002.,0.6980736852,163002.,30.6128826141,163002.,2.1916348934
163022.,0.2757844627,163022.,31.6576538086,163022.,2.2626223564
163042.,0.1463641673,163042.,32.6442031860,163042.,2.6971845627
163062.,-0.1068497449,163062.,33.1116600037,163062.,2.5926928520
163082.,-0.1399520785,163082.,33.3452835083,163082.,2.6727719307
163102.,-0.4849784076,163102.,33.1893119812,163102.,2.3906710148
163122.,-0.6461033821,163122.,32.9585075378,163122.,2.3823859692
163142.,-0.3634347022,163142.,32.111530304,163142.,2.3499310017
163162.,-0.3279759884,163162.,31.7306461334,163162.,2.4003162384
163182.,-0.2931369841,163182.,30.6560153961,163182.,2.3853244781
163202.,-0.0777500644,163202.,29.4281940460,163202.,2.2298364639
163222.,0.0958455056,163222.,27.8085613251,163222.,2.0210895538
163242.,0.4506894648,163242.,25.8807144165,163242.,2.0776245594
163262.,0.5289446115,163262.,24.1855087280,163262.,1.8502341509
163282.,0.6291869283,163282.,21.7267208099,163282.,1.5163781643
163302.,0.5388531685,163302.,19.606048584,163302.,1.5364083052
163322.,0.5197018981,163322.,16.9789218903,163322.,1.3158305883
163342.,0.5146767497,163342.,14.3971080780,163342.,0.9232510328
163362.,0.1841748357,163362.,11.5363063812,163362.,0.7180566788
163382.,-0.1204478294,163382.,8.969622612,163382.,0.7866274118
163402.,-0.2344588488,163402.,5.9300918579,163402.,0.7843815088
163422.,-0.6849860549,163422.,3.0321888924,163422.,0.2277476937
163442.,-0.4958565831,163442.,0.1065481454,163442.,0.2157066166
163462.,-1.0191345215,163462.,-2.8943612576,163462.,0.0346936882
163482.,-0.9782224298,163482.,-6.1006236076,163482.,0.0385868847
163502.,-0.968626678,163502.,-8.7091398239,163502.,-0.4673879743
163522.,-0.6525878906,163522.,-11.7974014282,163522.,-0.5210299492
163542.,-0.6563567519,163542.,-14.4122619629,163542.,-0.5738857985
163562.,-0.0192729123,163562.,-16.9123020172,163562.,-1.1054369211
163582.,0.1445132047,163582.,-19.4428710938,163582.,-1.0758672953
163602.,0.5494542718,163602.,-21.8046302795,163602.,-1.4040826559
163622.,1.0614197254,163622.,-23.9468727112,163622.,-1.7762206793
163642.,1.2288621664,163642.,-25.6253032684,163642.,-1.5067788363
163662.,1.3555393219,163662.,-27.6429786682,163662.,-1.4499381781
163682.,1.3265945911,163682.,-28.8040714264,163682.,-2.0014777184
163702.,1.4962331057,163702.,-30.197675705,163702.,-1.9714454412
163722.,1.1512149572,163722.,-31.2815151215,163722.,-2.1891045570
163742.,1.3684307337,163742.,-32.0148925781,163742.,-2.1092474461
163762.,1.1891013384,163762.,-32.7129745483,163762.,-2.1155977249
163782.,1.0934000015,163782.,-32.8550682068,163782.,-2.0513813496
163802.,0.6552619338,163802.,-32.8209457397,163802.,-1.7619155645
163822.,0.6467968822,163822.,-32.7475128174,163822.,-1.9770400524
163842.,0.4743235409,163842.,-32.1703338623,163842.,-1.8394483328
163862.,0.4102568924,163862.,-31.4271793365,163862.,-1.991232276
163882.,0.2355576009,163882.,-30.4963684082,163882.,-1.5951007605
163902.,0.6131041646,163902.,-28.8196868896,163902.,-1.6955667734
163922.,0.9686436653,163922.,-27.4669284821,163922.,-1.4735295773
163942.,1.0686347485,163942.,-25.5939979553,163942.,-1.6096858978
163962.,1.1333798170,163962.,-23.7830677032,163962.,-1.4777323008
163982.,1.205924511,163982.,-21.7107772827,163982.,-1.2438935041
164002.,1.1765418053,164002.,-19.2915000916,164002.,-1.1955231428
164022.,1.1911349297,164022.,-16.9791374207,164022.,-0.9411135316
164042.,1.1939311028,164042.,-14.1468811035,164042.,-0.8207266331
164062.,0.8570225835,164062.,-11.4152641296,164062.,-0.3320328593
164082.,0.7844962478,164082.,-8.9462957382,164082.,-0.2082227767
164102.,0.6433452964,164102.,-5.950773716,164102.,-0.091850698
164122.,0.0004547055,164122.,-3.0834412575,164122.,0.1721876711
164142.,-0.174590081,164142.,-0.1339020580,164142.,0.1885365248
164162.,-0.2883961797,164162.,2.7244567871,164162.,0.5128312111
164182.,-0.3592095971,164182.,5.5552411079,164182.,0.7068905830
164202.,-0.7864989042,164202.,8.4976873398,164202.,1.0180053711
164222.,-0.5669700503,164222.,11.2112588882,164222.,0.8261441588
164242.,-0.6810312867,164242.,14.0014753342,164242.,1.3098984957
164262.,-0.7238497138,164262.,16.4230747223,164262.,1.4607280493
164282.,-0.3777592480,164282.,19.2234516144,164282.,1.479262352
164302.,0.0075011053,164302.,21.3661384583,164302.,1.6227612495
164322.,-0.0204288848,164322.,23.450756073,164322.,1.9286321402
164342.,0.4962952435,164342.,25.3743972778,164342.,2.0085625648
164362.,0.6690578461,164362.,27.3451442719,164362.,2.2731466293
164382.,0.7177673578,164382.,28.9146842957,164382.,2.1858050823
164402.,0.9992280006,164402.,29.9057369232,164402.,2.4439396858
164422.,1.0224722624,164422.,31.0095462799,164422.,2.3101754189
164442.,0.834435463,164442.,31.7930717468,164442.,2.6043102741
164462.,0.6316626668,164462.,32.4852409363,164462.,2.3837361336
164482.,0.2796001732,164482.,32.4125289917,164482.,2.6017148495
164502.,0.0907715932,164502.,32.704990387,164502.,2.5093991756
164522.,0.2043763697,164522.,32.2619323730,164522.,2.4314541817
164542.,-0.2173826396,164542.,31.8300628662,164542.,2.4921858311
164562.,-0.3090709746,164562.,31.0411033630,164562.,2.4022874832
164582.,-0.3257094324,164582.,29.9234809875,164582.,2.2437915802
164602.,-0.5458918214,164602.,28.9554977417,164602.,2.0902934074
164622.,-0.3425478935,164622.,27.4129905701,164622.,2.0069448948
164642.,-0.2827174067,164642.,25.5126876831,164642.,2.2087061405
164662.,0.0127155436,164662.,23.4968338013,164662.,1.9106323719
164682.,0.0630107522,164682.,21.4987716675,164682.,1.5113804340
164702.,0.3300475776,164702.,19.3977298737,164702.,1.6647913456
164722.,0.4463904500,164722.,17.042301178,164722.,1.3235015869
164742.,0.6286883950,164742.,14.5620975494,164742.,1.0783948898
164762.,0.5185188055,164762.,11.7863740921,164762.,0.9047934413
164782.,0.5645198822,164782.,8.9879131317,164782.,0.7989062667
164802.,0.2342701703,164802.,5.9723148346,164802.,0.3344002962
164822.,0.1373997033,164822.,3.0956473351,164822.,0.5224500895
164842.,-0.0086778319,164842.,0.3756075203,164842.,0.0761618987
164862.,-0.0815692395,164862.,-2.4685869217,164862.,0.1530502588
164882.,-0.3488310874,164882.,-5.0864429474,164882.,0.1448805034
164902.,-0.5110355616,164902.,-8.4365568161,164902.,-0.5293645859
164922.,-0.7509808540,164922.,-11.0250272751,164922.,-0.2399430424
164942.,-0.4088890553,164942.,-13.6882419586,164942.,-0.876567781
164962.,-0.4356141090,164962.,-16.4178981781,164962.,-0.7162202001
164982.,-0.3350836933,164982.,-18.8032226562,164982.,-0.9001844525
165002.,0.1185225621,165002.,-21.2793827057,165002.,-1.3663140535
165022.,0.3086726069,165022.,-23.2576522827,165022.,-1.3539272547
165042.,0.7616105676,165042.,-25.3341102600,165042.,-1.3528444767
165062.,0.9389548302,165062.,-26.8280258179,165062.,-1.8585579395
165082.,1.2260231972,165082.,-28.3581752777,165082.,-1.9324434996
165102.,1.3827952147,165102.,-29.6276550293,165102.,-2.0054197311
165122.,1.6514819860,165122.,-30.5843544006,165122.,-2.0691211224
165142.,1.6004756689,165142.,-31.5444984436,165142.,-1.8955082893
165162.,1.5955580473,165162.,-31.9911899567,165162.,-1.8667703867
165182.,1.3915618658,165182.,-32.5340156555,165182.,-1.9521776438
165202.,1.2526019812,165202.,-32.4891014099,165202.,-1.9837520123
165222.,0.7699608207,165222.,-32.2305679321,165222.,-1.8883378506
165242.,0.9537522793,165242.,-31.5640048981,165242.,-1.7070988417
165262.,0.544985652,165262.,-30.8665599823,165262.,-1.7810020447
165282.,0.3796730638,165282.,-29.6649723053,165282.,-1.9338988066
165302.,0.3165950477,165302.,-28.6692199707,165302.,-1.4857040644
165322.,0.1831181794,165322.,-27.084066391,165322.,-1.7367248535
165342.,0.0001882423,165342.,-25.5322265625,165342.,-1.3475590944
165362.,0.1802404374,165362.,-23.6553344727,165362.,-0.9210013747
165382.,0.3097150326,165382.,-21.3076057434,165382.,-1.2342537642
165402.,0.5669885278,165402.,-19.4235992432,165402.,-0.9925716519
165422.,0.5572134852,165422.,-16.9339275360,165422.,-0.8110097647
165442.,1.0400106907,165442.,-14.2226295471,165442.,-0.6699061394
165462.,0.7945654988,165462.,-11.7478637695,165462.,-0.5939596891
165482.,0.8206449747,165482.,-9.0614681244,165482.,-0.2915435731
165502.,0.5320107937,165502.,-6.1636395454,165502.,0.2754740417
165522.,0.5220942497,165522.,-3.2944011688,165522.,0.1645149589
165542.,0.6026065946,165542.,-0.3287041783,165542.,0.2446334660
165562.,-0.0006444937,165562.,2.4499990940,165562.,0.6564875841
165582.,-0.0578858666,165582.,5.4932813644,165582.,0.6005680561
165602.,-0.6194189191,165602.,8.0437726974,165602.,0.8971703649
165622.,-0.6973583698,165622.,11.1850585938,165622.,0.8210502863
165642.,-0.6433387995,165642.,13.6710662842,165642.,1.4422838688
165662.,-0.7275679111,165662.,15.8673496246,165662.,1.5780892372
165682.,-0.7933958173,165682.,18.4487876892,165682.,1.490901351
165702.,-0.6106907129,165702.,20.5726776123,165702.,1.8185124397
165722.,-0.2468788624,165722.,23.0973873138,165722.,1.9003568888
165742.,-0.1055737585,165742.,24.4969768524,165742.,2.0492734909
165762.,0.2947847545,165762.,26.6127796173,165762.,1.8839815855
165782.,0.4119499922,165782.,28.0968456268,165782.,2.2767717838
165802.,0.6355704665,165802.,29.1633148193,165802.,1.9714176655
165822.,0.7623651028,165822.,30.3179988861,165822.,2.3152022362
165842.,0.9979805350,165842.,31.2170581818,165842.,2.2046661377
165862.,0.9291827679,165862.,31.7273235321,165862.,2.5254631042
165882.,0.8490843773,165882.,32.1835021973,165882.,2.3940403461
165902.,0.8084563613,165902.,32.1330261230,165902.,2.3488492966
165922.,0.576962173,165922.,32.1178970337,165922.,2.3021998405
165942.,0.4515380859,165942.,31.1464176178,165942.,2.2202897072
165962.,0.2733569443,165962.,30.5353240967,165962.,2.3894803524
165982.,-0.1432538927,165982.,29.5971298218,165982.,2.1873655319
166002.,-0.2726166844,166002.,28.449754715,166002.,2.3014566898
166022.,-0.2676761448,166022.,26.9396057129,166022.,2.0184941292
166042.,-0.3573185802,166042.,25.5088996887,166042.,1.9572798014
166062.,-0.2525402904,166062.,23.553440094,166062.,1.8075178862
166082.,-0.3754614592,166082.,21.3890724182,166082.,1.8171733618
166102.,-0.0807500407,166102.,19.3980445862,166102.,1.6424454451
166122.,-0.0700418204,166122.,16.9062919617,166122.,1.4724223614
166142.,0.2929424942,166142.,14.3406839371,166142.,0.8243519664
166162.,0.4094280899,166162.,11.6606931686,166162.,1.0758312941
166182.,0.3799797595,166182.,8.9135923386,166182.,0.9103899002
166202.,0.7454632521,166202.,6.4916629791,166202.,0.3919027448
166222.,0.5350313783,166222.,3.5605621338,166222.,0.4467674196
166242.,0.7128847837,166242.,0.6649644971,166242.,0.1613246351
166262.,0.2787723243,166262.,-2.2674996853,166262.,0.0618138984
166282.,0.2725588977,166282.,-5.1662902832,166282.,-0.0136084221
166302.,0.2481239289,166302.,-7.7063932419,166302.,-0.0916634202
166322.,0.0565915704,166322.,-10.4832143784,166322.,-0.3609536290
166342.,0.1213964894,166342.,-13.1554384232,166342.,-0.82290411
166362.,0.1725886911,166362.,-15.6598081589,166362.,-0.9336155653
166382.,-0.1626871973,166382.,-18.3743782043,166382.,-0.5875505805
166402.,0.0563436002,166402.,-20.3788928986,166402.,-1.2374196053
166422.,0.1440525651,166422.,-22.5439872742,166422.,-1.3907545805
166442.,0.2976734936,166442.,-24.5211601257,166442.,-1.3193471432
166462.,0.5177015066,166462.,-26.0583515167,166462.,-1.8073068857
166482.,0.6784203649,166482.,-27.9966011047,166482.,-1.631418705
166502.,1.0659036636,166502.,-28.8358020782,166502.,-1.6918203831
166522.,1.1758685112,166522.,-30.0335960388,166522.,-1.8640359640
166542.,1.4950345755,166542.,-30.9746170044,166542.,-1.8758628368
166562.,1.6555484533,166562.,-31.4273605347,166562.,-2.2795815468
166582.,1.6546236277,166582.,-31.8169822693,166582.,-2.0589952469
166602.,1.7122519016,166602.,-31.6241760254,166602.,-1.9398089647
166622.,1.3171178102,166622.,-31.692483902,166622.,-1.9822485447
166642.,1.3747810125,166642.,-30.8520755768,166642.,-1.6435879469
166662.,1.0138978958,166662.,-30.2787322998,166662.,-1.7604982853
166682.,0.7754284739,166682.,-29.4319782257,166682.,-1.4834086895
166702.,0.4123343229,166702.,-28.3841972351,166702.,-1.6594078541
166722.,0.1277384162,166722.,-26.8027114868,166722.,-1.7013641596
166742.,0.2034923732,166742.,-25.3211174011,166742.,-1.3937433958
166762.,-0.0210851934,166762.,-23.4922218323,166762.,-1.331193924
166782.,-0.2273846567,166782.,-21.4961032867,166782.,-1.1209139824
166802.,-0.1442915201,166802.,-19.2424564362,166802.,-0.8519016504
166822.,0.154299289,166822.,-16.9263248444,166822.,-0.8548426628
