gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
621665.,4.1638169289,621665.,-32.9167442322,621665.,-2.4925019741
621685.,4.2329492569,621685.,-32.2981872559,621685.,-2.2350962162
621705.,4.3422737122,621705.,-31.0731582642,621705.,-2.3463702202
621725.,3.9122912884,621725.,-30.1736736298,621725.,-1.799610734
621745.,3.6063547134,621745.,-28.5444393158,621745.,-1.9246420860
621765.,3.2120447159,621765.,-26.5334587097,621765.,-1.6605463028
621785.,2.3016064167,621785.,-24.7452507019,621785.,-1.8089121580
621805.,1.6721206903,621805.,-22.5529842377,621805.,-1.7122298479
621825.,1.2397977114,621825.,-19.8308143616,621825.,-1.3522427082
621845.,0.7199940085,621845.,-17.3098850250,621845.,-1.1281918287
621865.,0.3155702353,621865.,-14.5260324478,621865.,-0.9713992476
621885.,0.1328769028,621885.,-11.6023721695,621885.,-0.677002728
621905.,0.0361893922,621905.,-8.5915575027,621905.,-0.5168886781
621925.,0.1718663573,621925.,-5.4869499207,621925.,-0.1376249492
621945.,0.4774061739,621945.,-2.1490199566,621945.,-0.0148166427
621965.,0.8642248511,621965.,0.7721444964,621965.,0.3912372887
621985.,1.1648111343,621985.,3.5430636406,621985.,0.5569897890
622005.,1.6988487244,622005.,7.1992921829,622005.,0.7494258285
622025.,1.9179378748,622025.,10.1266698837,622025.,0.8360069394
622045.,1.9611811638,622045.,13.1320142746,622045.,1.323553443
622065.,1.7296190262,622065.,15.8742609024,622065.,1.1605379581
622085.,1.3159576654,622085.,18.5186882019,622085.,1.2417572737
622105.,0.8436580300,622105.,21.1326313019,622105.,1.5054459572
622125.,-0.1046323404,622125.,23.4980506897,622125.,2.0041155815
622145.,-0.6534948945,622145.,25.1926269531,622145.,2.1533024311
622165.,-1.4970054626,622165.,27.4072551727,622165.,2.1902282238
622185.,-1.7492865324,622185.,28.8283443451,622185.,2.3288438320
622205.,-2.2730145454,622205.,30.4750270844,622205.,2.3976964951
622225.,-2.7772507668,622225.,31.5126762390,622225.,2.598710537
622245.,-2.8860232830,622245.,32.4248504639,622245.,2.9533455372
622265.,-2.6866466999,622265.,32.9269218445,622265.,2.7038805485
622285.,-2.2421500683,622285.,33.4464645386,622285.,2.4076325893
622305.,-2.0237662792,622305.,33.4464607239,622305.,2.7456395626
622325.,-1.5284850597,622325.,33.0539131165,622325.,2.5912811756
622345.,-0.8129947782,622345.,32.2759361267,622345.,2.5166165829
622365.,-0.4269080162,622365.,31.3636455536,622365.,2.4360442162
622385.,-0.1597086340,622385.,30.1451396942,622385.,2.2345080376
622405.,0.0514357761,622405.,28.6268520355,622405.,2.2886683941
622425.,-0.1240790263,622425.,27.0413627625,622425.,2.0952165127
622445.,0.0794512257,622445.,25.2417545319,622445.,1.8649512529
622465.,-0.4670420587,622465.,22.8750190735,622465.,1.6212331057
622485.,-0.8979712129,622485.,20.6657180786,622485.,1.5879327059
622505.,-1.0645042658,622505.,18.3296890259,622505.,0.9708780646
622525.,-1.8152290583,622525.,15.1225471497,622525.,1.1138136387
