gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
435630.,0.8792613745,435630.,-22.8746452332,435630.,-1.3139638901
435650.,0.9234470725,435650.,-25.9023494720,435650.,-1.6047462225
435670.,0.3158620894,435670.,-28.9304618835,435670.,-1.7626744509
435690.,0.0637900308,435690.,-31.6949825287,435690.,-1.9499732256
435710.,-0.3577405810,435710.,-34.2785682678,435710.,-1.8827561140
435730.,-0.8266199231,435730.,-36.3975715637,435730.,-1.9961843491
435750.,-1.1357543468,435750.,-39.0575294495,435750.,-2.2385430336
435770.,-1.5198441744,435770.,-40.5048103333,435770.,-2.2976732254
435790.,-1.2817224264,435790.,-41.5761337280,435790.,-2.747171402
435810.,-0.9484031200,435810.,-42.9723548889,435810.,-2.556355238
435830.,-0.7745172381,435830.,-44.0873031616,435830.,-2.7091674805
435850.,-0.2003692389,435850.,-44.5882682800,435850.,-2.6834101677
435870.,0.4781261981,435870.,-44.8811950684,435870.,-2.9096941948
435890.,0.9657239318,435890.,-45.0732536316,435890.,-2.9902722836
435910.,1.8864048719,435910.,-44.7411384583,435910.,-2.8218758106
435930.,2.4746110439,435930.,-44.2594871521,435930.,-3.0539186001
435950.,2.6205596924,435950.,-43.3817481995,435950.,-2.8908145428
435970.,2.9420473576,435970.,-42.2232780457,435970.,-2.5952451229
435990.,3.0542521477,435990.,-40.3772315979,435990.,-2.4572267532
436010.,2.8790256977,436010.,-38.8659286499,436010.,-2.3905239105
436030.,2.7333707809,436030.,-37.0032539368,436030.,-2.4057979584
436050.,2.0562052727,436050.,-34.2979011536,436050.,-2.2616541386
436070.,1.6688084602,436070.,-31.8724384308,436070.,-2.1341066360
436090.,1.2342767715,436090.,-29.3786087036,436090.,-1.8313962221
436110.,0.8373892307,436110.,-25.8828659058,436110.,-1.6334321499
436130.,0.3785225749,436130.,-23.2032260895,436130.,-1.7423559427
436150.,0.0568743236,436150.,-19.9784679413,436150.,-1.2738233805
436170.,-0.1154457107,436170.,-16.621213913,436170.,-0.9543949366
436190.,0.2047674358,436190.,-13.0065307617,436190.,-0.3647277355
436210.,0.3605080247,436210.,-9.6378622055,436210.,-0.6368342042
436230.,0.7049646974,436230.,-6.0220184326,436230.,-0.2689053714
436250.,1.0269783735,436250.,-2.1920411587,436250.,-0.1668724716
436270.,1.4568985701,436270.,1.3936972618,436270.,0.4039563835
436290.,1.9850891829,436290.,5.186480999,436290.,0.3694156408
436310.,1.9834736586,436310.,8.7541570663,436310.,0.6940831542
436330.,1.9979871511,436330.,12.3122520447,436330.,1.1721638441
436350.,2.0313987732,436350.,15.8730926514,436350.,1.2131652832
436370.,1.802128315,436370.,19.2023582458,436370.,1.3050560951
436390.,1.2348638773,436390.,22.6691246033,436390.,1.5329196453
436410.,0.805200398,436410.,25.6617336273,436410.,1.7976943254
436430.,0.3977618217,436430.,28.5722503662,436430.,2.0501346588
436450.,-0.3564958572,436450.,31.3701553345,436450.,2.4279439449
436470.,-0.9082080126,436470.,33.7139396667,436470.,2.4043295383
436490.,-1.3594653606,436490.,36.0814399719,436490.,2.5157873631
436510.,-1.5745311975,436510.,38.1010932922,436510.,2.7538073063
436530.,-1.5520881414,436530.,39.9675064087,436530.,2.7976770401
436550.,-1.5716720819,436550.,41.4487037659,436550.,2.8964326382
436570.,-0.9619333148,436570.,42.511341095,436570.,3.0922336578
436590.,-0.8802676201,436590.,43.4820365906,436590.,3.3726756573
436610.,-0.4528687596,436610.,44.3893432617,436610.,3.6169111729
436630.,0.0709375739,436630.,44.5060386658,436630.,3.3393933773
436650.,0.610409081,436650.,44.5650482178,436650.,3.3883006573
436670.,0.8100172281,436670.,44.5139312744,436670.,3.1164443493
436690.,1.3111227751,436690.,44.0871200562,436690.,2.7891719341
436710.,1.3286844492,436710.,42.7409706116,436710.,3.1361758709
436730.,1.3000258207,436730.,41.46824646,436730.,3.0600306988
436750.,1.0494208336,436750.,40.2630310059,436750.,2.9835934639
436770.,0.7495408654,436770.,38.14245224,436770.,2.7748413086
436790.,0.2299439907,436790.,36.3189201355,436790.,2.6176297665
436810.,-0.1413462758,436810.,34.3888435364,436810.,2.1537487507
436830.,-0.6860890388,436830.,31.5947284698,436830.,2.2091741562
436850.,-1.2172716856,436850.,28.7963352203,436850.,2.2669196129
436870.,-1.4467263222,436870.,26.0958271027,436870.,2.0609080791
436890.,-1.5204124451,436890.,23.0936317444,436890.,1.8799542189
436910.,-1.8978139162,436910.,20.0810947418,436910.,1.5517911911
