gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
260784.,-0.4439559281,260784.,-1.0897828341,260784.,-25.9889011383
260804.,-0.9912137985,260804.,-0.7191400528,260804.,-30.5732002258
260824.,-1.0654468536,260824.,-0.7350206971,260824.,-34.5590209961
260844.,-1.9382922649,260844.,-0.2800442278,260844.,-38.2540054321
260864.,-2.1237070560,260864.,-0.4246916473,260864.,-41.5689620972
260884.,-2.5853052139,260884.,-0.2909485698,260884.,-43.9166145325
260904.,-2.6901619434,260904.,0.3006924093,260904.,-46.4720306396
260924.,-3.0179829597,260924.,0.2204833478,260924.,-47.8025932312
260944.,-3.1358196735,260944.,0.6124221683,260944.,-48.7772521973
260964.,-3.3281123638,260964.,0.7538304925,260964.,-49.081653595
260984.,-3.2061274052,260984.,0.8817442656,260984.,-48.6097106934
261004.,-3.3190102577,261004.,1.1420956850,261004.,-48.3638000488
261024.,-3.2235083580,261024.,0.7570397258,261024.,-46.8458900452
261044.,-2.9115502834,261044.,0.8770834208,261044.,-45.0093955994
261064.,-2.8253867626,261064.,0.8337443471,261064.,-42.5063629150
261084.,-2.3843104839,261084.,0.5420581698,261084.,-39.6491394043
261104.,-1.9964123964,261104.,0.3254464865,261104.,-36.1708946228
261124.,-1.6838648319,261124.,0.2838716209,261124.,-32.2738647461
261144.,-1.1065430641,261144.,-0.0118692992,261144.,-28.3051929474
261164.,-0.5736125708,261164.,-0.1250025481,261164.,-23.8714866638
261184.,-0.2825707197,261184.,-0.5773636699,261184.,-18.8907718658
261204.,0.1535190791,261204.,-0.9591824412,261204.,-13.9738330841
261224.,0.8031408191,261224.,-0.7856283784,261224.,-8.6814470291
261244.,1.1701846123,261244.,-1.1600596905,261244.,-3.4127953053
261264.,1.5305578709,261264.,-1.2065180540,261264.,1.6964122057
261284.,2.2343065739,261284.,-1.8475154638,261284.,7.2136101723
261304.,2.5358903408,261304.,-1.7447643280,261304.,12.5400466919
261324.,2.8045558929,261324.,-1.7017201185,261324.,17.4294643402
261344.,2.9434702396,261344.,-1.6814428568,261344.,22.6780796051
