gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
903586.,-36.7722053528,903586.,-0.4331879616,903586.,3.7854285240
903606.,-35.5546684265,903606.,-0.51572752,903606.,3.2602536678
903626.,-34.6360664368,903626.,-0.4696495235,903626.,3.0765829086
903646.,-32.9866523743,903646.,-0.8907902241,903646.,3.1241872311
903666.,-31.3278999329,903666.,-1.4984153509,903666.,2.9778621197
903686.,-29.3700428009,903686.,-1.5059052706,903686.,2.6396842003
903706.,-27.5749740601,903706.,-1.8991137743,903706.,2.5881168842
903726.,-25.2209358215,903726.,-2.3163490295,903726.,2.1029989719
903746.,-22.3710613251,903746.,-2.5803775787,903746.,2.0719251633
903766.,-20.0206584930,903766.,-2.4285819530,903766.,1.964494586
903786.,-16.9010143280,903786.,-2.4988608360,903786.,1.6964958906
903806.,-14.3344268799,903806.,-2.3137316704,903806.,1.2463951111
903826.,-10.5568151474,903826.,-2.1240801811,903826.,1.1766315699
903846.,-7.9981975555,903846.,-1.8477926254,903846.,0.7101849914
903866.,-4.7456207275,903866.,-0.9384347796,903866.,0.5882285237
903886.,-1.9508625269,903886.,-0.7495532632,903886.,-0.2361221015
903906.,1.9731962681,903906.,0.1925794482,903906.,-0.0552063026
903926.,5.5202488899,903926.,0.1442329437,903926.,-0.317271024
903946.,8.2012205124,903946.,0.1808032840,903946.,-0.8591839075
903966.,11.2294502258,903966.,0.2500457168,903966.,-0.6568064094
903986.,14.2073345184,903986.,-0.0487804450,903986.,-1.4328438044
904006.,17.2096214294,904006.,-0.2804154456,904006.,-1.2475842237
904026.,19.9844360352,904026.,-0.3948036432,904026.,-1.7595947981
904046.,22.8034572601,904046.,-0.7992928028,904046.,-1.6924097538
904066.,25.1408443451,904066.,-1.0466475487,904066.,-2.0056400299
904086.,27.5722179413,904086.,-1.2379033566,904086.,-2.1122927666
904106.,29.9342002869,904106.,-1.2081843615,904106.,-2.0699059963
904126.,31.5009346008,904126.,-1.4406622648,904126.,-2.971064806
904146.,33.5453948975,904146.,-1.0460677147,904146.,-3.2503879070
904166.,34.5340118408,904166.,-0.5776541829,904166.,-2.9428067207
904186.,35.8307342529,904186.,-0.4418562949,904186.,-2.8727536201
904206.,37.0658912659,904206.,0.1565310955,904206.,-3.2207224369
904226.,37.5658874512,904226.,0.3621777594,904226.,-3.1066904068
904246.,38.4818534851,904246.,1.2293015718,904246.,-3.1047391891
904266.,37.6542739868,904266.,0.7958692908,904266.,-3.0339174271
904286.,37.4189453125,904286.,1.2839970589,904286.,-3.4065837860
904306.,37.6566543579,904306.,1.7283847332,904306.,-3.1733100414
904326.,36.8402748108,904326.,1.4510723352,904326.,-3.1758549213
904346.,35.9850311279,904346.,1.5494012833,904346.,-3.2351441383
904366.,35.5840797424,904366.,1.2399195433,904366.,-2.6906368732
904386.,33.2558670044,904386.,0.7725684047,904386.,-2.7724821568
904406.,31.8327407837,904406.,0.4844283164,904406.,-2.4911618233
904426.,29.6004505157,904426.,0.2975136936,904426.,-2.5068905354
904446.,27.5084781647,904446.,0.1728317887,904446.,-2.1429452896
904466.,25.5296325684,904466.,0.1655774117,904466.,-2.2693583965
904486.,22.6951713562,904486.,0.3967141509,904486.,-1.7712951899
904506.,20.3113803864,904506.,0.4722574055,904506.,-1.7560530901
904526.,17.4716625214,904526.,0.6048925519,904526.,-1.9481279850
904546.,14.3862342834,904546.,1.1212999821,904546.,-1.0778204203
904566.,11.3031253815,904566.,1.5635601282,904566.,-0.8550547361
904586.,8.2176609039,904586.,1.6297366619,904586.,-0.7853449583
904606.,4.9049491882,904606.,1.9365438223,904606.,-0.3870209754
904626.,1.6671853065,904626.,2.2177288532,904626.,-0.1178528816
904646.,-1.5046198368,904646.,2.6970191002,904646.,0.2785810530
904666.,-4.6693449020,904666.,2.4775035381,904666.,0.6150228381
904686.,-7.7091302872,904686.,2.2839953899,904686.,1.0877478123
904706.,-10.7033882141,904706.,2.2423622608,904706.,0.8484998941
904726.,-13.9202623367,904726.,1.4589389563,904726.,1.4754736423
904746.,-16.7092018127,904746.,0.9746439457,904746.,1.5883163214
904766.,-19.5759220123,904766.,0.6578173637,904766.,1.8189557791
904786.,-22.2059745789,904786.,0.6813654304,904786.,2.0551426411
904806.,-24.6864509583,904806.,0.2013379335,904806.,2.4505813122
904826.,-27.045539856,904826.,-0.1017049253,904826.,2.4379892349
904846.,-28.8761768341,904846.,-0.1817788631,904846.,2.9830727577
904866.,-31.0781288147,904866.,0.1568881869,904866.,2.8442831039
904886.,-32.4741592407,904886.,0.2232901752,904886.,3.0585784912
904906.,-34.0972671509,904906.,0.3966012597,904906.,3.3700358868
904926.,-35.2213439941,904926.,0.9193620682,904926.,3.3956079483
904946.,-36.12840271,904946.,0.7074670792,904946.,3.2625088692
904966.,-36.6545257568,904966.,1.1507422924,904966.,3.7821321487
904986.,-37.1723175049,904986.,0.9385299683,904986.,3.7783417702
905006.,-37.2092514038,905006.,1.2308347225,905006.,3.6553068161
905026.,-37.175151825,905026.,0.6528972983,905026.,3.5983016491
905046.,-36.9522895813,905046.,0.7049462199,905046.,3.6588797569
905066.,-35.937084198,905066.,0.0550245345,905066.,3.4608383179
905086.,-35.2977066040,905086.,-0.0804090202,905086.,3.3955712318
905106.,-33.8518371582,905106.,-0.7267138362,905106.,3.2100291252
905126.,-32.5697975159,905126.,-0.6099206209,905126.,2.9620738029
905146.,-30.6373138428,905146.,-1.1517851353,905146.,2.979293108
905166.,-28.7803783417,905166.,-1.4983905554,905166.,2.7127461433
