gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
303015.,8.2868328094,303015.,-0.4167813659,303015.,-0.3569730520
303035.,12.3828039169,303035.,0.1303839535,303035.,-0.9108567238
303055.,16.0828781128,303055.,0.1776116192,303055.,-1.4967406988
303075.,19.4850101471,303075.,0.0304902326,303075.,-1.6471854448
303095.,23.0153808594,303095.,0.0441023186,303095.,-1.9309036732
303115.,26.0267982483,303115.,-0.01328447,303115.,-2.1074931622
303135.,29.2149810791,303135.,-0.116848819,303135.,-2.3710579872
303155.,31.6995792389,303155.,0.0281285644,303155.,-2.6864449978
303175.,34.0920219421,303175.,-0.2382778674,303175.,-2.7955849171
303195.,35.9451408386,303195.,-0.3970062733,303195.,-2.9960947037
303215.,37.4018783569,303215.,-0.1766826361,303215.,-3.4200525284
303235.,38.2460174561,303235.,-0.0388192348,303235.,-3.4288785458
303255.,38.9994850159,303255.,0.1442632228,303255.,-3.3720743656
303275.,39.2853126526,303275.,0.2002681792,303275.,-3.1901774406
303295.,39.1271514893,303295.,0.4014876783,303295.,-3.3872654438
303315.,38.7286224365,303315.,0.4160437584,303315.,-3.1555578709
303335.,37.6599731445,303335.,0.8572372198,303335.,-3.2745287418
303355.,36.1646156311,303355.,1.0564001799,303355.,-2.9352750778
303375.,34.2975540161,303375.,1.0272562504,303375.,-3.1115069389
303395.,32.3588943481,303395.,1.1774550676,303395.,-2.6398775578
303415.,29.6951141357,303415.,1.0535584688,303415.,-2.26375103
303435.,26.7025566101,303435.,0.7892895341,303435.,-2.0709605217
303455.,23.8619976044,303455.,0.4095152318,303455.,-1.7443455458
303475.,20.4088249207,303475.,0.292555511,303475.,-1.7039903402
303495.,16.7418479919,303495.,0.0499757864,303495.,-1.4085919857
303515.,13.2025861740,303515.,-0.1390133649,303515.,-0.9118383527
303535.,9.2818889618,303535.,-0.3620420098,303535.,-0.7225730419
303555.,5.2811546326,303555.,-0.6695763469,303555.,0.0555589683
303575.,1.0428186655,303575.,-0.4487810731,303575.,0.1083333194
303595.,-2.8458228111,303595.,-0.5807948709,303595.,0.6519913673
303615.,-6.9608025551,303615.,-0.1098478958,303615.,0.9546338916
303635.,-10.9278869629,303635.,-0.2662074566,303635.,1.3487129211
303655.,-14.4898624420,303655.,0.0539469086,303655.,1.6730296612
303675.,-18.2746601105,303675.,0.3507973254,303675.,2.0696570873
303695.,-21.8560695648,303695.,0.4521199763,303695.,1.9891176224
303715.,-25.1373920441,303715.,0.3759914637,303715.,2.6027097702
303735.,-27.9032459259,303735.,0.5764865279,303735.,2.9941785336
303755.,-30.1735839844,303755.,0.6889345646,303755.,2.9682722092
303775.,-32.626121521,303775.,0.7628097534,303775.,3.3318669796
303795.,-34.3055343628,303795.,0.3920066059,303795.,3.0143072605
303815.,-36.0424766541,303815.,0.2790271938,303815.,3.8634006977
303835.,-37.0462722778,303835.,0.0742423013,303835.,3.5843956470
303855.,-37.9778976440,303855.,-0.2820199132,303855.,3.5862746239
303875.,-38.1509819031,303875.,-0.1219336241,303875.,4.0243330002
303895.,-37.9605636597,303895.,-0.3743523955,303895.,3.8601989746
303915.,-37.6332321167,303915.,-0.2893097401,303915.,3.7985508442
303935.,-36.6778450012,303935.,-0.5465751886,303935.,3.4650068283
303955.,-35.4575653076,303955.,-0.2374681532,303955.,3.5851323605
303975.,-33.9976882935,303975.,-0.0500533357,303975.,3.530115366
303995.,-31.5331573486,303995.,-0.0154162459,303995.,3.3100049496
304015.,-29.1965484619,304015.,0.3289265931,304015.,3.0300860405
304035.,-26.6499099731,304035.,0.5678818822,304035.,2.8856225014
304055.,-23.4674453735,304055.,0.3798581362,304055.,2.3959665298
304075.,-20.3926792145,304075.,0.7165510058,304075.,2.2064402103
304095.,-16.7834701538,304095.,0.4778710306,304095.,1.8883532286
304115.,-13.1499776840,304115.,0.5960235596,304115.,1.5816844702
304135.,-9.0861434937,304135.,0.3421448469,304135.,0.9917242527
304155.,-4.9334931374,304155.,0.3152357936,304155.,0.5113985538
304175.,-1.1492156982,304175.,-0.0921371952,304175.,0.2758764029
304195.,2.8986749649,304195.,-0.0661541075,304195.,0.0571241938
304215.,6.6981725693,304215.,-0.5199706554,304215.,-0.6319483519
304235.,10.6113510132,304235.,-0.20944345,304235.,-0.5258275270
304255.,14.3194875717,304255.,-0.6776996851,304255.,-1.0851837397
304275.,17.9977836609,304275.,-0.3107353151,304275.,-1.3810133934
304295.,21.5741596222,304295.,-0.5360825658,304295.,-1.7853251696
304315.,24.8280315399,304315.,-0.1115043536,304315.,-2.1271488667
304335.,27.4769306183,304335.,-0.0527868941,304335.,-2.3422832489
304355.,30.0268115997,304355.,0.0829250664,304355.,-2.4909107685
304375.,32.5190849304,304375.,0.3600675166,304375.,-2.7049105167
304395.,34.8676185608,304395.,0.8126356602,304395.,-3.2188127041
304415.,35.9703140259,304415.,0.6937131286,304415.,-2.9577236176
304435.,37.2251243591,304435.,1.1098792553,304435.,-3.1188380718
304455.,37.8431358337,304455.,0.8054826856,304455.,-3.1804268360
304475.,38.7582015991,304475.,0.7237719297,304475.,-3.2624800205
304495.,38.4594116211,304495.,0.4306149781,304495.,-3.2747533321
304515.,38.1227607727,304515.,0.6428847909,304515.,-3.0516750813
304535.,37.2699775696,304535.,0.4346057475,304535.,-3.1256370544
304555.,35.8825683594,304555.,0.1673427522,304555.,-3.0405831337
304575.,34.2071075439,304575.,0.0007294673,304575.,-3.0717487335
304595.,32.2733840942,304595.,-0.1082191095,304595.,-2.9318189621
304615.,29.8895130157,304615.,-0.6286489367,304615.,-2.4982702732
304635.,27.1588230133,304635.,-0.6612448096,304635.,-2.4439215660
304655.,24.3920478821,304655.,-0.3346441388,304655.,-1.7659288645
304675.,21.2433605194,304675.,-0.2785139978,304675.,-1.7663117647
304695.,17.8044776917,304695.,-0.3406825364,304695.,-1.3041803837
304715.,14.2776432037,304715.,-0.2502239048,304715.,-1.0752391815
304735.,10.574297905,304735.,-0.2779536843,304735.,-0.661344111
304755.,6.6590952873,304755.,-0.0361605063,304755.,-0.1903706938
304775.,2.5768668652,304775.,-0.1029255986,304775.,-0.0704894662
304795.,-1.4449002743,304795.,0.1053893566,304795.,0.6605156064
304815.,-5.2261943817,304815.,-0.3382594883,304815.,0.7157343626
304835.,-8.9833841324,304835.,-0.6176233888,304835.,1.2721036673
304855.,-12.9521818161,304855.,-0.5910471082,304855.,1.5453535318
304875.,-16.504776001,304875.,-0.872820437,304875.,1.6597687006
304895.,-20.1367664337,304895.,-0.4344277978,304895.,2.2511577606
