gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
694493.,25.8123130798,694493.,-0.9317771792,694493.,-2.3236799240
694513.,29.6727771759,694513.,-0.6091014147,694513.,-2.1951639652
694533.,32.1225204468,694533.,-1.1431764364,694533.,-2.4608330727
694553.,35.8310432434,694553.,-0.3836819232,694553.,-2.7025167942
694573.,37.704120636,694573.,0.1035290882,694573.,-3.3598265648
694593.,39.1262245178,694593.,0.5709156990,694593.,-2.9950532913
694613.,41.2370529175,694613.,1.4038125277,694613.,-3.6114671230
694633.,43.7078056335,694633.,2.4741871357,694633.,-3.7596766949
694653.,43.8909988403,694653.,2.6166229248,694653.,-3.5481779575
694673.,44.7264938354,694673.,3.1956000328,694673.,-3.7930214405
694693.,45.7901115417,694693.,3.6960093975,694693.,-4.0253133774
694713.,45.5174636841,694713.,3.3871941566,694713.,-3.9071502686
694733.,45.3479194641,694733.,3.1589303017,694733.,-3.5842525959
694753.,44.9850616455,694753.,2.8000402451,694753.,-3.8307974339
694773.,43.7041435242,694773.,2.3263800144,694773.,-3.4379193783
694793.,42.6784591675,694793.,1.1788191795,694793.,-3.5204405785
694813.,41.4308624268,694813.,0.8416818380,694813.,-3.5755949020
694833.,39.4822807312,694833.,0.177854389,694833.,-3.2785317898
694853.,37.3652114868,694853.,-0.0455133840,694853.,-3.4773418903
694873.,34.9136238098,694873.,-0.1818809509,694873.,-3.2432749271
694893.,31.9313602448,694893.,-0.4558273256,694893.,-2.6935751438
694913.,28.960767746,694913.,-0.1896402985,694913.,-2.4383945465
694933.,26.1714572906,694933.,0.2609681487,694933.,-2.4099476337
694953.,22.8248023987,694953.,0.9187591076,694953.,-1.9563535452
694973.,18.7952976227,694973.,1.3890868425,694973.,-1.3444768190
694993.,15.3358974457,694993.,1.7803249359,694993.,-1.4562221766
695013.,11.2799425125,695013.,2.1709234715,695013.,-0.8394741416
695033.,7.6470823288,695033.,2.4267511368,695033.,-0.1917744428
695053.,3.6365954876,695053.,2.3903684616,695053.,0.0399879292
695073.,-0.4684820771,695073.,2.0266737938,695073.,0.0712534934
695093.,-4.4898610115,695093.,1.6403645277,695093.,0.8465692997
695113.,-8.3869819641,695113.,1.3490729332,695113.,0.9693326950
695133.,-12.0034351349,695133.,0.4136326909,695133.,1.2273515463
695153.,-15.8716392517,695153.,-0.2319864035,695153.,1.6851956844
695173.,-19.694475174,695173.,-0.9224414825,695173.,2.0434384346
695193.,-23.2939910889,695193.,-1.2494643927,695193.,2.1548752785
695213.,-26.4463176727,695213.,-1.9429490566,695213.,2.8486356735
695233.,-29.5420627594,695233.,-1.9902501106,695233.,3.068333149
695253.,-32.4618492126,695253.,-1.6773786545,695253.,2.9808676243
695273.,-35.0774421692,695273.,-1.9225661755,695273.,3.4168846607
695293.,-37.5330848694,695293.,-1.3213874102,695293.,3.8984572887
695313.,-39.4887161255,695313.,-0.6889615655,695313.,3.9457726479
695333.,-41.2099914551,695333.,-0.5159755945,695333.,4.2107930183
695353.,-42.3657836914,695353.,0.2652544379,695353.,4.3036737442
695373.,-43.5852394104,695373.,0.5858100057,695373.,4.223048687
695393.,-44.2299079895,695393.,0.8331700563,695393.,4.2010540962
695413.,-44.8968009949,695413.,0.8322080374,695413.,4.3976049423
695433.,-44.7419128418,695433.,0.2697674930,695433.,4.4175634384
695453.,-44.2160949707,695453.,0.1568472832,695453.,4.1539278030
695473.,-43.6182861328,695473.,-0.6626209617,695473.,4.4343852997
695493.,-42.8151397705,695493.,-1.2472455502,695493.,3.8879859447
695513.,-41.2802429199,695513.,-1.8998007774,695513.,3.7698366642
695533.,-39.4990577698,695533.,-2.3889422417,695533.,3.8545284271
695553.,-37.6785316467,695553.,-2.7196679115,695553.,3.5635006428
695573.,-35.3216781616,695573.,-3.0117759705,695573.,3.141974926
695593.,-32.6984481812,695593.,-2.9947042465,695593.,3.0593900681
695613.,-30.0156383514,695613.,-2.8270041943,695613.,2.8954298496
695633.,-26.7062911987,695633.,-2.5007305145,695633.,2.8005485535
695653.,-23.7534294128,695653.,-1.8776186705,695653.,2.1860859394
695673.,-20.1942920685,695673.,-1.1187696457,695673.,2.1116089821
695693.,-16.4532432556,695693.,-0.7383897305,695693.,1.5771398544
695713.,-12.5589857101,695713.,-0.1856720001,695713.,1.2899414301
695733.,-8.9382352829,695733.,-0.0696281493,695733.,1.2282921076
695753.,-5.097234726,695753.,0.4006052315,695753.,0.3799580336
695773.,-1.0186904669,695773.,0.4390403628,695773.,0.1885760278
695793.,2.8386943340,695793.,0.2246170789,695793.,0.0367269181
695813.,6.7901072502,695813.,-0.0980054662,695813.,-0.6095255017
695833.,10.8025665283,695833.,-0.3686505854,695833.,-1.2888013124
695853.,14.7823457718,695853.,-0.9025366306,695853.,-1.2656652927
695873.,17.9721240997,695873.,-0.9825519919,695873.,-1.5386959314
695893.,21.5171737671,695893.,-1.5783060789,695893.,-1.8347243071
695913.,25.0189037323,695913.,-1.9899802208,695913.,-2.2163145542
695933.,28.2081794739,695933.,-2.0009069443,695933.,-2.6820964813
695953.,31.3190555573,695953.,-1.6765551567,695953.,-2.8867888451
695973.,34.0625495911,695973.,-1.5998871326,695973.,-3.0694904327
695993.,36.5237236023,695993.,-0.9245562553,695993.,-3.1176354885
696013.,38.8861541748,696013.,-0.2313466221,696013.,-3.3983466625
696033.,40.701084137,696033.,0.5032674670,696033.,-3.877404213
696053.,41.9345779419,696053.,1.0259034634,696053.,-3.8631067276
696073.,43.2763938904,696073.,1.5540693998,696073.,-3.7694039345
696093.,44.0562744141,696093.,2.0546813011,696093.,-3.9839713573
696113.,44.6350212097,696113.,2.0848841667,696113.,-3.7434103489
696133.,45.2143974304,696133.,2.1602938175,696133.,-4.0662641525
696153.,44.9119949341,696153.,1.8480587006,696153.,-3.7967278957
696173.,44.1832199097,696173.,1.6719506979,696173.,-3.8263924122
696193.,43.8770637512,696193.,0.9655247331,696193.,-3.8273687363
696213.,42.4142456055,696213.,0.5454965234,696213.,-3.2924904823
696233.,40.7683677673,696233.,0.3826565444,696233.,-3.3866088390
696253.,39.1214256287,696253.,-0.0480652079,696253.,-3.1468718052
696273.,36.7648468018,696273.,-0.332082361,696273.,-3.2857713699
696293.,34.4722976685,696293.,-0.5145972967,696293.,-3.1060285568
696313.,31.8129463196,696313.,-0.194136709,696313.,-2.9120855331
696333.,28.5905723572,696333.,0.3510722816,696333.,-2.4817512035
696353.,25.9241046906,696353.,0.4981922209,696353.,-2.2577745914
696373.,22.4007873535,696373.,0.9699119925,696373.,-2.2199428082
696393.,18.980840683,696393.,1.0773546696,696393.,-1.5132623911
696413.,15.3313302994,696413.,1.7462673187,696413.,-1.2525997162
696433.,11.7631692886,696433.,2.5670413971,696433.,-1.0323622227
696453.,7.9510498047,696453.,2.3546953201,696453.,-0.3901197314
696473.,3.7074828148,696473.,2.3262915611,696473.,0.0546116605
696493.,-0.0593873560,696493.,2.3875102997,696493.,0.1576944292
