gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
289031.,-22.7525196075,289031.,-2.6217801571,289031.,0.3587802351
289051.,-20.5183353424,289051.,-2.4671669006,289051.,0.5185441375
289071.,-17.8865795135,289071.,-2.8751041889,289071.,0.4540012181
289091.,-15.3754596710,289091.,-3.0277984142,289091.,0.3617683053
289111.,-12.4376926422,289111.,-2.6617929935,289111.,0.5561121702
289131.,-9.3751001358,289131.,-2.0783956051,289131.,0.3090171516
289151.,-6.3545246124,289151.,-1.8043291569,289151.,0.0965927616
289171.,-3.1313872337,289171.,-0.8122595549,289171.,0.2057254463
289191.,-0.0481437445,289191.,0.3869136274,289191.,0.1725008786
289211.,3.0503911972,289211.,0.6969189644,289211.,-0.1838411838
289231.,6.1658987999,289231.,1.6221122742,289231.,0.1060176492
289251.,9.1805925369,289251.,2.4009528160,289251.,-0.2506208122
289271.,12.4007883072,289271.,2.7881345749,289271.,-0.2537612021
289291.,15.3321809769,289291.,2.7796382904,289291.,-0.1820755005
289311.,17.9520320892,289311.,2.2604284286,289311.,-0.266489327
289331.,20.2027664185,289331.,1.8239417076,289331.,-0.6099579930
289351.,22.8215293884,289351.,1.4635515213,289351.,-0.117089659
289371.,25.0028991699,289371.,0.3577189744,289371.,-0.4003894627
289391.,26.2742729187,289391.,-0.6339330673,289391.,-0.5981221795
289411.,28.1912441254,289411.,-1.6911358833,289411.,-0.434691906
289431.,29.5324153900,289431.,-2.1098046303,289431.,-0.2774063051
289451.,30.5099754333,289451.,-2.7722980976,289451.,-0.0477378108
289471.,31.5525836945,289471.,-3.8234326839,289471.,-0.043053858
289491.,31.5252418518,289491.,-4.2718591690,289491.,-0.4341219962
289511.,31.852060318,289511.,-4.3155221939,289511.,-0.2852435708
289531.,31.7346954346,289531.,-4.2443609238,289531.,-0.5518298745
289551.,31.0938034058,289551.,-3.6174173355,289551.,-0.3830234706
289571.,30.2553386688,289571.,-2.7391848564,289571.,-0.5438757539
289591.,29.2797966003,289591.,-2.7932226658,289591.,-0.6015275121
289611.,27.9314174652,289611.,-1.5569545031,289611.,-0.238619566
289631.,26.1504917145,289631.,-0.7191541195,289631.,-0.1916332841
289651.,24.1564121246,289651.,0.1136837155,289651.,-0.4748006761
289671.,21.7499256134,289671.,0.4574908316,289671.,-0.1298080683
289691.,19.6528682709,289691.,0.6488978863,289691.,-0.0463785157
289711.,16.9736785889,289711.,1.0073065758,289711.,-0.3308909237
289731.,13.9593248367,289731.,0.6079488397,289731.,0.0167185012
289751.,11.258518219,289751.,0.7025122643,289751.,0.0211193785
289771.,8.4829273224,289771.,-0.0930736512,289771.,0.1749973595
289791.,5.4469652176,289791.,-0.8651906848,289791.,0.1088596359
289811.,2.4314923286,289811.,-1.4360897541,289811.,-0.2101681083
289831.,-0.5936598182,289831.,-2.3238563538,289831.,0.3041801751
289851.,-4.1472864151,289851.,-2.6298663616,289851.,-0.0206890292
289871.,-6.8822374344,289871.,-3.4174752235,289871.,0.3943981528
289891.,-10.0919589996,289891.,-3.4985027313,289891.,0.4554464519
289911.,-12.9907751083,289911.,-4.1053256989,289911.,0.0959000885
289931.,-15.5737504959,289931.,-3.8539416790,289931.,0.3900658786
289951.,-18.3537597656,289951.,-3.5230281353,289951.,0.4335682392
289971.,-20.8798427582,289971.,-3.0844395161,289971.,0.3776530921
289991.,-22.8514156342,289991.,-2.1137800217,289991.,0.3732640147
290011.,-25.2141342163,290011.,-1.1249414682,290011.,0.2582291365
290031.,-26.7951526642,290031.,-0.9883613586,290031.,0.6680780649
290051.,-28.3095684052,290051.,-0.0574499518,290051.,0.4172235429
290071.,-29.3587646484,290071.,1.253158927,290071.,0.597032547
290091.,-30.6178131104,290091.,1.5331621170,290091.,0.3371727467
290111.,-31.0991649628,290111.,1.9383518696,290111.,0.747926116
290131.,-31.6743659973,290131.,2.1212079525,290131.,0.5464737415
290151.,-31.4838943481,290151.,2.2014374733,290151.,0.3662289679
290171.,-31.2401371002,290171.,2.0938105583,290171.,0.2138653845
290191.,-30.7044525146,290191.,1.9361310005,290191.,0.4975024164
290211.,-29.9291801453,290211.,1.0101906061,290211.,0.2583132088
290231.,-28.7479743958,290231.,0.5645014644,290231.,0.3834837079
290251.,-27.0107345581,290251.,-0.3345185518,290251.,0.2308808416
290271.,-25.4259757996,290271.,-1.5380705595,290271.,0.5776005983
290291.,-23.8051891327,290291.,-2.0359504223,290291.,0.2173672765
290311.,-21.3092384338,290311.,-2.4392080307,290311.,0.5115202665
290331.,-18.7634372711,290331.,-2.8519937992,290331.,0.4177081883
290351.,-16.2827701569,290351.,-2.8523628712,290351.,0.4132570922
290371.,-13.5630855560,290371.,-2.4927935600,290371.,0.5800049901
290391.,-10.7550487518,290391.,-2.3849470615,290391.,0.4223270714
290411.,-7.7568302155,290411.,-1.4583636522,290411.,0.4082835615
290431.,-4.7882180214,290431.,-1.202644825,290431.,0.3804671764
290451.,-1.6638511419,290451.,-0.2946728468,290451.,0.2699128985
290471.,1.2771029472,290471.,0.6672863364,290471.,-0.3034852743
290491.,4.5605139732,290491.,1.0787091255,290491.,0.0826499984
290511.,7.4710164070,290511.,2.3840978146,290511.,-0.2054812014
290531.,10.8395490646,290531.,2.6443665028,290531.,0.0801651105
290551.,13.5932359695,290551.,3.2071006298,290551.,-0.1753519624
290571.,16.0299816132,290571.,3.1420698166,290571.,-0.0817881450
290591.,18.6352043152,290591.,2.7158644199,290591.,-0.1958507001
290611.,21.2525539398,290611.,2.811696291,290611.,0.0311154984
290631.,23.3726005554,290631.,1.8070988655,290631.,0.0113682458
290651.,25.4880008698,290651.,1.3522498608,290651.,0.1793819666
290671.,27.3303165436,290671.,0.6021144390,290671.,-0.1659413427
290691.,28.3189926147,290691.,-0.7741957307,290691.,-0.2254331112
290711.,29.5475959778,290711.,-1.0167297125,290711.,-0.0518507920
290731.,30.5206699371,290731.,-1.5406230688,290731.,-0.0621964484
290751.,31.0785026550,290751.,-2.4447362423,290751.,-0.576931417
290771.,31.2068347931,290771.,-2.4196333885,290771.,-0.4924114943
290791.,31.2693462372,290791.,-2.515529871,290791.,-0.4083394408
290811.,31.2133178711,290811.,-2.025544405,290811.,-0.6133012772
290831.,30.2131080627,290831.,-1.7327954769,290831.,-0.7350298762
290851.,29.1708946228,290851.,-1.1688687801,290851.,-0.5638542771
290871.,28.0644817352,290871.,-0.4261384010,290871.,-0.3096360564
290891.,26.7473220825,290891.,0.5967275500,290891.,-0.3728297651
290911.,24.8737239838,290911.,0.9949876070,290911.,-0.3405228853
290931.,22.9951496124,290931.,1.4726860523,290931.,-0.5632717609
290951.,20.6576156616,290951.,1.7900594473,290951.,-0.4421250522
290971.,18.1987628937,290971.,1.9025056362,290971.,0.3309592307
290991.,15.6769084930,290991.,2.0322854519,290991.,-0.1421429217
291011.,12.8078517914,291011.,1.8595157862,291011.,0.3051407933
291031.,9.9254417419,291031.,0.6764016747,291031.,0.2254739702
291051.,6.9697155952,291051.,0.3079948127,291051.,-0.2148493975
291071.,3.8660066128,291071.,-0.2695886195,291071.,-0.2437126637
291091.,0.8283925653,291091.,-1.2680803537,291091.,0.0133930454
