gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
168011.,-29.7211551666,168011.,-1.7245928049,168011.,0.6448737383
168031.,-27.3596858978,168031.,-2.2401432991,168031.,0.5390064716
168051.,-24.2510375977,168051.,-2.1761567593,168051.,0.5136575699
168071.,-21.1006031036,168071.,-2.3697540760,168071.,0.3531571925
168091.,-17.6940975189,168091.,-2.2436861992,168091.,0.5377241373
168111.,-14.3167419434,168111.,-1.9852151871,168111.,-0.0816723779
168131.,-10.6613454819,168131.,-1.6906398535,168131.,0.2396368086
168151.,-7.2987337112,168151.,-1.1948381662,168151.,0.4005448818
168171.,-3.1408538818,168171.,-0.8650281429,168171.,-0.0243452005
168191.,0.1034765169,168191.,-0.3317008317,168191.,0.101473555
168211.,3.9448099136,168211.,-0.5322170258,168211.,0.2781015038
168231.,7.4647603035,168231.,-0.3725472689,168231.,-0.2470554262
168251.,11.0556783676,168251.,-0.1797501296,168251.,0.1144688725
168271.,14.8190488815,168271.,0.3133963048,168271.,-0.2488733083
168291.,17.9992618561,168291.,-0.1746748835,168291.,-0.2778959870
168311.,21.4330310822,168311.,0.0323423222,168311.,-0.2441532016
168331.,24.7401447296,168331.,0.1058187187,168331.,-0.1571356505
168351.,27.8747348785,168351.,-0.4777721167,168351.,-0.5271678567
168371.,30.0333194733,168371.,-0.8804416656,168371.,-0.5727251172
168391.,32.8022537231,168391.,-1.4357200861,168391.,-0.5989497304
168411.,35.0282592773,168411.,-1.523950696,168411.,-0.4497786760
168431.,37.0776062012,168431.,-1.7558314800,168431.,-0.8185762763
168451.,38.8529129028,168451.,-1.8750610352,168451.,-0.5177661180
168471.,40.2157440186,168471.,-2.3865985870,168471.,-0.7003515363
168491.,41.4479789734,168491.,-2.2831161022,168491.,-0.5323430896
168511.,42.2653083801,168511.,-2.3137831688,168511.,-0.6366460323
168531.,42.7013168335,168531.,-1.6262080669,168531.,-0.4176287353
168551.,42.9916267395,168551.,-1.5001888275,168551.,-0.614759028
168571.,43.0172119141,168571.,-1.2832579613,168571.,-0.8736504912
168591.,42.568687439,168591.,-0.9227337241,168591.,-0.6595366597
168611.,42.0695686340,168611.,-0.4904960692,168611.,-0.7290449142
168631.,41.5000228882,168631.,0.2776239216,168631.,-0.9917438030
168651.,40.0805664062,168651.,0.4964697063,168651.,-0.5579295158
168671.,38.4281120300,168671.,1.3046625853,168671.,-0.5796222687
168691.,36.3903694153,168691.,1.0247514248,168691.,-0.4814886153
168711.,34.523601532,168711.,1.2568155527,168711.,-0.4494391382
168731.,32.3131484985,168731.,0.8829455972,168731.,-0.7041019201
168751.,29.7061405182,168751.,1.3370608091,168751.,-0.8020894527
168771.,26.6813964844,168771.,0.8238730431,168771.,-0.4826183021
168791.,23.9334506989,168791.,0.9943349361,168791.,-0.6162499189
168811.,20.7405452728,168811.,0.1928992420,168811.,-0.2870001793
168831.,17.3274402618,168831.,-0.3646975458,168831.,-0.2932452261
168851.,13.8028697968,168851.,-0.7374662757,168851.,-0.1667717248
168871.,10.5159597397,168871.,-0.3536250293,168871.,-0.1304951161
168891.,6.8445444107,168891.,-0.9679813385,168891.,-0.5074025989
168911.,3.1756932735,168911.,-0.9459081292,168911.,0.0137199769
168931.,-0.2784811258,168931.,-0.9641010165,168931.,-0.3550729156
168951.,-4.2480363846,168951.,-1.0131955147,168951.,-0.3369832337
168971.,-7.8556270599,168971.,-0.8379290104,168971.,0.1297136843
168991.,-11.3270969391,168991.,-0.8011301756,168991.,0.2558138669
169011.,-14.7664365768,169011.,-0.5870930552,169011.,0.2640903592
169031.,-18.0856914520,169031.,0.3195928931,169031.,0.3728133142
169051.,-21.3499565125,169051.,0.7100696564,169051.,0.526719749
169071.,-24.4519424438,169071.,0.6147115827,169071.,0.2033438832
169091.,-27.6053199768,169091.,1.0910410881,169091.,0.5927634239
169111.,-30.1237773895,169111.,1.372471571,169111.,0.6451886892
169131.,-32.7590713501,169131.,1.6475259066,169131.,0.8447975516
169151.,-34.9344482422,169151.,1.3223956823,169151.,0.8028547168
169171.,-37.0986328125,169171.,1.1067101955,169171.,0.7868238091
169191.,-38.6133232117,169191.,1.2824810743,169191.,0.5314489603
169211.,-40.3017158508,169211.,0.6721609235,169211.,0.6573585272
169231.,-41.1157112122,169231.,0.3564018011,169231.,0.6098945737
169251.,-42.0500068665,169251.,0.0796414837,169251.,0.7547009587
169271.,-42.6971206665,169271.,-0.2386123836,169271.,0.7412086725
169291.,-43.0240783691,169291.,-0.7782508731,169291.,1.0900784731
169311.,-42.7926292419,169311.,-1.0513080359,169311.,0.6512513161
169331.,-42.4256401062,169331.,-1.0332719088,169331.,1.0025343895
169351.,-41.9370498657,169351.,-1.1569416523,169351.,0.5280815959
169371.,-41.1905479431,169371.,-1.0457609892,169371.,1.1230664253
