gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
430899.,-0.5625264049,430899.,3.9503190517,430899.,-19.1668395996
430919.,-0.6675311327,430919.,3.8055305481,430919.,-18.9982166290
430939.,-1.2005153894,430939.,3.8357493877,430939.,-18.8204402924
430959.,-0.5386068821,430959.,3.8279063702,430959.,-18.3873081207
430979.,-0.5491065383,430979.,3.9287056923,430979.,-17.475435257
430999.,-0.3955035806,430999.,4.0379800797,430999.,-17.4736480713
431019.,-0.5125794411,431019.,3.3861713409,431019.,-17.3394012451
431039.,-0.3784705997,431039.,3.6541502476,431039.,-16.6710968018
431059.,-0.4495451152,431059.,3.9007658958,431059.,-16.6577186584
431079.,-0.456497252,431079.,3.3594937325,431079.,-15.8926668167
431099.,-0.1928063184,431099.,3.382786274,431099.,-15.2385187149
431119.,-0.2931522727,431119.,2.9624011517,431119.,-14.3481111526
431139.,-0.4655362666,431139.,2.8350889683,431139.,-14.3232374191
431159.,-0.2044506222,431159.,2.939437151,431159.,-13.8814535141
431179.,-0.2076359093,431179.,2.9271130562,431179.,-13.6124887466
431199.,-0.24522084,431199.,2.3762886524,431199.,-12.9476814270
431219.,0.0482123978,431219.,2.5474176407,431219.,-12.2384414673
431239.,0.1922332942,431239.,2.396597147,431239.,-11.7728919983
431259.,0.060325373,431259.,2.3035376072,431259.,-11.6051168442
431279.,-0.1358933896,431279.,1.7370779514,431279.,-10.9106979370
431299.,-0.0734555125,431299.,1.6070539951,431299.,-10.2392549515
431319.,-0.1458286643,431319.,1.5454615355,431319.,-9.7692346573
431339.,0.2989056110,431339.,1.2733820677,431339.,-9.309627533
431359.,0.1589834392,431359.,1.6334325075,431359.,-8.1799497604
431379.,0.1214845628,431379.,1.1149532795,431379.,-8.1843500137
431399.,0.4040764868,431399.,1.3687939644,431399.,-7.7862567902
431419.,-0.0752012804,431419.,1.1955291033,431419.,-7.1081790924
431439.,-0.0494289249,431439.,0.9741372466,431439.,-6.1767363548
431459.,0.2226425558,431459.,1.1890529394,431459.,-5.6262102127
431479.,0.0785747990,431479.,0.732865572,431479.,-5.3197479248
431499.,0.1996659636,431499.,0.7210121155,431499.,-4.9849896431
431519.,-0.1136149019,431519.,0.5115858316,431519.,-4.7010059357
431539.,0.0965918675,431539.,0.3097919524,431539.,-3.6899518967
431559.,0.2234622091,431559.,0.7246286869,431559.,-2.8455822468
431579.,-0.0796016380,431579.,0.7298346162,431579.,-2.6244490147
431599.,0.0407511108,431599.,0.117393896,431599.,-1.7267733812
431619.,-0.1146010980,431619.,0.7716420889,431619.,-1.1193600893
431639.,0.2338067442,431639.,0.9407885075,431639.,-0.3987434804
431659.,-0.1164903417,431659.,0.6306259036,431659.,-0.0776157156
431679.,-0.2050339431,431679.,0.8558505177,431679.,0.4226117730
431699.,0.0374544263,431699.,1.2316099405,431699.,1.1581616402
431719.,-0.1005095765,431719.,0.9677827954,431719.,2.0309402943
431739.,-0.3483308852,431739.,1.3190579414,431739.,2.0723016262
431759.,-0.0077235540,431759.,1.4805923700,431759.,2.7404015064
431779.,-0.2108817697,431779.,1.7331441641,431779.,3.3079435825
431799.,-0.1698091924,431799.,2.1450307369,431799.,3.8077752590
431819.,-0.4846660793,431819.,2.0884447098,431819.,4.4958505630
431839.,-0.4194932282,431839.,2.6511535645,431839.,5.2111716270
431859.,-0.2983008921,431859.,2.5732538700,431859.,5.5346746445
431879.,-0.3181156516,431879.,3.1525223255,431879.,6.2936639786
431899.,-0.312902391,431899.,3.3214793205,431899.,6.9336924553
431919.,-0.3112288713,431919.,3.6032164097,431919.,7.0775661469
431939.,-0.6462078691,431939.,3.3153069019,431939.,7.8957357407
431959.,-0.4004352093,431959.,4.0847930908,431959.,8.4633388519
431979.,-0.5579991937,431979.,4.1067395210,431979.,8.7807741165
431999.,-0.1553814262,431999.,5.0883312225,431999.,9.64544487
432019.,-0.5249280334,432019.,5.0401158333,432019.,9.6396179199
432039.,-0.3240516186,432039.,5.1909880638,432039.,10.6243219376
432059.,-0.0926086158,432059.,5.3558259010,432059.,11.0781230927
432079.,-0.5987606049,432079.,5.0232729912,432079.,11.6153831482
432099.,-0.2822667360,432099.,5.4628729820,432099.,12.2226953506
432119.,-0.0230179410,432119.,5.2711400986,432119.,12.4841213226
432139.,-0.1889931262,432139.,5.3586759567,432139.,13.2388982773
432159.,-0.5445755720,432159.,5.5166764259,432159.,13.3349113464
432179.,-0.327049613,432179.,5.9110765457,432179.,13.9339122772
432199.,-0.3822019994,432199.,5.3545928001,432199.,14.3394079208
432219.,-0.4881193936,432219.,5.1265888214,432219.,15.1400413513
432239.,-0.5247854590,432239.,4.8302583694,432239.,15.2693099976
432259.,-0.0806563124,432259.,4.7758727074,432259.,15.9652347565
432279.,-0.0855264813,432279.,4.6201629639,432279.,15.7118625641
432299.,-0.4158385098,432299.,4.4809670448,432299.,16.5132064819
432319.,-0.3731882274,432319.,4.1243696213,432319.,17.2350978851
432339.,-0.1960313469,432339.,3.9764220715,432339.,17.3980560303
432359.,-0.0258226432,432359.,3.6609637737,432359.,17.7435874939
432379.,-0.410982132,432379.,2.9671905041,432379.,18.1256046295
432399.,-0.0170113705,432399.,3.0168199539,432399.,18.4339504242
432419.,-0.16603221,432419.,2.8102099895,432419.,19.2170886993
432439.,0.1949572265,432439.,2.0873296261,432439.,19.4124927521
432459.,0.0360217169,432459.,1.9687820673,432459.,19.4577941895
432479.,-0.0009390863,432479.,1.2514716387,432479.,20.0537204742
432499.,-0.1295333505,432499.,1.5377013683,432499.,20.4188327789
432519.,0.1022826582,432519.,0.8584374189,432519.,20.5743370056
432539.,0.2727244496,432539.,0.7644343972,432539.,20.8928146362
432559.,0.1618452221,432559.,0.7946693301,432559.,21.2652606964
432579.,0.4198398888,432579.,0.3354791701,432579.,21.5892772675
432599.,0.1700578481,432599.,-0.0479739718,432599.,21.9721927643
432619.,0.0229360107,432619.,0.1755959839,432619.,22.2426567078
432639.,0.3216101527,432639.,-0.2379005849,432639.,22.7200126648
432659.,0.2009924352,432659.,-0.2622930706,432659.,22.5294075012
432679.,0.2342213541,432679.,-0.4707338512,432679.,22.7094078064
432699.,0.0932581499,432699.,-0.5733523965,432699.,22.8529968262
432719.,0.5429593921,432719.,0.2245524526,432719.,23.6081352234
432739.,0.1607060134,432739.,0.2692811489,432739.,23.5194416046
432759.,0.4105911255,432759.,0.1551092416,432759.,23.8856315613
432779.,0.0780613646,432779.,0.5641773939,432779.,23.7651615143
432799.,0.3972654641,432799.,0.5442364216,432799.,23.9862823486
432819.,0.1719575822,432819.,1.0149078369,432819.,23.9349956512
432839.,0.2748472989,432839.,0.9165583253,432839.,23.9717597961
432859.,0.3930574358,432859.,1.076903224,432859.,24.2982215881
432879.,0.2506246567,432879.,1.5371886492,432879.,24.1466159821
432899.,0.6158219576,432899.,2.1723957062,432899.,24.4990959167
432919.,0.2340449691,432919.,2.4946928024,432919.,24.6350727081
432939.,0.1749051213,432939.,2.7325897217,432939.,24.4384365082
432959.,-0.1640522778,432959.,2.8382174969,432959.,24.513917923
432979.,0.2783769667,432979.,3.5714406967,432979.,24.7222385406
432999.,0.2416226864,432999.,3.8847095966,432999.,24.5768566132
433019.,0.0159826204,433019.,4.0656895638,433019.,24.7589321136
433039.,-0.1256808043,433039.,4.1385359764,433039.,24.4631919861
433059.,-0.1297291219,433059.,4.5697040558,433059.,24.5787410736
433079.,0.0618859902,433079.,4.7720422745,433079.,24.3857116699
433099.,-0.1177925840,433099.,4.3332653046,433099.,24.2593326569
433119.,-0.2846491933,433119.,5.0453419685,433119.,24.4059238434
433139.,-0.0203778353,433139.,5.4350113869,433139.,24.1668567657
433159.,-0.1630264968,433159.,5.6580982208,433159.,24.1174125671
433179.,-0.3430669606,433179.,5.2577948570,433179.,23.5573863983
433199.,-0.4361614883,433199.,5.3123250008,433199.,23.773015976
433219.,-0.2742641866,433219.,5.2927727699,433219.,23.4460830688
433239.,-0.1480687708,433239.,5.8309817314,433239.,23.6733417511
433259.,-0.1948211044,433259.,5.8719573021,433259.,23.209602356
433279.,-0.2174807936,433279.,5.598710537,433279.,22.9297943115
433299.,-0.208709538,433299.,5.5068035126,433299.,22.8708477020
433319.,-0.1553902775,433319.,5.3145651817,433319.,22.7143211365
433339.,-0.3879693151,433339.,5.3739123344,433339.,22.2901344299
433359.,-0.4259818494,433359.,4.7437839508,433359.,22.2838363647
433379.,-0.0936278999,433379.,4.3777770996,433379.,21.8410530090
433399.,-0.0800585821,433399.,4.5005192757,433399.,21.7573852539
433419.,0.0065892776,433419.,3.9920170307,433419.,21.4214725494
433439.,-0.1818204522,433439.,4.024491787,433439.,20.7279701233
433459.,-0.1724827588,433459.,3.4636900425,433459.,20.7357196808
433479.,-0.0795469135,433479.,3.1568861008,433479.,20.5232944489
433499.,-0.3335371614,433499.,3.0474710464,433499.,20.3267097473
433519.,-0.3493053913,433519.,3.0714590549,433519.,19.6744556427
433539.,-0.1970032305,433539.,2.6803717613,433539.,20.0592365265
433559.,-0.0879960209,433559.,2.3199315071,433559.,19.1400966644
433579.,0.0948110223,433579.,1.8568276167,433579.,18.6578865051
433599.,0.0738721415,433599.,1.7487088442,433599.,18.2873153687
433619.,-0.1863783896,433619.,1.3393576145,433619.,17.7854442596
433639.,0.1824710518,433639.,1.3738843203,433639.,17.6577072144
433659.,0.1598246843,433659.,1.0384964943,433659.,17.3986892700
433679.,0.1802368909,433679.,1.1136043072,433679.,16.6234455109
433699.,-0.2577189803,433699.,0.7148674130,433699.,16.2801342010
433719.,0.2147349119,433719.,0.954287529,433719.,16.3670425415
433739.,-0.1476845592,433739.,1.1730322838,433739.,15.5587730408
433759.,-0.0947331712,433759.,0.4871641397,433759.,14.881477356
433779.,-0.0721981674,433779.,0.7937889695,433779.,14.7772541046
433799.,-0.114968583,433799.,0.7443941236,433799.,14.2460250854
433819.,0.0165156573,433819.,0.4268129468,433819.,13.8166904449
433839.,-0.188809976,433839.,0.8625597358,433839.,13.0849056244
433859.,-0.0417554006,433859.,0.5687311888,433859.,12.7385196686
433879.,-0.0437562466,433879.,0.8325831890,433879.,12.4456520081
433899.,-0.0323572606,433899.,1.0300425291,433899.,11.8578624725
433919.,0.0128858043,433919.,1.3156908751,433919.,11.5204334259
433939.,-0.1787434816,433939.,1.2388367653,433939.,10.9355669022
433959.,-0.3102526665,433959.,1.7008523941,433959.,10.6255321503
433979.,-0.0670951456,433979.,1.938002944,433979.,9.7600574493
433999.,0.0369678922,433999.,1.4551346302,433999.,9.0687494278
434019.,-0.0910203233,434019.,1.9462537766,434019.,8.6628141403
434039.,0.0643713176,434039.,1.8958235979,434039.,8.3251791000
434059.,-0.3019111454,434059.,2.1437921524,434059.,7.8296136856
434079.,-0.180915013,434079.,2.400357008,434079.,6.8893675804
434099.,-0.5438329577,434099.,2.1240599155,434099.,6.2361793518
434119.,-0.2988843918,434119.,2.8367962837,434119.,5.9427089691
434139.,-0.2633666694,434139.,2.9239048958,434139.,5.6391797066
434159.,-0.3872425556,434159.,2.7136709690,434159.,4.7614011765
434179.,-0.3131785989,434179.,2.9486675262,434179.,4.2243661880
434199.,-0.2245211303,434199.,2.8707220554,434199.,3.9767079353
434219.,-0.2898023427,434219.,2.9928572178,434219.,3.175675869
434239.,-0.1923303008,434239.,3.4141373634,434239.,2.6996123791
434259.,-0.2345667928,434259.,3.4295747280,434259.,2.0676527023
434279.,-0.1081315652,434279.,3.6557126045,434279.,1.7896150351
434299.,-0.3125396669,434299.,3.7388782501,434299.,0.9004899263
434319.,-0.1154473871,434319.,3.5118167400,434319.,-0.113716878
434339.,-0.1422044933,434339.,3.5081083775,434339.,-0.2514741719
434359.,-0.1763070375,434359.,3.8231306076,434359.,-0.8453804851
434379.,-0.1521376967,434379.,3.7779269218,434379.,-1.4388448
434399.,-0.1314914078,434399.,4.1371769905,434399.,-2.2366700172
434419.,-0.0487922393,434419.,3.7034029961,434419.,-2.5487504005
434439.,-0.063414529,434439.,3.5661816597,434439.,-3.0982451439
434459.,-0.0569067262,434459.,4.004087925,434459.,-3.9426312447
434479.,0.214304179,434479.,3.4292368889,434479.,-4.3366374969
434499.,-0.0181581508,434499.,4.19597435,434499.,-4.8655757904
434519.,0.2208449394,434519.,3.6099531651,434519.,-5.3634324074
434539.,-0.1165200844,434539.,3.9699909687,434539.,-6.04454422
434559.,-0.0437804386,434559.,3.4410371780,434559.,-6.6485910416
434579.,-0.2136168033,434579.,3.4324245453,434579.,-7.1024250984
434599.,-0.090005219,434599.,3.9672350883,434599.,-7.7043519020
434619.,-0.3541349769,434619.,3.2962672710,434619.,-8.3757534027
434639.,-0.2214204967,434639.,3.6613504887,434639.,-9.1561098099
434659.,-0.2716813684,434659.,3.3580181599,434659.,-9.1409235001
434679.,-0.2305687964,434679.,3.3318617344,434679.,-9.6930475235
434699.,-0.5968388319,434699.,2.6489260197,434699.,-10.3707828522
434719.,-0.0869575143,434719.,3.2399976254,434719.,-10.9309349060
434739.,-0.3457471430,434739.,3.1423330307,434739.,-11.2920103073
434759.,-0.1995994002,434759.,2.8354008198,434759.,-11.9700021744
434779.,-0.6245037913,434779.,2.4915122986,434779.,-12.4445877075
434799.,-0.5325869322,434799.,2.8447363377,434799.,-13.0814151764
434819.,-0.3949347734,434819.,2.5703220367,434819.,-13.3537960052
434839.,-0.6153116822,434839.,2.2105991840,434839.,-13.9689197540
434859.,-0.4847526848,434859.,2.5068202019,434859.,-14.5893230438
434879.,-0.4442684054,434879.,2.0044600964,434879.,-14.4954328537
434899.,-0.5700358152,434899.,2.3131339550,434899.,-14.8987092972
434919.,-0.0575217754,434919.,1.9437929392,434919.,-15.4704494476
434939.,-0.2293454856,434939.,1.4279383421,434939.,-15.8498001099
434959.,-0.3266296089,434959.,1.3329218626,434959.,-16.5531578064
434979.,-0.1474372298,434979.,1.2838637829,434979.,-17.0010910034
434999.,-0.2001365125,434999.,1.2563238144,434999.,-17.5951499939
435019.,-0.3339605927,435019.,1.1390869617,435019.,-18.0097446442
435039.,-0.3358888328,435039.,0.9352212548,435039.,-17.8950061798
435059.,-0.4763325751,435059.,0.6014145017,435059.,-18.7807235718
435079.,-0.4571094513,435079.,0.7777738571,435079.,-19.296459198
435099.,-0.5708320141,435099.,0.9380007386,435099.,-19.3937606812
435119.,-0.3239543736,435119.,1.0214425325,435119.,-19.6946125031
435139.,-0.5211140513,435139.,0.5988025665,435139.,-20.1294841766
435159.,-0.2642100155,435159.,0.6635980010,435159.,-20.4410610199
435179.,-0.3101316392,435179.,0.6882647872,435179.,-20.682554245
435199.,-0.5130802393,435199.,0.7183150649,435199.,-21.0240821838
435219.,-0.1972002834,435219.,0.6375402808,435219.,-21.1729946136
435239.,-0.2288580984,435239.,0.6353977919,435239.,-21.5007667542
