gyro.x_x,gyro.x_y,gyro.y_x,gyro.y_y,gyro.z_x,gyro.z_y
75295.,-0.4802511632,75295.,2.0364634991,75295.,13.8762016296
75315.,-0.4791045785,75315.,1.7930126190,75315.,14.7009925842
75335.,-0.4283735156,75335.,0.8344238997,75335.,15.1741924286
75355.,-0.5514545441,75355.,0.9753792286,75355.,15.7956972122
75375.,-0.1971701682,75375.,0.5702573061,75375.,16.6127586365
75395.,-0.3831864595,75395.,0.7198644280,75395.,16.5724697113
75415.,-0.4416815341,75415.,0.7572872639,75415.,17.3241977692
75435.,-0.4488882422,75435.,0.417185694,75435.,17.4269733429
75455.,-0.2419339865,75455.,0.6333706975,75455.,18.3026142120
75475.,-0.183719486,75475.,0.8759324551,75475.,18.3048095703
75495.,-0.0944072604,75495.,1.0508069992,75495.,18.9955749512
75515.,-0.0691190362,75515.,1.4310299158,75515.,19.1516170502
75535.,-0.1149973869,75535.,1.3488196135,75535.,19.6885814667
75555.,0.0195536092,75555.,1.4659656286,75555.,19.3782215118
75575.,0.2423650175,75575.,2.25390625,75575.,20.1839752197
75595.,-0.0798604712,75595.,2.1597824097,75595.,20.0408992767
75615.,-0.0404409021,75615.,2.6604232788,75615.,20.5031013489
75635.,0.2669404149,75635.,2.7009549141,75635.,20.6330776215
75655.,0.1061017215,75655.,3.2104740143,75655.,20.9980716705
75675.,0.0619326197,75675.,3.6038401127,75675.,21.0456790924
75695.,0.0742933154,75695.,3.5326318741,75695.,21.4169368744
75715.,-0.2647609413,75715.,3.7741310596,75715.,20.8903770447
75735.,-0.4426561296,75735.,4.0444178581,75735.,21.1598358154
75755.,-0.0075728777,75755.,3.602278471,75755.,21.4286651611
75775.,-0.2296804041,75775.,4.3099794388,75775.,21.0779571533
75795.,-0.3229583204,75795.,3.9813086987,75795.,21.4425811768
75815.,-0.2865937650,75815.,3.9319391251,75815.,21.3169002533
75835.,-0.2906675041,75835.,4.3360762596,75835.,21.034362793
75855.,-0.1852077842,75855.,3.8666815758,75855.,20.9476699829
75875.,-0.4645360410,75875.,3.4453961849,75875.,20.8160495758
75895.,-0.4605852365,75895.,3.5400412083,75895.,20.767282486
75915.,-0.3552534878,75915.,3.0774571896,75915.,20.7732105255
75935.,-0.2208777070,75935.,3.2027611732,75935.,20.357000351
75955.,-0.3562556207,75955.,3.21565938,75955.,19.9498577118
75975.,-0.3829789758,75975.,3.166990757,75975.,19.6960716248
75995.,-0.2239775211,75995.,2.9958240986,75995.,19.1807918549
76015.,0.0790362954,76015.,2.5039374828,76015.,19.3509216309
76035.,-0.0492616557,76035.,2.9857125282,76035.,18.8531131744
76055.,-0.3165387213,76055.,2.5868759155,76055.,18.4985752106
76075.,0.0063652336,76075.,2.9205994606,76075.,17.5459079742
76095.,-0.2732537389,76095.,2.4602499008,76095.,17.6014041901
76115.,0.3865057528,76115.,2.919826746,76115.,16.9374828339
76135.,0.0777503550,76135.,2.6471247673,76135.,16.4643306732
76155.,-0.0654227436,76155.,2.6954009533,76155.,16.0785827637
76175.,-0.0329829194,76175.,2.8254137039,76175.,15.8568010330
76195.,0.1494077444,76195.,2.926651001,76195.,15.0415678024
76215.,0.0455331989,76215.,3.0496497154,76215.,14.6684570312
76235.,-0.3190214038,76235.,3.2694461346,76235.,13.8581771851
76255.,-0.0908278227,76255.,3.0829429626,76255.,13.3543615341
76275.,-0.2395423055,76275.,3.5623342991,76275.,12.4127388000
76295.,-0.296146065,76295.,3.6326560974,76295.,11.9193449020
76315.,-0.7056313157,76315.,3.5203409195,76315.,11.3817901611
76335.,-0.5751309395,76335.,3.6049661636,76335.,10.7460145950
76355.,-0.6056622863,76355.,3.4978291988,76355.,10.0804786682
76375.,-0.8663632274,76375.,3.8435552120,76375.,9.7711076736
76395.,-0.5643377304,76395.,3.9825918674,76395.,9.0953369141
76415.,-0.8328078985,76415.,3.3117823601,76415.,8.2143173218
76435.,-0.8296320438,76435.,3.1304380894,76435.,7.1133446693
76455.,-0.6481028795,76455.,3.2292017937,76455.,6.3643279076
76475.,-0.7884557247,76475.,2.5206918716,76475.,6.2113361359
76495.,-0.4847691059,76495.,2.3606040478,76495.,5.2243323326
76515.,-0.611548841,76515.,2.3993473053,76515.,4.0950188637
76535.,-0.4046339095,76535.,2.1429374218,76535.,4.1516056061
76555.,-0.3199277222,76555.,1.6679685116,76555.,2.7082767487
76575.,0.0711260810,76575.,1.4168658257,76575.,1.9323644638
76595.,0.2721423507,76595.,1.5425359011,76595.,1.4213401079
76615.,0.2371520698,76615.,1.3460849524,76615.,0.8377481699
76635.,0.0974026695,76635.,1.0724244118,76635.,0.086153321
76655.,0.4243665338,76655.,1.1939079762,76655.,-0.8765314221
76675.,0.3676942587,76675.,1.1365977526,76675.,-1.3783288002
76695.,0.4929803908,76695.,0.6762472391,76695.,-2.2478125095
76715.,0.5633198023,76715.,0.8100267053,76715.,-2.8882403374
76735.,0.2518024147,76735.,0.8048601151,76735.,-3.7066719532
76755.,0.2345502079,76755.,0.6388852596,76755.,-4.6220488548
76775.,0.1397072971,76775.,1.0967422724,76775.,-5.2615695
76795.,0.1244772598,76795.,1.4311153889,76795.,-6.3777432442
76815.,0.1610060930,76815.,1.5067936182,76815.,-6.7209358215
76835.,-0.1382462382,76835.,1.8239609003,76835.,-7.4741845131
76855.,-0.0759513155,76855.,2.1633555889,76855.,-8.2831993103
76875.,-0.3514230847,76875.,2.3753709793,76875.,-8.9475011826
76895.,-0.25270468,76895.,2.5742516518,76895.,-10.058506012
76915.,-0.4718208909,76915.,3.2474477291,76915.,-10.4963445663
76935.,-0.3681592345,76935.,3.0950489044,76935.,-11.0619821548
76955.,-0.4725245237,76955.,3.0847117901,76955.,-11.774181366
76975.,-0.6294448376,76975.,3.9907324314,76975.,-12.5767660141
76995.,-0.5169018507,76995.,3.9427726269,76995.,-12.8315696716
77015.,-0.5978583097,77015.,3.7263944149,77015.,-13.5878734589
77035.,-0.5941815972,77035.,4.1384902000,77035.,-14.2371349335
77055.,-0.5341802239,77055.,3.7275435925,77055.,-15.0511064529
77075.,-0.7350348830,77075.,3.9476692677,77075.,-15.1529788971
77095.,-0.5472357869,77095.,4.2616376877,77095.,-15.5663204193
77115.,-0.4475786686,77115.,3.8352642059,77115.,-16.8858528137
77135.,-0.111006178,77135.,4.1757688522,77135.,-16.9199657440
77155.,-0.3960548639,77155.,3.8578350544,77155.,-17.0335865021
77175.,-0.342997402,77175.,3.2115831375,77175.,-17.9251937866
77195.,-0.3634156585,77195.,3.6018702984,77195.,-18.2286567688
77215.,0.1336259246,77215.,3.2349762917,77215.,-18.5101642609
77235.,-0.1049228683,77235.,3.0431642532,77235.,-18.7562751770
77255.,0.0433562063,77255.,2.4979202747,77255.,-19.2100276947
77275.,-0.0225276388,77275.,2.4201319218,77275.,-20.1177654266
77295.,-0.0869391561,77295.,2.0555837154,77295.,-19.9421081543
77315.,0.2040622830,77315.,1.9927825928,77315.,-19.9757976532
77335.,-0.0064175613,77335.,1.9152326584,77335.,-20.4541645050
77355.,-0.0885832384,77355.,1.6662883759,77355.,-20.6291923523
77375.,-0.0235177726,77375.,1.3527166843,77375.,-20.5760059357
77395.,0.0450742543,77395.,1.587033391,77395.,-21.0879039764
77415.,0.0280066524,77415.,1.5902922153,77415.,-20.9901237488
77435.,-0.2239869088,77435.,1.0794941187,77435.,-21.0324115753
77455.,-0.0039345515,77455.,1.0409471989,77455.,-21.5446376801
77475.,-0.1664096862,77475.,1.5212336779,77475.,-21.2623615265
77495.,-0.088890709,77495.,1.4557315111,77495.,-21.2504806519
77515.,-0.0962702408,77515.,1.6621334553,77515.,-21.206489563
77535.,-0.1980653256,77535.,2.0631420612,77535.,-21.1625652313
77555.,-0.052394107,77555.,2.0498659611,77555.,-20.9929561615
77575.,0.0818995908,77575.,1.9744299650,77575.,-21.0799427032
77595.,-0.2949653268,77595.,2.3854613304,77595.,-20.9239044189
77615.,-0.0598114282,77615.,2.4486234188,77615.,-20.9665641785
77635.,-0.1459432989,77635.,2.5458111763,77635.,-20.7454490662
77655.,0.1263113171,77655.,2.7961988449,77655.,-20.3281230927
77675.,0.1904135495,77675.,2.8890287876,77675.,-20.5231399536
77695.,-0.1134644598,77695.,2.9771347046,77695.,-19.780166626
77715.,0.1553575099,77715.,2.7155900002,77715.,-19.7493457794
77735.,-0.2386722416,77735.,2.5697815418,77735.,-19.2739181519
77755.,0.1087531596,77755.,2.7970335484,77755.,-19.3083343506
77775.,-0.149445504,77775.,2.4260139465,77775.,-18.6345481873
77795.,0.1692574173,77795.,2.4819722176,77795.,-18.3149852753
77815.,-0.1974136233,77815.,2.1700847149,77815.,-18.0225467682
77835.,0.0929092988,77835.,2.0911545753,77835.,-17.4939613342
77855.,0.0345430523,77855.,1.8496329784,77855.,-17.1235332489
77875.,-0.1197219938,77875.,1.9502798319,77875.,-16.6723957062
77895.,-0.1464453936,77895.,1.4252046347,77895.,-16.4034042358
77915.,-0.0619696788,77915.,1.5931544304,77915.,-15.5683460236
77935.,-0.0378906429,77935.,1.5361975431,77935.,-15.281288147
77955.,-0.2323869914,77955.,1.7219748497,77955.,-14.6011705399
77975.,-0.6528883576,77975.,1.6062271595,77975.,-14.5555791855
77995.,-0.3634854853,77995.,1.0112992525,77995.,-13.5337219238
78015.,-0.4959201515,78015.,1.3248660564,78015.,-12.8671226501
78035.,-0.5470286012,78035.,1.5613318682,78035.,-12.2738618851
78055.,-0.3745628595,78055.,1.6861110926,78055.,-11.982875824
78075.,-0.5479123592,78075.,1.9278956652,78075.,-11.2190122604
78095.,-0.5450333953,78095.,2.06854105,78095.,-10.4534902573
78115.,-0.5134639144,78115.,2.3623435497,78115.,-9.8851919174
78135.,-0.4553827345,78135.,2.053781271,78135.,-8.9406862259
78155.,-0.3704606295,78155.,2.7651922703,78155.,-8.3107099533
78175.,-0.5101373196,78175.,2.9332594872,78175.,-7.808072567
78195.,-0.2122432739,78195.,3.0862641335,78195.,-7.0351729393
78215.,-0.3953006268,78215.,3.6151275635,78215.,-6.724395752
78235.,-0.4514471889,78235.,3.5937047005,78235.,-5.3734474182
78255.,0.1217866763,78255.,4.0569205284,78255.,-4.7322406769
78275.,-0.1590114683,78275.,4.0248370171,78275.,-3.9811940193
78295.,0.1134456545,78295.,4.4229683876,78295.,-3.3124928474
78315.,0.0041721785,78315.,4.3178515434,78315.,-2.5422124863
