K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 9013.432, 1.000,-77.4,--,--,--, 1.258, 5.000, 5.000, 0.498, 0.68,   0.42,-0.08, 0.63,   0.41,-11.60,False,False,False, 3.42,-0.16, 1.34, 0.68, 0.07, 0.01, 0.00, 0.00, 0.00,-0.70, 11.60, 0.57, 0.06,-0.02, 0.00, 2.70, 515.087,-0.217, 0.319,-0.006, 3.46,-0.10, 1.44, 0.84, 0.00, 0.00, 1.50, 0.00, 0.00,--
0,0, 9013.491, 1.000,-77.2,--,--,--, 1.259, 5.000, 5.000, 0.571, 0.79,   0.15, 0.18, 0.72,   0.17,-11.44,False,False,False, 3.47,-0.16, 1.34, 0.79, 0.07, 0.00, 0.00, 0.00, 0.00,-0.54, 11.44, 0.58, 0.02,-0.13, 0.00, 1.70, 515.087,-0.217, 0.319,-0.006, 3.46,-0.10, 1.44, 0.84, 0.00, 0.00, 1.50, 0.00, 0.00,--
0,0, 9013.534, 1.000,-76.9,--,--,--, 1.260, 5.000, 5.000, 0.639, 0.86,   0.13, 0.17, 0.81,   0.18,-11.12,False,False,False, 3.51,-0.16, 1.34, 0.86, 0.07, 0.00, 0.00, 0.00, 0.00,-0.53, 11.12, 0.59, 0.04,-0.16, 0.00,-0.80, 516.412, 0.127, 0.645, 0.005, 3.55,-0.10, 1.44, 0.99, 0.00, 0.00, 1.50, 0.00, 0.00,--
0,0, 9013.592, 1.000,-76.9,--,--,--, 1.260, 5.000, 5.000, 0.639, 0.95,   0.12, 0.10, 0.81,   0.18,-10.64,False,False,False, 3.57,-0.16, 1.34, 0.95, 0.07, 0.00, 0.00, 0.00, 0.00,-0.53, 10.64, 0.59, 0.03,-0.17, 0.00,-0.80, 516.412, 0.127, 0.645, 0.005, 3.55,-0.10, 1.44, 0.99, 0.00, 0.00, 1.50, 0.00, 0.00,--
0,0, 9013.631, 1.000,-76.3,--,--,--, 1.261, 5.000, 5.000, 0.768, 1.02,   0.00, 0.16, 0.97,   0.12,-10.16,False,False,False, 3.62,-0.16, 1.34, 1.02, 0.07, 0.00, 0.00, 0.00, 0.00,-0.52, 10.16, 0.43,-0.03,-0.21, 0.00,-1.40, 519.062,-0.004, 0.970, 0.021, 3.66,-0.10, 1.44, 1.14, 0.00, 0.00, 1.50, 0.00, 0.00,--
0,0, 9013.684,-1.000,-76.0,--,--,--, 1.262, 5.000, 5.000, 0.828, 1.10,   0.36, 0.20, 1.05,   0.07, -9.68,False,False,False, 3.69,-0.16, 1.34, 1.10, 0.07, 0.01, 0.00, 0.00, 0.00,-0.65, 9.68, 0.10,-0.01,-0.22, 0.00,-0.30, 519.062,-0.004, 0.970, 0.021, 3.66,-0.10, 1.44, 1.14, 0.00, 0.00, 1.50, 0.00, 0.00,--
0,0, 9013.734,-1.000,-75.7,--,--,--, 1.263, 5.000, 5.000, 0.883, 1.15,   0.74, 0.25, 1.12,   0.44, -9.21,False,False,False, 3.73,-0.16, 1.34, 1.15, 0.07, 0.01, 0.00, 0.00, 0.00,-0.63, 9.21,-0.05,-0.01,-0.19, 0.00,-2.00, 515.800, 0.165, 1.052, 0.054, 3.79,-0.10, 1.44, 1.28, 0.00, 0.00, 1.16, 0.00, 0.00,--
0,0, 9013.793,-1.000,-75.5,--,--,--, 1.263, 5.000, 5.000, 0.932, 1.22,   1.13, 0.11, 1.18,   0.88, -8.57,False,False,False, 3.81,-0.16, 1.34, 1.22, 0.08, 0.02, 0.00, 0.00, 0.00,-0.61, 8.57,-0.36, 0.02,-0.19, 0.00, 1.40, 515.800, 0.165, 1.052, 0.054, 3.79,-0.10, 1.44, 1.28, 0.00, 0.00, 1.16, 0.00, 0.00,--
0,0, 9013.834, 1.000,-75.4,--,--,--, 1.263, 5.000, 5.000, 0.974, 1.26,   1.04, 0.10, 1.23,   1.11, -8.09,False,False,False, 3.87,-0.16, 1.34, 1.26, 0.07, 0.02, 0.00, 0.00, 0.00,-0.42, 8.09,-0.82, 0.05,-0.32, 0.00,-3.90, 508.868,-0.402, 0.941, 0.097, 3.92,-0.10, 1.44, 1.37, 0.00, 0.00, 0.66, 0.00, 0.00,--
0,0, 9013.886, 1.000,-75.3,--,--,--, 1.263, 5.000, 5.000, 1.009, 1.31,   1.18, 0.11, 1.28,   1.13, -6.98,False,False,False, 3.95,-0.15, 1.34, 1.31, 0.08, 0.03, 0.00, 0.00, 0.00,-0.40, 6.98,-1.30,-0.03,-0.41, 0.00,-3.30, 508.868,-0.402, 0.941, 0.097, 3.92,-0.10, 1.44, 1.37, 0.00, 0.00, 0.66, 0.00, 0.00,--
0,0, 9013.932, 1.000,-75.3,--,--,--, 1.263, 5.000, 5.000, 1.041, 1.33,   1.34, 0.03, 1.32,   1.23, -6.18,False,False,False, 4.01,-0.15, 1.34, 1.33, 0.08, 0.03, 0.00, 0.00, 0.00,-0.39, 6.18,-1.61, 0.00,-0.49, 0.00,-5.50, 502.956, 0.032, 1.275, 0.153, 4.07,-0.10, 1.44, 1.41, 0.00, 0.00, 0.16, 0.00, 0.00,--
0,0, 9013.989, 1.000,-75.3,--,--,--, 1.262, 5.000, 5.000, 1.061, 1.35,   1.23,-0.74, 1.34,   1.32, -4.43,False,False,False, 4.09,-0.15, 1.34, 1.35, 0.08, 0.03, 0.00, 0.00, 0.00,-0.39, 4.43,-2.24, 0.04,-0.45, 0.00, 5.20, 502.956, 0.032, 1.275, 0.153, 4.07,-0.10, 1.44, 1.41, 0.00, 0.00, 0.16, 0.00, 0.00,--
0,0, 9014.035, 1.000,-75.4,--,--,--, 1.261, 5.000, 5.000, 1.069, 1.36,  -1.14,-1.82, 1.35,   1.01, -3.48,False,False,False, 4.15,-0.15, 1.34, 1.36, 0.07,-0.03, 0.00, 0.00, 0.00,-0.24, 3.48,-2.55,-0.02,-0.44, 0.00, 1.10, 407.441,-0.227, 1.745, 0.178, 4.19,-0.10, 1.34, 1.41, 0.00, 0.02, 0.00, 0.00, 0.67,--
0,0, 9014.092, 1.000,-90.0,--,--,--, 1.262, 0.000,-5.000, 1.072, 1.36,  -4.95,-1.16, 1.36,  -2.71, -2.06,False,False,False, 4.24,-0.15, 1.33, 1.35, 0.07,-0.12, 0.00, 0.00, 0.00,-0.26, 2.06,-3.02, 0.04,-0.40, 0.00, 1.20, 407.441,-0.227, 1.745, 0.178, 4.19,-0.10, 1.34, 1.41, 0.00, 0.02, 0.00, 0.00, 0.67,--
0,0, 9014.133, 1.000,0.0,--,--,--, 1.274, 0.000,-5.000, 1.044, 1.35,  -6.04, 0.21, 1.34,  -5.88, -1.11,False,False,False, 4.30,-0.15, 1.33, 1.34, 0.06,-0.14, 0.00, 0.00, 0.00,-0.13, 1.11,-3.33, 0.10,-0.41, 0.00,-3.50, 542.100,-0.512, 1.946, 0.225, 4.33,-0.10, 1.35, 1.41, 0.00, 0.14, 0.00, 0.00, 1.67,--
0,0, 9014.193, 1.000,0.0,--,--,--, 1.274, 0.000,-5.000, 1.044, 1.32,  -4.05, 1.92, 1.34,  -5.88,  0.00,False,False,False, 4.38,-0.15, 1.32, 1.31, 0.06,-0.09, 0.00, 0.00, 0.00,-0.00,-0.00,-3.65, 0.03,-0.27, 0.00, 1.80, 542.100,-0.512, 1.946, 0.225, 4.33,-0.10, 1.35, 1.41, 0.00, 0.14, 0.00, 0.00, 1.67,--
0,0, 9014.234,-1.000,-71.9,--,--,--, 1.281, 5.000, 5.000, 0.990, 1.28,  -0.31, 2.81, 1.27,   2.25,  0.48,False,False,False, 4.44,-0.15, 1.32, 1.28, 0.06,-0.01, 0.00, 0.00, 0.00,-0.02,-0.48,-3.96, 0.02,-0.18, 0.00,-4.00, 653.823,-0.394, 1.870, 0.251, 4.48,-0.10, 1.37, 1.41, 0.00, 0.36, 0.00, 0.00, 2.67,--
0,0, 9014.286,-1.000,-71.9,--,--,--, 1.281, 5.000, 5.000, 0.990, 1.25,   8.49, 3.76, 1.27,   2.25,  0.79,False,False,False, 4.52,-0.15, 1.32, 1.23, 0.06, 0.18, 0.00, 0.00, 0.00,-0.03,-0.79,-4.12, 0.06,-0.04, 0.00,-2.80, 653.823,-0.394, 1.870, 0.251, 4.48,-0.10, 1.37, 1.41, 0.00, 0.36, 0.00, 0.00, 2.67,--
