K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 3441.538,-1.000,-90.0,--,--,--, 1.286, 0.000,-5.000, 0.245, 0.32, -12.53, 1.79, 0.34, -12.66,  2.22,False,False,False, 5.80,-0.16, 1.31, 0.31, 0.10,-0.07, 0.00, 0.00, 0.00,-0.47,-2.22, 0.33, 0.06,-0.07, 0.00, 3.60, 565.341,-0.149, 1.371, 0.220, 5.76,-0.10, 1.34, 0.39, 0.00, 0.19, 0.00, 0.00, 1.94,--
0,0, 3441.559, 1.000,-73.2,--,--,--, 1.287, 5.000, 5.000, 0.226, 0.31,  -6.55, 2.40, 0.31,   6.75,  2.38,False,False,False, 5.81,-0.16, 1.31, 0.31, 0.11,-0.04, 0.00, 0.00, 0.00,-0.31,-2.38, 0.32, 0.08,-0.03, 0.00, 1.40, 565.341,-0.149, 1.371, 0.220, 5.76,-0.10, 1.34, 0.39, 0.00, 0.19, 0.00, 0.00, 1.94,--
0,0, 3441.632, 1.000,-74.0,--,--,--, 1.282, 5.000, 5.000, 0.204, 0.33,  36.52, 4.05, 0.34, -28.97,  2.38,False,False,False, 5.84,-0.16, 1.32, 0.26, 0.11, 0.19, 0.00, 0.00, 0.00,-0.00,-2.38,-0.00, 0.06, 0.07, 0.00, 6.30, 653.007,-0.299, 1.085, 0.240, 5.80,-0.10, 1.38, 0.39, 0.00, 0.43, 0.00, 0.00, 2.94,--
0,0, 3441.660,-1.000,-8.8,--,--,--, 1.267, 3.188, 2.891, 0.181, 0.37,  47.96, 4.13, 0.47,  -5.64,  2.38,False,False,False, 5.85,-0.16, 1.32, 0.25, 0.12, 0.28, 0.00, 0.00, 0.00, 0.16,-2.38,-0.16, 0.09, 0.03, 0.00, 3.10, 653.007,-0.299, 1.085, 0.240, 5.80,-0.10, 1.38, 0.39, 0.00, 0.43, 0.00, 0.00, 2.94,--
0,0, 3441.743,-1.000,-3.6,--,--,--, 1.243, 2.063, 1.867, 0.163, 0.64,  71.37, 4.10, 0.65,   5.84,  1.90,False,False,False, 5.88,-0.16, 1.36, 0.20, 0.12, 0.60, 0.00, 0.00, 0.00, 0.63,-1.90,-0.49, 0.10, 0.15, 0.00, 3.90, 666.463,-0.385, 1.151, 0.270, 5.80,-0.10, 1.38, 0.39, 0.00, 0.43, 0.00, 0.00, 2.94,--
0,0, 3441.789, 0.405,-6.1,--,--,--, 1.209, 1.504, 1.357, 0.150, 0.86,  78.06, 3.96, 0.83,  11.71,  1.42,False,False,False, 5.89,-0.15, 1.40, 0.18, 0.12, 0.84, 0.00, 0.00, 0.00, 0.94,-1.42,-0.80, 0.07, 0.18, 0.00, 1.20, 666.463,-0.385, 1.151, 0.270, 5.80,-0.10, 1.38, 0.39, 0.00, 0.43, 0.00, 0.00, 2.94,--
0,0, 3441.841,-0.987,-10.7,--,--,--, 1.164, 1.166, 1.048, 0.142, 1.01,  80.56, 4.36, 1.02,  15.00,  1.10,False,False,False, 5.91,-0.15, 1.44, 0.17, 0.12, 1.00, 0.00, 0.00, 0.00, 1.26,-1.10,-0.96, 0.05, 0.23, 0.00,-0.10, 666.463,-0.385, 1.151, 0.270, 5.80,-0.10, 1.38, 0.39, 0.00, 0.43, 0.00, 0.00, 2.94,--
0,0, 3441.891,-0.792,-18.9,--,--,--, 1.110, 0.921, 0.823, 0.145, 1.25,  82.66, 3.41, 1.22,  16.85,  0.14,False,False,False, 5.92,-0.15, 1.50, 0.16, 0.11, 1.24, 0.00, 0.00, 0.00, 1.43,-0.14,-1.11, 0.03, 0.23, 0.00,-0.70, 666.463,-0.385, 1.151, 0.270, 5.80,-0.10, 1.38, 0.39, 0.00, 0.43, 0.00, 0.00, 2.94,--
0,0, 3441.940,-0.792,-18.9,--,--,--, 1.110, 0.921, 0.823, 0.145, 1.37,  83.23, 2.31, 1.22,  16.85, -0.33,False,False,False, 5.93,-0.15, 1.55, 0.16, 0.10, 1.36, 0.00, 0.00, 0.00, 1.43, 0.33,-1.26,-0.09, 0.22, 0.00, 1.30, 603.262,-0.437, 0.721, 0.283, 5.92,-0.10, 1.65, 0.39, 0.00, 1.27, 0.00, 0.00, 1.89,--
0,0, 3441.954,-0.484,-29.3,--,--,--, 0.976, 0.667, 0.586, 0.177, 1.42,  83.33, 1.87, 1.48,  17.72, -0.65,False,False,False, 5.94,-0.15, 1.58, 0.17, 0.09, 1.41, 0.00, 0.00, 0.00, 1.43, 0.65,-1.26,-0.06, 0.20, 0.00,-2.60, 603.262,-0.437, 0.721, 0.283, 5.92,-0.10, 1.65, 0.39, 0.00, 1.27, 0.00, 0.00, 1.89,--
0,0, 3442.043,-0.315,-31.0,--,--,--, 0.902, 0.595, 0.517, 0.212, 1.53,  82.78, 0.75, 1.53,  17.24, -1.60,False,False,False, 5.96,-0.16, 1.70, 0.19, 0.07, 1.52, 0.00, 0.00, 0.00, 0.97, 1.60,-1.41,-0.10, 0.18, 0.00,-2.70, 540.265,-0.210, 0.374, 0.283, 5.96,-0.10, 1.79, 0.39, 0.00, 1.41, 0.00, 0.00, 0.89,--
0,0, 3442.070,-0.246,-32.2,--,--,--, 0.826, 0.533, 0.457, 0.257, 1.56,  82.35, 0.51, 1.56,  16.64, -2.07,False,False,False, 5.98,-0.16, 1.76, 0.21, 0.06, 1.54, 0.00, 0.00, 0.00, 0.82, 2.07,-1.41,-0.18, 0.15, 0.00,-0.20, 540.265,-0.210, 0.374, 0.283, 5.96,-0.10, 1.79, 0.39, 0.00, 1.41, 0.00, 0.00, 0.89,--
0,0, 3442.139,-0.140,-36.2,--,--,--, 0.748, 0.478, 0.403, 0.320, 1.58,  81.30,-0.49, 1.58,  15.74, -2.38,False,False,False, 6.00,-0.17, 1.85, 0.24, 0.04, 1.56, 0.00, 0.00, 0.00, 0.19, 2.38,-1.42,-0.17, 0.07, 0.00, 0.10, 540.265,-0.210, 0.374, 0.283, 5.99,-0.10, 1.92, 0.39, 0.00, 1.45, 0.00, 0.00, 0.00,--
0,0, 3442.153, 0.027,-57.6,--,--,--, 0.669, 0.438, 0.360, 0.402, 1.57,  80.82,-0.84, 1.55,  14.47, -2.54,False,False,False, 6.01,-0.17, 1.88, 0.25, 0.04, 1.55, 0.00, 0.00, 0.00, 0.03, 2.54,-1.27,-0.19, 0.06, 0.00, 0.20, 540.265,-0.210, 0.374, 0.283, 5.99,-0.10, 1.92, 0.39, 0.00, 1.45, 0.00, 0.00, 0.00,--
0,0, 3442.218, 0.196,-73.9,--,--,--, 0.593, 0.400, 0.320, 0.497, 1.53,  79.25,-0.94, 1.51,  13.21, -2.69,False,False,False, 6.03,-0.17, 1.98, 0.28, 0.03, 1.50, 0.00, 0.00, 0.00,-0.45, 2.69,-1.28,-0.24,-0.05, 0.00,-2.70, 465.851,-0.056, 0.232, 0.270, 6.03,-0.10, 2.06, 0.39, 0.00, 1.45, 0.00, 0.00, 0.00,--
0,0, 3442.293, 0.352,-87.0,--,--,--, 0.519, 0.359, 0.277, 0.617, 1.48,  77.28,-0.64, 1.48,  11.96, -2.20,False,False,False, 6.07,-0.18, 2.10, 0.32, 0.04, 1.44, 0.00, 0.00, 0.00,-1.40, 2.20,-1.30,-0.20,-0.20, 0.00,-1.20, 465.851,-0.056, 0.232, 0.270, 6.03,-0.10, 2.06, 0.39, 0.00, 1.45, 0.00, 0.00, 0.00,--
0,0, 3442.340, 0.464,-89.9,--,--,--, 0.445, 0.314, 0.231, 0.769, 1.46,  76.42,-0.46, 1.46,  10.85, -1.72,False,False,False, 6.09,-0.18, 2.15, 0.34, 0.04, 1.42, 0.00, 0.00, 0.00,-1.88, 1.72,-1.30,-0.15,-0.26, 0.00,-2.10, 483.690, 0.260, 0.524, 0.272, 6.07,-0.10, 2.21, 0.39, 0.00, 1.45, 0.00, 0.00, 0.00,--
