K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 9580.692,-1.000,-62.5,--,--,--, 1.296, 5.000, 5.000, 2.552, 3.31,   0.76, 1.24, 3.31,   0.25, -3.16,False,False,False, 1.82,-0.16, 1.30, 3.31, 0.06, 0.04, 0.00, 0.00, 0.00,-0.41, 3.16,-2.55, 0.13,-1.29, 0.00, 7.80, 459.225,-0.898,-0.681, 0.172, 1.67,-0.10, 1.38, 3.03, 0.00, 0.00, 1.18, 0.00, 0.00,--
0,0, 9580.729, 1.000,-62.3,--,--,--, 1.296, 5.000, 5.000, 2.540, 3.28,   1.42, 0.83, 3.30,   1.14, -0.47,False,False,False, 1.96,-0.16, 1.30, 3.28, 0.05, 0.08, 0.00, 0.00, 0.00,-0.31, 0.47,-2.54, 0.02,-0.91, 0.00, 9.00, 459.225,-0.898,-0.681, 0.172, 2.04,-0.10, 1.38, 3.12, 0.00, 0.00, 0.68, 0.00, 0.00,--
0,0, 9580.793, 1.000,-62.9,--,--,--, 1.294, 5.000, 5.000, 2.505, 3.21,   2.02, 0.51, 3.24,   1.77,  2.07,False,False,False, 2.16,-0.17, 1.31, 3.21, 0.05, 0.11, 0.00, 0.00, 0.00,-0.37,-2.07,-2.69,-0.05,-0.29, 0.00, 11.60, 424.261,-0.539,-0.437, 0.155, 2.04,-0.10, 1.38, 3.12, 0.00, 0.00, 0.68, 0.00, 0.00,--
0,0, 9580.829, 1.000,-64.1,--,--,--, 1.289, 5.000, 5.000, 2.449, 3.13,   2.21, 0.13, 3.16,   2.17,  2.55,False,False,False, 2.32,-0.17, 1.31, 3.13, 0.05, 0.12, 0.00, 0.00, 0.00,-0.38,-2.55,-2.69,-0.05, 0.19, 0.00, 12.00, 424.261,-0.539,-0.437, 0.155, 2.44,-0.10, 1.38, 3.17, 0.00, 0.00, 0.18, 0.00, 0.00,--
0,0, 9580.893, 1.000,-65.8,--,--,--, 1.285, 5.000, 5.000, 2.415, 3.06,   1.69,-1.43, 3.11,   2.23,  1.91,False,False,False, 2.49,-0.17, 1.32, 3.06, 0.04, 0.09, 0.00, 0.00, 0.00,-0.36,-1.91,-2.69,-0.13, 0.01, 0.00,-14.30, 366.055,-0.478, 2.012, 0.149, 2.44,-0.10, 1.38, 3.17, 0.00, 0.00, 0.18, 0.00, 0.00,--
0,0, 9580.929,-1.000,-66.7,--,--,--, 1.282, 5.000, 5.000, 2.361, 3.00,   0.48,-0.98, 3.03,   1.11,  2.24,False,False,False, 2.61,-0.17, 1.32, 3.00, 0.04, 0.03, 0.00, 0.00, 0.00,-0.69,-2.24,-2.68,-0.15,-0.42, 0.00,-6.90, 366.055,-0.478, 2.012, 0.149, 2.52,-0.10, 1.32, 3.17, 0.00, 0.02, 0.00, 0.00, 0.64,--
0,0, 9580.950,-1.000,-67.0,--,--,--, 1.282, 0.000,-5.000, 2.299, 2.96,   0.00,-0.72, 2.95,  -0.17,  2.72,False,False,False, 2.67,-0.17, 1.32, 2.96, 0.03, 0.00, 0.00, 0.00, 0.00,-0.86,-2.72,-2.68,-0.13,-0.56, 0.00,-7.80, 478.389,-0.351,-1.193, 0.152, 2.52,-0.10, 1.32, 3.17, 0.00, 0.02, 0.00, 0.00, 0.64,--
0,0, 9581.030,-1.000,0.0,--,--,--, 1.284, 0.000,-5.000, 2.232, 2.83,  -0.06, 1.29, 2.87,  -0.43,  4.79,False,False,False, 2.91,-0.17, 1.31, 2.83, 0.03,-0.00, 0.00, 0.00, 0.00,-1.37,-4.79,-2.48,-0.10,-0.15, 0.00, 8.00, 478.389,-0.351,-1.193, 0.152, 2.84,-0.10, 1.32, 3.17, 0.00, 0.13, 0.00, 0.00, 1.64,--
0,0, 9581.083,-1.000,-66.9,--,--,--, 1.284, 5.000, 5.000, 2.156, 2.75,   1.02, 2.13, 2.77,   0.68,  4.95,False,False,False, 3.03,-0.17, 1.31, 2.75, 0.04, 0.05, 0.00, 0.00, 0.00,-1.68,-4.95,-2.15,-0.14, 0.26, 0.00, 10.50, 478.389,-0.351,-1.193, 0.152, 2.84,-0.10, 1.32, 3.17, 0.00, 0.13, 0.00, 0.00, 1.64,--
0,0, 9581.130, 1.000,-67.9,--,--,--, 1.280, 5.000, 5.000, 2.080, 2.63,   4.08, 3.40, 2.67,   2.90,  3.84,False,False,False, 3.19,-0.18, 1.32, 2.62, 0.05, 0.19, 0.00, 0.00, 0.00,-1.65,-3.84,-2.01, 0.10, 0.66, 0.00,-1.90, 566.361,-0.099,-2.273, 0.145, 3.15,-0.10, 1.35, 3.17, 0.00, 0.35, 0.00, 0.00, 2.64,--
0,0, 9581.172, 1.000,-53.9,--,--,--, 1.270, 4.489, 4.072, 2.010, 2.55,   7.15, 4.10, 2.57,   6.32,  2.24,False,False,False, 3.30,-0.18, 1.33, 2.53, 0.07, 0.32, 0.00, 0.00, 0.00,-1.46,-2.24,-1.87, 0.02, 0.82, 0.00, 7.90, 615.290,-0.216, 3.242, 0.167, 3.15,-0.10, 1.35, 3.17, 0.00, 0.35, 0.00, 0.00, 2.64,--
0,0, 9581.232,-1.000,-2.1,--,--,--, 1.251, 2.655, 2.405, 1.966, 2.49,  12.69, 3.77, 2.51,  10.84, -0.62,False,False,False, 3.45,-0.17, 1.36, 2.43, 0.09, 0.55, 0.00, 0.00, 0.00,-1.26, 0.62,-1.75, 0.15, 0.97, 0.00, 15.60, 615.290,-0.216, 3.242, 0.167, 3.44,-0.10, 1.39, 3.17, 0.00, 0.61, 0.00, 0.00, 3.00,--
0,0, 9581.279, 1.000,-4.4,--,--,--, 1.223, 1.846, 1.668, 1.961, 2.49,  16.39, 4.19, 2.49,  15.44, -2.68,False,False,False, 3.56,-0.17, 1.38, 2.39, 0.10, 0.70, 0.00, 0.00, 0.00,-0.91, 2.68,-1.61, 0.10, 0.89, 0.00,-19.10, 626.809,-0.337, 2.691, 0.171, 3.44,-0.10, 1.39, 3.17, 0.00, 0.61, 0.00, 0.00, 3.00,--
0,0, 9581.339,-1.000,-6.8,--,--,--, 1.184, 1.352, 1.217, 1.999, 2.56,  22.01, 3.71, 2.53,  20.29, -6.18,False,False,False, 3.70,-0.17, 1.43, 2.37, 0.11, 0.96, 0.00, 0.00, 0.00,-0.40, 6.18,-1.45, 0.12, 1.15, 0.00, 5.80, 626.809,-0.337, 2.691, 0.171, 3.76,-0.10, 1.47, 3.17, 0.00, 0.91, 0.00, 0.00, 3.00,--
0,0, 9581.389,-0.476,-11.8,--,--,--, 1.136, 1.053, 0.944, 2.094, 2.70,  26.94, 3.89, 2.62,  24.38,-10.00,False,False,False, 3.85,-0.17, 1.50, 2.40, 0.12, 1.22, 0.00, 0.00, 0.00, 0.12, 10.00,-1.42, 0.07, 1.00, 0.00, 0.60, 616.412,-0.337, 1.487, 0.175, 3.76,-0.10, 1.47, 3.17, 0.00, 0.91, 0.00, 0.00, 3.00,--
0,0, 9581.432,-0.769,-20.3,--,--,--, 1.076, 0.824, 0.733, 2.253, 2.81,  29.27, 3.32, 2.76,  28.30,-12.24,False,False,False, 3.95,-0.17, 1.55, 2.45, 0.13, 1.38, 0.00, 0.00, 0.00, 0.45, 12.24,-1.23, 0.08, 0.91, 0.00, 4.00, 616.412,-0.337, 1.487, 0.175, 4.07,-0.10, 1.59, 3.17, 0.00, 1.19, 0.00, 0.00, 2.39,--
0,0, 9581.478,-0.555,-26.1,--,--,--, 1.007, 0.686, 0.606, 2.486, 2.93,  30.59, 1.76, 2.91,  30.34,-14.32,False,False,False, 4.06,-0.17, 1.61, 2.52, 0.13, 1.49, 0.00, 0.00, 0.00, 0.63, 14.32,-1.20, 0.00, 1.00, 0.00, 2.20, 525.994,-0.376, 0.954, 0.200, 4.07,-0.10, 1.59, 3.17, 0.00, 1.19, 0.00, 0.00, 2.39,--
0,0, 9581.529,-0.456,-28.9,--,--,--, 0.932, 0.600, 0.524, 2.796, 3.08,  30.61, 0.75, 3.04,  30.76,-17.68,False,False,False, 4.22,-0.16, 1.70, 2.65, 0.12, 1.57, 0.00, 0.00, 0.00, 0.67, 17.68,-1.18, 0.05, 0.95, 0.00,-3.30, 525.994,-0.376, 0.954, 0.200, 4.39,-0.10, 1.71, 3.17, 0.00, 1.38, 0.00, 0.00, 1.39,--
