K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 3875.526, 1.000,-90.0,--,--,--, 2.181, 0.000,-5.000,-0.053, 0.12,-175.67, 0.06, 0.12, -32.77,  0.79,False,False,False, 0.02,-0.05, 0.42,-0.12, 0.04,-0.01, 0.00, 0.00, 0.00, 0.13,-0.79,-3.81,-0.06, 0.03, 0.00,-1.00, 483.282,-0.323, 0.753, 0.259, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.566, 1.000,-90.0,--,--,--, 2.182, 0.000,-5.000,-0.055, 0.12,-176.22,-0.03, 0.13, -32.77,  0.63,False,False,False, 0.02,-0.05, 0.42,-0.12, 0.04,-0.01, 0.00, 0.00, 0.00, 0.14,-0.63,-3.81,-0.05, 0.00, 0.00,-0.90, 483.384,-0.293, 0.951, 0.252, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.626, 1.000,-90.0,--,--,--, 2.182, 0.000,-5.000,-0.055, 0.12,-176.69,-0.03, 0.13, -32.77,  0.48,False,False,False, 0.02,-0.05, 0.42,-0.12, 0.04,-0.01, 0.00, 0.00, 0.00,-0.02,-0.48,-3.65,-0.07, 0.03, 0.00, 0.00, 483.384,-0.293, 0.951, 0.252, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.676, 1.000,-90.0,--,--,--, 2.181, 0.000,-5.000,-0.054, 0.12,-177.14,-0.01, 0.12, -32.77,  0.48,False,False,False, 0.02,-0.05, 0.42,-0.12, 0.04,-0.01, 0.00, 0.00, 0.00,-0.17,-0.48,-3.49,-0.06, 0.03, 0.00, 1.20, 483.384,-0.293, 0.951, 0.252, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.728, 1.000,-90.0,--,--,--, 2.181, 0.000,-5.000,-0.054, 0.12,-177.11,-0.11, 0.13, -32.77,  0.49,False,False,False, 0.02,-0.05, 0.42,-0.12, 0.04,-0.01, 0.00, 0.00, 0.00,-0.33,-0.49,-3.33,-0.03, 0.04, 0.00,-0.30, 482.569,-0.221, 0.905, 0.252, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.772, 1.000,-90.0,--,--,--, 2.181, 0.000,-5.000,-0.054, 0.12,-175.67,-0.07, 0.13, -32.77,  0.33,False,False,False, 0.02,-0.05, 0.42,-0.12, 0.04,-0.01, 0.00, 0.00, 0.00,-0.48,-0.33,-3.01,-0.02, 0.07, 0.00, 0.20, 482.569,-0.221, 0.905, 0.252, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.836, 1.000,-90.0,--,--,--, 2.181, 0.000,-5.000,-0.054, 0.12,-174.09,-0.06, 0.13, -32.77,  0.17,False,False,False, 0.01,-0.06, 0.42,-0.12, 0.05,-0.01, 0.00, 0.00, 0.00,-0.48,-0.17,-2.70,-0.02, 0.05, 0.00,-1.70, 482.569,-0.221, 0.905, 0.252, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.866, 1.000,-90.0,--,--,--, 2.181, 0.000,-5.000,-0.052, 0.11,-173.49, 0.01, 0.13, -32.77, -0.15,False,False,False, 0.01,-0.06, 0.42,-0.11, 0.06,-0.01, 0.00, 0.00, 0.00,-0.47, 0.15,-2.54, 0.01, 0.01, 0.00,-3.70, 484.709,-0.288, 0.752, 0.232, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.930, 1.000,-90.0,--,--,--, 2.182, 0.000,-5.000,-0.050, 0.11,-175.80, 0.00, 0.13, -32.77, -0.15,False,False,False, 0.01,-0.06, 0.42,-0.11, 0.07,-0.01, 0.00, 0.00, 0.00,-0.47, 0.15,-2.22, 0.04,-0.06, 0.00,-2.10, 484.709,-0.288, 0.752, 0.232, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
0,0, 3875.966, 1.000,-90.0,--,--,--, 2.182, 0.000,-5.000,-0.048, 0.11,-176.73,-0.11, 0.13, -32.77,  0.01,False,False,False, 0.01,-0.06, 0.42,-0.10, 0.07,-0.01, 0.00, 0.00, 0.00,-0.32,-0.01,-1.90, 0.06,-0.05, 0.00, 0.90, 483.078,-0.385, 0.815, 0.235, 0.00, 0.00, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,--
