K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0, 9236.188, 1.000,-72.2,--,--,--, 1.275, 5.000, 5.000, 1.248, 1.59,   5.28, 1.19, 1.60,   4.27, -2.21,False,False,False, 2.50,-0.17, 1.33, 1.58, 0.06, 0.15, 0.00, 0.00, 0.00,-0.22, 2.21,-4.92,-0.06, 0.91, 0.00,-3.50, 570.846, 0.000, 1.715, 0.302, 2.51,-0.10, 1.42, 2.16, 0.00, 0.24, 0.00, 0.00, 0.50,--
0,0, 9236.233,-1.000,-73.6,--,--,--, 1.267, 5.000, 5.000, 1.243, 1.59,   7.20, 1.39, 1.59,   6.73, -4.43,False,False,False, 2.56,-0.17, 1.33, 1.58, 0.06, 0.20, 0.00, 0.00, 0.00,-0.29, 4.43,-4.93,-0.10, 0.96, 0.00,-1.90, 570.846, 0.000, 1.715, 0.302, 2.51,-0.10, 1.42, 2.16, 0.00, 0.24, 0.00, 0.00, 0.50,--
0,0, 9236.291,-1.000,-64.9,--,--,--, 1.255, 4.885, 4.425, 1.260, 1.61,  10.02, 1.04, 1.61,   9.22, -7.45,False,False,False, 2.66,-0.17, 1.35, 1.59, 0.07, 0.28, 0.00, 0.00, 0.00,-0.31, 7.45,-4.95, 0.00, 0.82, 0.00, 3.60, 569.011,-0.287, 1.286, 0.260, 2.73,-0.10, 1.45, 2.16, 0.00, 0.29, 0.00, 0.00, 0.50,--
0,0, 9236.336,-1.000,-23.8,--,--,--, 1.241, 3.961, 3.584, 1.299, 1.65,  11.30, 1.14, 1.64,  10.99, -9.20,False,False,False, 2.73,-0.17, 1.36, 1.62, 0.07, 0.32, 0.00, 0.00, 0.00,-0.25, 9.20,-4.79,-0.03, 0.71, 0.00,-2.90, 569.011,-0.287, 1.286, 0.260, 2.73,-0.10, 1.45, 2.16, 0.00, 0.29, 0.00, 0.00, 0.50,--
0,0, 9236.375, 1.000,-9.7,--,--,--, 1.224, 3.350, 3.027, 1.359, 1.70,  12.38, 0.95, 1.70,  12.39,-10.64,False,False,False, 2.80,-0.17, 1.38, 1.66, 0.07, 0.36, 0.00, 0.00, 0.00,-0.21, 10.64,-4.64,-0.08, 0.57, 0.00,-1.40, 560.143,-0.327, 1.033, 0.238, 2.94,-0.10, 1.48, 2.16, 0.00, 0.34, 0.00, 0.00, 0.50,--
0,0, 9236.434,-1.000,-5.4,--,--,--, 1.204, 2.945, 2.656, 1.434, 1.79,  13.43, 0.67, 1.78,  13.31,-12.55,False,False,False, 2.91,-0.17, 1.40, 1.74, 0.08, 0.42, 0.00, 0.00, 0.00,-0.32, 12.55,-4.34,-0.05, 0.34, 0.00,-9.30, 546.177,-0.256, 0.981, 0.221, 2.94,-0.10, 1.48, 2.16, 0.00, 0.34, 0.00, 0.00, 0.50,--
0,0, 9236.485, 1.000,-4.0,--,--,--, 1.183, 2.673, 2.406, 1.524, 1.89,  13.83, 0.41, 1.86,  13.78,-13.51,False,False,False, 3.02,-0.17, 1.43, 1.84, 0.08, 0.45, 0.00, 0.00, 0.00,-0.20, 13.51,-3.70, 0.03, 0.14, 0.00,-4.70, 546.177,-0.256, 0.981, 0.221, 3.16,-0.10, 1.52, 2.16, 0.00, 0.39, 0.00, 0.00, 0.50,--
0,0, 9236.539, 1.000,-3.6,--,--,--, 1.160, 2.498, 2.244, 1.625, 1.96,  13.82, 0.41, 1.94,  13.84,-13.82,False,False,False, 3.10,-0.17, 1.44, 1.90, 0.07, 0.47, 0.00, 0.00, 0.00,-0.39, 13.82,-3.40,-0.02, 0.01, 0.00,-7.40, 546.177,-0.256, 0.981, 0.221, 3.16,-0.10, 1.52, 2.16, 0.00, 0.39, 0.00, 0.00, 0.50,--
0,0, 9236.587,-1.000,-3.6,--,--,--, 1.136, 2.349, 2.105, 1.730, 2.06,  13.72, 0.46, 2.03,  13.82,-13.50,False,False,False, 3.23,-0.17, 1.47, 2.00, 0.07, 0.49, 0.00, 0.00, 0.00,-0.45, 13.50,-2.93,-0.03,-0.20, 0.00, 2.30, 535.168,-0.345, 0.984, 0.212, 3.38,-0.10, 1.56, 2.16, 0.00, 0.44, 0.00, 0.00, 0.50,--
0,0, 9236.631,-1.000,-3.6,--,--,--, 1.136, 2.349, 2.105, 1.730, 2.12,  13.68, 0.43, 2.03,  13.82,-13.03,False,False,False, 3.31,-0.17, 1.49, 2.06, 0.07, 0.50, 0.00, 0.00, 0.00,-0.34, 13.03,-2.59, 0.03,-0.35, 0.00, 4.80, 529.766,-0.599, 1.173, 0.201, 3.38,-0.10, 1.56, 2.16, 0.00, 0.44, 0.00, 0.00, 0.50,--
0,0, 9236.691,-1.000,-4.1,--,--,--, 1.087, 2.125, 1.894, 1.942, 2.20,  13.59, 0.35, 2.17,  13.61,-11.75,False,False,False, 3.45,-0.17, 1.52, 2.14, 0.07, 0.52, 0.00, 0.00, 0.00,-0.26, 11.75,-2.10,-0.03,-0.56, 0.00,-18.60, 529.766,-0.599, 1.173, 0.201, 3.59,-0.10, 1.60, 2.16, 0.00, 0.49, 0.00, 0.00, 0.50,--
0,0, 9236.736, 1.000,-4.5,--,--,--, 1.062, 2.014, 1.790, 2.045, 2.25,  13.70, 0.26, 2.24,  13.64,-10.63,False,False,False, 3.54,-0.17, 1.54, 2.18, 0.07, 0.53, 0.00, 0.00, 0.00,-0.47, 10.63,-1.80,-0.04,-0.59, 0.00,-2.10, 529.766,-0.599, 1.173, 0.201, 3.59,-0.10, 1.60, 2.16, 0.00, 0.49, 0.00, 0.00, 0.50,--
0,0, 9236.784,-1.000,-5.1,--,--,--, 1.036, 1.911, 1.694, 2.139, 2.30,  13.82, 0.37, 2.28,  13.74, -8.56,False,False,False, 3.68,-0.18, 1.57, 2.23, 0.07, 0.55, 0.00, 0.00, 0.00,-0.70, 8.56,-1.32,-0.06,-0.67, 0.00, 4.60, 530.581,-0.409, 1.825, 0.192, 3.81,-0.10, 1.65, 2.16, 0.00, 0.54, 0.00, 0.00, 0.50,--
0,0, 9236.836, 1.000,-5.7,--,--,--, 1.010, 1.807, 1.596, 2.225, 2.32,  14.01, 0.64, 2.32,  13.96, -7.13,False,False,False, 3.77,-0.18, 1.59, 2.25, 0.06, 0.56, 0.00, 0.00, 0.00,-0.89, 7.13,-1.01,-0.10,-0.68, 0.00,-0.20, 539.144,-0.217, 2.393, 0.156, 3.81,-0.10, 1.65, 2.16, 0.00, 0.54, 0.00, 0.00, 0.50,--
0,0, 9236.873,-1.000,-6.3,--,--,--, 0.983, 1.697, 1.493, 2.300, 2.33,  14.36, 0.69, 2.34,  14.36, -5.86,False,False,False, 3.87,-0.18, 1.62, 2.26, 0.07, 0.58, 0.00, 0.00, 0.00,-1.07, 5.86,-0.85,-0.03,-0.68, 0.00,-7.90, 539.144,-0.217, 2.393, 0.156, 4.02,-0.10, 1.71, 2.16, 0.00, 0.59, 0.00, 0.00, 0.50,--
0,0, 9236.931,-0.997,-7.2,--,--,--, 0.954, 1.566, 1.372, 2.370, 2.34,  15.19, 0.88, 2.34,  15.07, -3.80,False,False,False, 4.01,-0.18, 1.65, 2.26, 0.07, 0.61, 0.00, 0.00, 0.00,-1.25, 3.80,-0.68,-0.02,-0.56, 0.00, 4.30, 539.144,-0.217, 2.393, 0.156, 4.02,-0.10, 1.71, 2.16, 0.00, 0.59, 0.00, 0.00, 0.50,--
0,0, 9236.987,-1.000,-8.4,--,--,--, 0.923, 1.437, 1.253, 2.430, 2.33,  15.97, 0.81, 2.34,  15.97, -2.53,False,False,False, 4.11,-0.18, 1.68, 2.24, 0.08, 0.64, 0.00, 0.00, 0.00,-1.42, 2.53,-0.51,-0.18,-0.40, 0.00, 8.60, 538.838, 0.030, 2.633, 0.167, 4.24,-0.10, 1.77, 2.16, 0.00, 0.64, 0.00, 0.00, 0.50,--
0,0, 9237.030,-0.999,-10.0,--,--,--, 0.891, 1.326, 1.151, 2.483, 2.31,  17.05, 0.69, 2.31,  16.88, -1.26,False,False,False, 4.25,-0.18, 1.72, 2.21, 0.08, 0.68, 0.00, 0.00, 0.00,-1.58, 1.26,-0.33, 0.00,-0.39, 0.00,-2.40, 535.984,-0.065, 2.866, 0.184, 4.24,-0.10, 1.77, 2.16, 0.00, 0.64, 0.00, 0.00, 0.50,--
0,0, 9237.090, 0.275,-12.4,--,--,--, 0.857, 1.225, 1.057, 2.543, 2.28,  18.18, 0.69, 2.29,  17.78, -0.47,False,False,False, 4.39,-0.18, 1.76, 2.16, 0.08, 0.71, 0.00, 0.00, 0.00,-1.59, 0.47,-0.17,-0.02,-0.12, 0.00, 2.20, 535.984,-0.065, 2.866, 0.184, 4.46,-0.10, 1.84, 2.16, 0.00, 0.69, 0.00, 0.00, 0.50,--
0,0, 9237.134,-0.633,-14.7,--,--,--, 0.821, 1.123, 0.961, 2.601, 2.25,  19.09, 0.53, 2.26,  18.90, -0.16,False,False,False, 4.48,-0.18, 1.79, 2.13, 0.09, 0.74, 0.00, 0.00, 0.00,-1.43, 0.16,-0.00,-0.02,-0.03, 0.00,-0.60, 535.984,-0.065, 2.866, 0.184, 4.46,-0.10, 1.84, 2.16, 0.00, 0.69, 0.00, 0.00, 0.50,--
0,0, 9237.191,-0.800,-19.9,--,--,--, 0.784, 1.031, 0.876, 2.666, 2.21,  20.39, 0.60, 2.23,  19.97, -0.16,False,False,False, 4.61,-0.18, 1.83, 2.07, 0.09, 0.77, 0.00, 0.00, 0.00,-1.27, 0.16, 0.16, 0.02, 0.13, 0.00, 8.60, 531.702,-0.154, 2.458, 0.184, 4.67,-0.10, 1.91, 2.16, 0.00, 0.74, 0.00, 0.00, 0.50,--
0,0, 9237.226,-0.751,-25.1,--,--,--, 0.745, 0.949, 0.799, 2.744, 2.19,  21.16, 0.44, 2.19,  20.98, -0.48,False,False,False, 4.70,-0.18, 1.86, 2.04, 0.10, 0.79, 0.00, 0.00, 0.00,-1.11, 0.48, 0.15, 0.02, 0.19, 0.00,-5.80, 531.702,-0.154, 2.458, 0.184, 4.67,-0.10, 1.91, 2.16, 0.00, 0.74, 0.00, 0.00, 0.50,--
0,0, 9237.291,-0.333,-34.8,--,--,--, 0.705, 0.875, 0.728, 2.841, 2.15,  22.10, 0.10, 2.16,  21.91, -1.43,False,False,False, 4.83,-0.18, 1.91, 1.99, 0.11, 0.81, 0.00, 0.00, 0.00,-0.96, 1.43, 0.31, 0.03, 0.42, 0.00, 5.20, 523.955, 0.107, 1.939, 0.187, 4.89,-0.10, 1.99, 2.16, 0.00, 0.78, 0.00, 0.00, 0.24,--
0,0, 9237.334,-0.260,-44.6,--,--,--, 0.665, 0.818, 0.673, 2.970, 2.13,  22.37,-0.35, 2.14,  22.34, -2.22,False,False,False, 4.91,-0.18, 1.94, 1.97, 0.11, 0.81, 0.00, 0.00, 0.00,-0.96, 2.22, 0.30, 0.10, 0.35, 0.00,-4.40, 523.955, 0.107, 1.939, 0.187, 4.89,-0.10, 1.99, 2.16, 0.00, 0.78, 0.00, 0.00, 0.24,--
0,0, 9237.392,-0.417,-55.9,--,--,--, 0.624, 0.776, 0.629, 3.132, 2.11,  22.35,-0.25, 2.12,  22.34, -3.65,False,False,False, 5.04,-0.18, 1.99, 1.95, 0.11, 0.80, 0.00, 0.00, 0.00,-0.80, 3.65, 0.29, 0.09, 0.41, 0.00,-2.40, 508.359,-0.154, 1.768, 0.175, 5.10,-0.10, 2.06, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.435,-0.193,-65.0,--,--,--, 0.584, 0.733, 0.585, 3.332, 2.10,  22.19,-0.16, 2.11,  22.26, -4.60,False,False,False, 5.12,-0.17, 2.02, 1.95, 0.11, 0.79, 0.00, 0.00, 0.00,-0.64, 4.60, 0.13, 0.03, 0.46, 0.00,-1.00, 514.373,-0.003, 1.189, 0.198, 5.10,-0.10, 2.06, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.492,-0.193,-65.0,--,--,--, 0.584, 0.733, 0.585, 3.332, 2.10,  21.97,-0.04, 2.11,  22.26, -5.87,False,False,False, 5.25,-0.17, 2.07, 1.95, 0.10, 0.79, 0.00, 0.00, 0.00,-0.48, 5.87, 0.13, 0.07, 0.26, 0.00,-3.50, 514.373,-0.003, 1.189, 0.198, 5.32,-0.10, 2.14, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.536,-0.052,-77.4,--,--,--, 0.504, 0.640, 0.490, 3.877, 2.11,  21.86,-0.16, 2.11,  21.92, -6.51,False,False,False, 5.33,-0.17, 2.10, 1.96, 0.10, 0.79, 0.00, 0.00, 0.00,-0.48, 6.51, 0.13, 0.02, 0.13, 0.00,-2.90, 514.373,-0.003, 1.189, 0.198, 5.32,-0.10, 2.14, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.585, 0.073,-81.1,--,--,--, 0.465, 0.593, 0.442, 4.227, 2.13,  21.70, 0.15, 2.12,  21.74, -6.98,False,False,False, 5.45,-0.17, 2.15, 1.98, 0.09, 0.79, 0.00, 0.00, 0.00,-0.31, 6.98,-0.18, 0.03, 0.11, 0.00,-4.00, 517.125,-0.273, 1.397, 0.202, 5.54,-0.10, 2.22, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.629, 0.153,-83.9,--,--,--, 0.425, 0.538, 0.389, 4.669, 2.14,  21.64,-0.10, 2.14,  21.67, -7.30,False,False,False, 5.54,-0.17, 2.18, 1.99, 0.09, 0.79, 0.00, 0.00, 0.00,-0.46, 7.30,-0.19, 0.04, 0.05, 0.00,-5.40, 515.087, 0.011, 1.053, 0.208, 5.54,-0.10, 2.22, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.687, 0.182,-84.2,--,--,--, 0.385, 0.486, 0.337, 5.203, 2.16,  21.48, 0.03, 2.16,  21.56, -7.46,False,False,False, 5.66,-0.17, 2.23, 2.01, 0.08, 0.79, 0.00, 0.00, 0.00,-0.45, 7.46,-0.35,-0.07, 0.07, 0.00, 3.00, 515.087, 0.011, 1.053, 0.208, 5.75,-0.10, 2.30, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.732, 0.231,-83.8,--,--,--, 0.345, 0.435, 0.286, 5.866, 2.18,  21.36, 0.00, 2.18,  21.40, -7.46,False,False,False, 5.75,-0.17, 2.26, 2.03, 0.08, 0.79, 0.00, 0.00, 0.00,-0.45, 7.46,-0.35,-0.03,-0.01, 0.00,-3.00, 515.087, 0.011, 1.053, 0.208, 5.75,-0.10, 2.30, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.791, 0.247,-78.3,--,--,--, 0.305, 0.384, 0.235, 6.701, 2.20,  21.08,-0.06, 2.20,  21.21, -7.14,False,False,False, 5.88,-0.17, 2.31, 2.06, 0.08, 0.79, 0.00, 0.00, 0.00,-0.31, 7.14,-0.18,-0.02,-0.08, 0.00, 5.30, 510.805,-0.218, 1.413, 0.177, 5.97,-0.10, 2.38, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.834, 0.464,-89.8,--,--,--, 0.266, 0.336, 0.187, 7.764, 2.21,  20.90,-0.10, 2.21,  20.94, -6.98,False,False,False, 5.97,-0.16, 2.34, 2.07, 0.08, 0.79, 0.00, 0.00, 0.00,-0.47, 6.98,-0.19, 0.02,-0.20, 0.00,-2.40, 510.805,-0.218, 1.413, 0.177, 5.97,-0.10, 2.38, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.885, 0.579,-90.0,--,--,--, 0.227, 0.296, 0.142, 9.113, 2.17,  18.77,-3.45, 2.21,  20.30, -5.07,True,False,False, 6.10,-0.16, 2.39, 2.05, 0.09, 0.70, 0.00, 0.00, 0.00,-0.63, 5.07,-0.19,-0.13,-2.07, 0.00,-61.70, 0.000, 0.000,-3.340, 0.000, 6.18,-0.10, 2.46, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
0,0, 9237.934, 0.589,-90.0,--,--,--, 0.193, 0.334, 0.130, 10.348, 2.06,  15.10,-3.73, 2.09,  16.13,  1.74,True,False,False, 6.18,-0.16, 2.41, 1.99, 0.09, 0.54, 0.00, 0.00, 0.00,-0.79,-1.74, 0.17,-0.28,-4.64, 0.00,-56.20, 0.000, 0.000,-3.340, 0.000, 6.18,-0.10, 2.46, 2.16, 0.00, 0.79, 0.00, 0.00, 0.00,--
