K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0, 9927.730, 1.000,-90.0,--,--,--, 1.600, 0.000,-5.000, 1.108, 1.77,  -1.78,-0.67, 1.78,  -1.79, -0.59,False,False,False, 2.95,-0.19, 1.00, 1.77, 0.10,-0.06, 0.00, 0.00, 0.00,-1.57, 0.59,-3.18, 0.05,-0.71, 0.00, 1.90, 381.448,-0.281, 1.631, 0.155, 2.85,-0.10, 1.00, 1.77, 0.00, 0.01, 0.00, 0.00, 0.36,--
0,0, 9927.766, 1.000,-90.0,--,--,--, 1.600, 0.000,-5.000, 1.108, 1.75,  -2.59, 0.18, 1.78,  -1.79,  0.99,False,False,False, 3.02,-0.19, 1.00, 1.75, 0.10,-0.08, 0.00, 0.00, 0.00,-1.46,-0.99,-3.32, 0.02,-0.48, 0.00, 15.80, 491.845,-0.396, 3.038, 0.182, 3.03,-0.10, 1.01, 1.77, 0.00, 0.09, 0.00, 0.00, 1.36,--
0,0, 9927.826,-1.000,0.0,--,--,--, 1.607, 0.000,-5.000, 1.052, 1.70,  -1.82, 1.47, 1.70,  -1.42,  2.58,False,False,False, 3.12,-0.19, 0.99, 1.70, 0.11,-0.05, 0.00, 0.00, 0.00,-1.35,-2.58,-3.62, 0.10,-0.33, 0.00, 16.90, 491.845,-0.396, 3.038, 0.182, 3.03,-0.10, 1.01, 1.77, 0.00, 0.09, 0.00, 0.00, 1.36,--
0,0, 9927.865,-1.000,0.0,--,--,--, 1.607, 0.000,-5.000, 1.052, 1.64,   1.08, 2.63, 1.70,  -1.42,  3.37,False,False,False, 3.20,-0.18, 0.99, 1.64, 0.12, 0.03, 0.00, 0.00, 0.00,-1.06,-3.37,-3.78, 0.18,-0.20, 0.00,-14.00, 589.908,-0.339, 2.315, 0.218, 3.21,-0.10, 1.03, 1.77, 0.00, 0.28, 0.00, 0.00, 2.36,--
0,0, 9927.924,-1.000,-3.9,--,--,--, 1.601, 5.000, 5.000, 0.969, 1.57,   6.16, 3.48, 1.57,   7.48,  3.51,False,False,False, 3.29,-0.18, 1.00, 1.57, 0.13, 0.17, 0.00, 0.00, 0.00,-0.60,-3.51,-3.95, 0.16, 0.02, 0.00,-2.90, 589.908,-0.339, 2.315, 0.218, 3.21,-0.10, 1.03, 1.77, 0.00, 0.28, 0.00, 0.00, 2.36,--
0,0, 9927.974, 1.000,-0.9,--,--,--, 1.586, 4.129, 3.822, 0.928, 1.54,  11.57, 3.87, 1.53,  14.61,  3.18,False,False,False, 3.36,-0.18, 1.01, 1.50, 0.14, 0.31, 0.00, 0.00, 0.00,-0.27,-3.18,-4.12, 0.24, 0.10, 0.00,-4.10, 640.469,-0.961, 2.923, 0.207, 3.38,-0.10, 1.07, 1.77, 0.00, 0.56, 0.00, 0.00, 3.00,--
0,0, 9928.027,-1.000,-1.8,--,--,--, 1.562, 2.685, 2.482, 0.895, 1.51,  22.55, 3.85, 1.52,  22.58,  2.04,False,False,False, 3.46,-0.17, 1.04, 1.40, 0.14, 0.58, 0.00, 0.00, 0.00, 0.56,-2.04,-4.13, 0.21, 0.48, 0.00,-6.80, 640.469,-0.961, 2.923, 0.207, 3.38,-0.10, 1.07, 1.77, 0.00, 0.56, 0.00, 0.00, 3.00,--
0,0, 9928.074, 1.000,-3.5,--,--,--, 1.528, 1.968, 1.816, 0.880, 1.53,  27.03, 4.09, 1.56,  29.98,  1.08,False,False,False, 3.51,-0.17, 1.06, 1.37, 0.13, 0.70, 0.00, 0.00, 0.00, 0.91,-1.08,-4.13, 0.09, 0.60, 0.00,-1.10, 641.284,-0.792, 1.636, 0.224, 3.56,-0.10, 1.14, 1.77, 0.00, 0.86, 0.00, 0.00, 3.00,--
0,0, 9928.124,-1.000,-5.5,--,--,--, 1.485, 1.546, 1.423, 0.882, 1.61,  35.09, 3.63, 1.63, -29.30, -0.85,False,False,False, 3.60,-0.17, 1.10, 1.32, 0.12, 0.92, 0.00, 0.00, 0.00, 1.46, 0.85,-4.11, 0.03, 0.73, 0.00, 14.90, 641.284,-0.792, 1.636, 0.224, 3.56,-0.10, 1.14, 1.77, 0.00, 0.86, 0.00, 0.00, 3.00,--
0,0, 9928.176, 0.993,-11.4,--,--,--, 1.432, 1.254, 1.151, 0.904, 1.68,  39.61, 3.36, 1.73, -24.16, -2.44,False,False,False, 3.65,-0.17, 1.15, 1.30, 0.10, 1.07, 0.00, 0.00, 0.00, 1.67, 2.44,-3.93, 0.02, 0.51, 0.00,-12.00, 638.940,-0.941, 1.685, 0.208, 3.74,-0.10, 1.24, 1.77, 0.00, 1.16, 0.00, 0.00, 3.00,--
0,0, 9928.242,-0.771,-18.0,--,--,--, 1.371, 1.052, 0.961, 0.950, 1.87,  45.59, 3.83, 1.84, -20.53, -5.30,False,False,False, 3.77,-0.17, 1.24, 1.31, 0.06, 1.33, 0.00, 0.00, 0.00, 1.76, 5.30,-3.73,-0.08, 0.63, 0.00,-4.60, 638.940,-0.941, 1.685, 0.208, 3.74,-0.10, 1.24, 1.77, 0.00, 1.16, 0.00, 0.00, 3.00,--
0,0, 9928.274,-0.627,-24.7,--,--,--, 1.301, 0.868, 0.790, 1.024, 1.93,  46.91, 4.38, 2.01, -17.22, -5.92,False,False,False, 3.80,-0.17, 1.27, 1.32, 0.05, 1.41, 0.00, 0.00, 0.00, 1.61, 5.92,-3.57,-0.16, 0.48, 0.00,-5.10, 657.696,-0.648, 0.733, 0.172, 3.91,-0.10, 1.40, 1.77, 0.00, 1.45, 0.00, 0.00, 2.53,--
0,0, 9928.326,-0.585,-31.6,--,--,--, 1.221, 0.730, 0.660, 1.118, 2.13,  50.31, 2.60, 2.16, -14.81, -7.50,False,False,False, 3.88,-0.18, 1.36, 1.36, 0.02, 1.64, 0.00, 0.00, 0.00, 1.47, 7.50,-3.08,-0.18, 0.35, 0.00, 4.60, 657.696,-0.648, 0.733, 0.172, 3.91,-0.10, 1.40, 1.77, 0.00, 1.45, 0.00, 0.00, 2.53,--
0,0, 9928.365,-0.456,-34.7,--,--,--, 1.135, 0.639, 0.573, 1.256, 2.25,  51.27, 1.56, 2.28, -14.33, -8.44,False,False,False, 3.96,-0.18, 1.45, 1.41, 0.00, 1.76, 0.00, 0.00, 0.00, 1.15, 8.44,-2.62,-0.31, 0.33, 0.00,-0.70, 555.148,-1.050, 1.038, 0.163, 4.09,-0.10, 1.54, 1.77, 0.00, 1.65, 0.00, 0.00, 1.53,--
0,0, 9928.427,-0.396,-35.7,--,--,--, 1.044, 0.570, 0.506, 1.419, 2.34,  51.09, 0.66, 2.36, -14.55, -9.53,False,False,False, 4.04,-0.19, 1.54, 1.47,-0.01, 1.82, 0.00, 0.00, 0.00, 0.36, 9.53,-2.36,-0.39, 0.49, 0.00, 8.30, 555.148,-1.050, 1.038, 0.163, 4.09,-0.10, 1.54, 1.77, 0.00, 1.65, 0.00, 0.00, 1.53,--
0,0, 9928.488,-0.288,-36.6,--,--,--, 0.952, 0.514, 0.450, 1.627, 2.43,  49.86, 0.28, 2.41, -15.46,-11.10,False,False,False, 4.16,-0.19, 1.67, 1.56,-0.02, 1.85, 0.00, 0.00, 0.00,-1.09, 11.10,-1.86,-0.34, 0.15, 0.00,-6.20, 523.140,-0.018,-0.396, 0.146, 4.27,-0.10, 1.72, 1.77, 0.00, 1.75, 0.00, 0.00, 0.53,--
0,0, 9928.525,-0.231,-35.4,--,--,--, 0.859, 0.460, 0.397, 1.893, 2.46,  49.22, 0.38, 2.47, -16.62,-11.42,False,False,False, 4.21,-0.20, 1.72, 1.61,-0.02, 1.86, 0.00, 0.00, 0.00,-1.59, 11.42,-1.59,-0.33,-0.03, 0.00,-14.40, 523.140,-0.018,-0.396, 0.146, 4.27,-0.10, 1.72, 1.77, 0.00, 1.75, 0.00, 0.00, 0.53,--
0,0, 9928.589,-0.147,-35.2,--,--,--, 0.766, 0.415, 0.351, 2.217, 2.51,  47.36,-1.00, 2.51, -18.18,-11.26,False,False,False, 4.32,-0.21, 1.83, 1.70,-0.02, 1.84, 0.00, 0.00, 0.00,-2.78, 11.26,-0.91,-0.36,-0.14, 0.00,-3.50, 452.294, 0.056, 0.392, 0.070, 4.44,-0.10, 1.87, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.627,-0.062,-42.3,--,--,--, 0.675, 0.377, 0.311, 2.605, 2.51,  45.47,-0.98, 2.51, -20.06,-10.79,False,False,False, 4.41,-0.21, 1.92, 1.76,-0.00, 1.79, 0.00, 0.00, 0.00,-3.62, 10.79,-0.50,-0.36,-0.35, 0.00,-3.00, 452.294, 0.056, 0.392, 0.070, 4.44,-0.10, 1.87, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.688, 0.144,-66.5,--,--,--, 0.587, 0.337, 0.269, 3.098, 2.52,  43.73,-0.72, 2.52, -21.81, -9.69,False,False,False, 4.51,-0.22, 2.01, 1.82, 0.01, 1.74, 0.00, 0.00, 0.00,-4.45, 9.69,-0.06,-0.24,-0.52, 0.00,-4.00, 473.802, 0.411, 0.301, 0.054, 4.62,-0.10, 2.05, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.724, 0.494,-85.9,--,--,--, 0.500, 0.293, 0.224, 3.722, 2.52,  42.80,-0.41, 2.53, -23.04, -8.44,True,False,False, 4.59,-0.22, 2.08, 1.85, 0.04, 1.71, 0.00, 0.00, 0.00,-4.80, 8.44, 0.44,-0.13,-0.60, 0.00,-5.80, 473.802, 0.411, 0.301, 0.054, 4.62,-0.10, 2.05, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.774, 0.545,-89.9,--,--,--, 0.416, 0.251, 0.180, 4.510, 2.54,  42.01,-2.18, 2.50, -24.19, -7.19,True,False,False, 4.67,-0.22, 2.15, 1.88, 0.06, 1.70, 0.00, 0.00, 0.00,-4.99, 7.19, 0.96,-0.10,-0.93, 0.00,-26.10, 0.000, 0.000,-3.340, 0.000, 4.80,-0.10, 2.23, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.826, 0.559,-90.0,--,--,--, 0.339, 0.235, 0.153, 5.343, 2.31,  38.49,-3.90, 2.32, -27.04,  1.80,True,False,False, 4.81,-0.22, 2.26, 1.81, 0.08, 1.44, 0.00, 0.00, 0.00,-5.04,-1.80, 2.30,-0.19,-4.95, 0.00,-56.80, 0.000, 0.000,-3.340, 0.000, 4.80,-0.10, 2.23, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.889, 0.571,-90.0,--,--,--, 0.273, 0.234, 0.133, 6.349, 2.03,  32.92,-4.48, 2.10, -31.63, 23.02,True,False,False, 4.93,-0.22, 2.34, 1.71, 0.08, 1.11, 0.00, 0.00, 0.00,-3.87,-23.02, 4.84,-0.13,-9.13, 0.00,-74.20, 0.000, 0.000,-3.340, 0.000, 4.97,-0.10, 2.40, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.925, 0.576,-90.0,--,--,--, 0.223, 0.283, 0.133, 7.379, 1.88,  27.79,-5.14, 1.83,  25.58, 38.39,True,False,False, 4.99,-0.22, 2.37, 1.66, 0.07, 0.88, 0.00, 0.00, 0.00,-2.58,-38.39, 6.11,-0.18,-11.20, 0.00,-61.90, 0.000, 0.000,-3.340, 0.000, 4.97,-0.10, 2.40, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9928.985, 0.225,-74.1,--,--,--, 0.191, 0.763, 0.293, 8.620, 1.67,   8.63,-6.52, 1.67,   8.64, 80.88,True,False,False, 5.10,-0.22, 2.41, 1.65, 0.04, 0.25, 0.00, 0.00, 0.00, 2.48,-80.88, 7.06,-0.17,-15.49, 0.00,-66.20, 0.000, 0.000,-3.340, 0.000, 5.15,-0.10, 2.58, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.027, 1.000,0.0,--,--,--, 0.186, 0.000,-0.209, 10.248, 1.85,  -7.03,-5.35, 1.94,  -9.77, 116.84,True,False,False, 5.17,-0.23, 2.42, 1.83, 0.04,-0.23, 0.00, 0.00, 0.00, 6.26,-116.84, 4.97,-0.13,-17.89, 0.00,-55.20, 0.000, 0.000,-3.340, 0.000, 5.15,-0.10, 2.58, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
0,0, 9929.089, 1.000,-90.0,--,--,--, 0.194, 0.000,-0.144, 11.770, 2.35, -13.07,-1.94, 2.36, -13.09, 176.39,True,False,False, 5.28,-0.22, 2.41, 2.29, 0.10,-0.53, 0.00, 0.00, 0.00, 7.99,-176.39,-1.66,-0.49,-17.80, 0.00,-9.30, 0.000, 0.000,-3.340, 0.000, 5.33,-0.10, 2.76, 1.77, 0.00, 1.77, 0.00, 0.00, 0.00,--
