K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0, 8399.989, 1.000,-77.4,--,--,--, 1.231, 5.000, 5.000, 2.165, 2.67,   0.62, 0.83, 2.67,   0.64, -6.29,False,False,False, 2.73,-0.17, 1.37, 2.67, 0.06, 0.03, 0.00, 0.00, 0.00,-1.87, 6.29,-3.60, 0.01,-1.02, 0.00, 3.20, 478.287,-0.219,-2.753, 0.212, 2.81,-0.10, 1.45, 2.55, 0.00, 0.00, 0.68, 0.00, 0.00,--
0,0, 8400.026,-1.000,-77.4,--,--,--, 1.231, 5.000, 5.000, 2.162, 2.67,   1.10, 0.75, 2.66,   1.23, -3.90,False,False,False, 2.84,-0.17, 1.37, 2.66, 0.07, 0.05, 0.00, 0.00, 0.00,-1.94, 3.90,-3.72, 0.04,-0.90, 0.00,-1.00, 478.287,-0.219,-2.753, 0.212, 2.81,-0.10, 1.45, 2.55, 0.00, 0.00, 0.68, 0.00, 0.00,--
0,0, 8400.093, 1.000,-77.6,--,--,--, 1.229, 5.000, 5.000, 2.149, 2.64,   1.54, 0.49, 2.64,   1.55, -1.37,False,False,False, 3.01,-0.17, 1.37, 2.64, 0.08, 0.07, 0.00, 0.00, 0.00,-1.86, 1.37,-3.83, 0.11,-0.55, 0.00, 1.50, 462.385,-0.017,-2.385, 0.215, 3.13,-0.10, 1.45, 2.59, 0.00, 0.00, 0.18, 0.00, 0.00,--
0,0, 8400.132, 1.000,-78.0,--,--,--, 1.226, 5.000, 5.000, 2.124, 2.62,   1.77,-0.32, 2.61,   1.75, -0.41,False,False,False, 3.12,-0.17, 1.37, 2.61, 0.09, 0.08, 0.00, 0.00, 0.00,-1.89, 0.41,-3.81, 0.02,-0.31, 0.00, 1.60, 462.385,-0.017,-2.385, 0.215, 3.13,-0.10, 1.45, 2.59, 0.00, 0.00, 0.18, 0.00, 0.00,--
0,0, 8400.173,-1.000,-78.4,--,--,--, 1.225, 5.000, 5.000, 2.082, 2.57,   0.96,-1.20, 2.55,   0.28,  0.53,False,False,False, 3.22,-0.17, 1.37, 2.57, 0.10, 0.04, 0.00, 0.00, 0.00,-1.76,-0.53,-3.48, 0.13,-0.53, 0.00,-1.10, 378.797,-0.061, 2.588, 0.169, 3.24,-0.10, 1.37, 2.60, 0.00, 0.02, 0.00, 0.00, 0.64,--
0,0, 8400.239, 1.000,-90.0,--,--,--, 1.227, 0.000,-5.000, 2.027, 2.47,  -1.32,-0.36, 2.49,  -1.21,  3.53,False,False,False, 3.43,-0.17, 1.37, 2.47, 0.10,-0.06, 0.00, 0.00, 0.00,-1.36,-3.53,-2.97, 0.15,-0.66, 0.00,-2.40, 378.797,-0.061, 2.588, 0.169, 3.24,-0.10, 1.37, 2.60, 0.00, 0.02, 0.00, 0.00, 0.64,--
0,0, 8400.287, 1.000,0.0,--,--,--, 1.230, 0.000,-5.000, 1.961, 2.41,  -1.47, 1.02, 2.42,  -1.49,  4.63,False,False,False, 3.54,-0.17, 1.37, 2.41, 0.10,-0.06, 0.00, 0.00, 0.00,-1.06,-4.63,-2.66, 0.12,-0.34, 0.00, 9.50, 496.126,-0.502,-1.541, 0.149, 3.51,-0.10, 1.38, 2.60, 0.00, 0.13, 0.00, 0.00, 1.64,--
0,0, 8400.343,-1.000,0.0,--,--,--, 1.232, 0.000,-5.000, 1.883, 2.30,   0.35, 2.35, 2.32,  -0.12,  5.41,False,False,False, 3.68,-0.16, 1.37, 2.30, 0.11, 0.01, 0.00, 0.00, 0.00,-0.58,-5.41,-2.20, 0.16, 0.13, 0.00, 7.50, 496.126,-0.502,-1.541, 0.149, 3.51,-0.10, 1.38, 2.60, 0.00, 0.13, 0.00, 0.00, 1.64,--
0,0, 8400.387,-1.000,0.0,--,--,--, 1.232, 0.000,-5.000, 1.883, 2.22,   2.85, 3.02, 2.32,  -0.12,  5.08,False,False,False, 3.78,-0.16, 1.37, 2.21, 0.12, 0.11, 0.00, 0.00, 0.00,-0.24,-5.08,-1.89, 0.08, 0.47, 0.00, 4.50, 592.966,-0.388,-2.951, 0.199, 3.77,-0.10, 1.40, 2.60, 0.00, 0.35, 0.00, 0.00, 2.64,--
0,0, 8400.443, 1.000,-71.6,--,--,--, 1.219, 4.513, 4.076, 1.723, 2.10,   8.37, 3.92, 2.12,   7.33,  3.49,False,False,False, 3.91,-0.16, 1.38, 2.08, 0.12, 0.31, 0.00, 0.00, 0.00, 0.11,-3.49,-1.75, 0.12, 0.59, 0.00, 4.70, 592.966,-0.388,-2.951, 0.199, 3.77,-0.10, 1.40, 2.60, 0.00, 0.35, 0.00, 0.00, 2.64,--
0,0, 8400.493,-1.000,-3.7,--,--,--, 1.201, 2.550, 2.299, 1.670, 2.06,  13.21, 4.66, 2.07,  13.21,  2.06,False,False,False, 4.00,-0.15, 1.40, 2.01, 0.12, 0.47, 0.00, 0.00, 0.00, 0.45,-2.06,-1.59, 0.16, 0.81, 0.00, 1.90, 667.074,-0.331, 3.069, 0.194, 4.03,-0.10, 1.45, 2.60, 0.00, 0.66, 0.00, 0.00, 3.64,--
0,0, 8400.522,-1.000,-5.3,--,--,--, 1.172, 1.654, 1.487, 1.646, 2.05,  18.69, 5.35, 2.06,  20.16,  0.31,False,False,False, 4.08,-0.15, 1.42, 1.94, 0.12, 0.66, 0.00, 0.00, 0.00, 0.63,-0.31,-1.59, 0.08, 0.85, 0.00,-2.40, 667.074,-0.331, 3.069, 0.194, 4.03,-0.10, 1.45, 2.60, 0.00, 0.66, 0.00, 0.00, 3.64,--
0,0, 8400.593,-0.392,-10.4,--,--,--, 1.129, 1.101, 0.986, 1.664, 2.14,  28.61, 5.41, 2.14,  28.62, -2.55,False,False,False, 4.20,-0.15, 1.47, 1.88, 0.12, 1.02, 0.00, 0.00, 0.00, 0.99, 2.55,-1.56, 0.06, 0.85, 0.00, 3.20, 733.333,-0.382, 2.261, 0.234, 4.28,-0.10, 1.59, 2.60, 0.00, 1.02, 0.00, 0.00, 3.11,--
0,0, 8400.643,-0.573,-19.9,--,--,--, 1.072, 0.840, 0.748, 1.740, 2.29,  35.10, 3.56, 2.26, -31.19, -5.41,False,False,False, 4.32,-0.14, 1.54, 1.87, 0.10, 1.31, 0.00, 0.00, 0.00, 1.34, 5.41,-1.52, 0.05, 1.14, 0.00, 13.00, 733.333,-0.382, 2.261, 0.234, 4.28,-0.10, 1.59, 2.60, 0.00, 1.02, 0.00, 0.00, 3.11,--
0,0, 8400.675,-0.531,-26.7,--,--,--, 1.005, 0.698, 0.616, 1.876, 2.33,  36.42, 2.81, 2.38, -28.18, -6.53,False,False,False, 4.36,-0.14, 1.57, 1.88, 0.09, 1.38, 0.00, 0.00, 0.00, 1.37, 6.53,-1.67, 0.10, 1.11, 0.00,-0.30, 597.655,-0.535, 1.731, 0.271, 4.54,-0.10, 1.68, 2.60, 0.00, 1.28, 0.00, 0.00, 2.11,--
0,0, 8400.726,-0.439,-29.3,--,--,--, 0.932, 0.605, 0.529, 2.077, 2.45,  38.36, 1.54, 2.47, -27.07,-10.67,False,False,False, 4.48,-0.14, 1.65, 1.92, 0.08, 1.52, 0.00, 0.00, 0.00, 1.60, 10.67,-1.76,-0.08, 1.30, 0.00,-2.10, 597.655,-0.535, 1.731, 0.271, 4.54,-0.10, 1.68, 2.60, 0.00, 1.28, 0.00, 0.00, 2.11,--
0,0, 8400.793,-0.311,-30.4,--,--,--, 0.853, 0.530, 0.457, 2.357, 2.58,  38.63, 1.31, 2.58, -26.90,-14.65,False,False,False, 4.61,-0.15, 1.75, 2.01, 0.06, 1.61, 0.00, 0.00, 0.00, 1.21, 14.65,-1.92,-0.06, 0.98, 0.00,-14.60, 565.341,-0.252,-0.114, 0.293, 4.80,-0.10, 1.83, 2.60, 0.00, 1.44, 0.00, 0.00, 1.11,--
0,0, 8400.819,-0.248,-31.7,--,--,--, 0.772, 0.464, 0.393, 2.748, 2.67,  38.22, 0.94, 2.70, -27.45,-17.05,False,False,False, 4.69,-0.15, 1.81, 2.10, 0.05, 1.65, 0.00, 0.00, 0.00, 1.11, 17.05,-2.08,-0.12, 0.83, 0.00,-7.10, 565.341,-0.252,-0.114, 0.293, 4.80,-0.10, 1.83, 2.60, 0.00, 1.44, 0.00, 0.00, 1.11,--
0,0, 8400.892,-0.180,-33.6,--,--,--, 0.688, 0.403, 0.334, 3.273, 2.83,  37.12, 1.34, 2.83, -28.42,-19.45,False,False,False, 4.83,-0.15, 1.91, 2.25, 0.04, 1.71, 0.00, 0.00, 0.00, 0.50, 19.45,-2.01,-0.04, 0.29, 0.00,-21.20, 562.895,-0.141,-1.201, 0.290, 5.06,-0.10, 2.04, 2.60, 0.00, 1.50, 0.00, 0.00, 0.11,--
0,0, 8400.943, 0.026,-56.8,--,--,--, 0.602, 0.353, 0.283, 3.966, 2.95,  34.97,-1.98, 2.94, -30.02,-20.41,False,False,False, 4.98,-0.16, 2.01, 2.41, 0.03, 1.69, 0.00, 0.00, 0.00, 0.02, 20.41,-1.93,-0.21, 0.20, 0.00, 3.10, 562.895,-0.141,-1.201, 0.290, 5.06,-0.10, 2.04, 2.60, 0.00, 1.50, 0.00, 0.00, 0.11,--
0,0, 8400.993, 0.221,-74.5,--,--,--, 0.520, 0.325, 0.251, 4.828, 2.98,  32.50,-2.07, 2.98,  32.50,-21.05,False,False,False, 5.09,-0.16, 2.08, 2.51, 0.02, 1.60, 0.00, 0.00, 0.00,-0.43, 21.05,-2.02,-0.24, 0.16, 0.00,-4.40, 404.179,-0.000,-0.077, 0.239, 5.32,-0.10, 2.09, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.026, 0.489,-89.1,--,--,--, 0.442, 0.297, 0.218, 5.920, 3.01,  30.16,-1.99, 3.02,  29.60,-21.36,True,False,False, 5.19,-0.16, 2.14, 2.60, 0.02, 1.51, 0.00, 0.00, 0.00,-0.92, 21.36,-1.95,-0.19,-0.12, 0.00,-11.20, 404.179,-0.000,-0.077, 0.239, 5.32,-0.10, 2.09, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.092, 0.549,-89.9,--,--,--, 0.371, 0.269, 0.184, 7.305, 3.04,  26.89,-3.83, 3.04,  26.89,-20.06,True,False,False, 5.36,-0.17, 2.23, 2.71, 0.01, 1.37, 0.00, 0.00, 0.00,-1.75, 20.06,-1.92,-0.24,-1.89, 0.00,-58.00, 0.000, 0.000,-3.340, 0.000, 5.58,-0.10, 2.24, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.143, 0.573,-90.0,--,--,--, 0.308, 0.265, 0.163, 8.847, 2.95,  22.25,-3.86, 2.97,  23.08,-10.28,True,False,False, 5.54,-0.18, 2.30, 2.73,-0.00, 1.12, 0.00, 0.00, 0.00,-3.03, 10.28,-1.71,-0.36,-5.64, 0.00,-63.50, 0.000, 0.000,-3.340, 0.000, 5.58,-0.10, 2.24, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.172, 0.580,-90.0,--,--,--, 0.257, 0.281, 0.152, 10.559, 2.91,  20.51,-3.99, 2.87,  18.58, -4.24,True,False,False, 5.60,-0.18, 2.32, 2.73,-0.01, 1.02, 0.00, 0.00, 0.00,-3.43, 4.24,-1.56,-0.49,-6.99, 0.00,-67.20, 0.000, 0.000,-3.340, 0.000, 5.84,-0.10, 2.39, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.226, 0.580,-90.0,--,--,--, 0.257, 0.281, 0.152, 10.559, 2.77,  13.54,-4.98, 2.87,  18.58, 22.84,True,False,False, 5.77,-0.19, 2.37, 2.70,-0.02, 0.65, 0.00, 0.00, 0.00,-5.13,-22.84, 0.23,-0.53,-11.54, 0.00,-83.30, 0.000, 0.000,-3.340, 0.000, 5.84,-0.10, 2.39, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
0,0, 8401.272,-0.949,-25.4,--,--,--, 0.202, 5.000, 2.562, 13.557, 2.71,   5.69,-6.21, 2.74,   0.69, 49.18,True,False,False, 5.89,-0.19, 2.39, 2.70,-0.04, 0.27, 0.00, 0.00, 0.00,-5.42,-49.18, 2.65,-0.70,-14.62, 0.00,-79.00, 0.000, 0.000,-3.340, 0.000, 6.10,-0.10, 2.54, 2.60, 0.00, 1.50, 0.00, 0.00, 0.00,--
