K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 8747.277,-1.000,-89.8,--,--,--, 0.872, 5.000, 5.000, 0.801, 0.70,   0.82, 0.03, 0.70,   0.83,-15.91,False,False,False, 2.54,-0.15, 1.73, 0.70, 0.08, 0.01, 0.00, 0.00, 0.00,-0.18, 15.91, 0.14, 0.05, 0.17, 0.00,-0.90, 507.034,-0.332,-0.061, 0.180, 2.58,-0.10, 1.81, 0.90, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 8747.331, 1.000,-89.7,--,--,--, 0.872, 5.000, 5.000, 0.947, 0.85,   0.47, 0.10, 0.83,   0.49,-16.39,False,False,False, 2.60,-0.15, 1.73, 0.85, 0.07, 0.01, 0.00, 0.00, 0.00,-0.02, 16.39, 0.16, 0.04,-0.10, 0.00,-9.10, 507.034,-0.332,-0.061, 0.180, 2.58,-0.10, 1.81, 0.90, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 8747.376,-1.000,-89.7,--,--,--, 0.873, 5.000, 5.000, 1.090, 0.95,   0.12, 0.15, 0.95,   0.12,-16.39,False,False,False, 2.64,-0.15, 1.73, 0.95, 0.06, 0.00, 0.00, 0.00, 0.00,-0.05, 16.39, 0.31,-0.05,-0.06, 0.00,-3.00, 507.339,-0.057, 0.301, 0.173, 2.68,-0.10, 1.81, 1.10, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 8747.437, 1.000,-89.7,--,--,--, 0.874, 5.000, 5.000, 1.231, 1.10,   0.16, 0.30, 1.08,   0.07,-16.23,False,False,False, 2.71,-0.15, 1.73, 1.10, 0.06, 0.00, 0.00, 0.00, 0.00,-0.20, 16.23, 0.29,-0.03,-0.19, 0.00,-3.60, 507.339,-0.057, 0.301, 0.173, 2.68,-0.10, 1.81, 1.10, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 8747.489, 1.000,-89.7,--,--,--, 0.875, 5.000, 5.000, 1.366, 1.24,   0.23, 0.42, 1.20,   0.22,-15.43,False,False,False, 2.79,-0.15, 1.72, 1.24, 0.05, 0.01, 0.00, 0.00, 0.00,-0.06, 15.43, 0.47, 0.05,-0.38, 0.00,-4.70, 507.339,-0.057, 0.301, 0.173, 2.80,-0.10, 1.81, 1.30, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 8747.535, 1.000,-89.7,--,--,--, 0.876, 5.000, 5.000, 1.497, 1.34,   0.47, 0.37, 1.31,   0.39,-14.79,False,False,False, 2.85,-0.15, 1.72, 1.34, 0.05, 0.01, 0.00, 0.00, 0.00,-0.06, 14.79, 0.47,-0.01,-0.32, 0.00,-11.20, 507.339,-0.057, 0.301, 0.173, 2.80,-0.10, 1.81, 1.30, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 8747.592,-1.000,-89.7,--,--,--, 0.877, 5.000, 5.000, 1.619, 1.46,   0.82, 0.27, 1.42,   0.71,-13.83,False,False,False, 2.94,-0.16, 1.72, 1.46, 0.04, 0.02, 0.00, 0.00, 0.00,-0.04, 13.83, 0.31,-0.08,-0.33, 0.00, 1.60, 505.199,-0.348, 1.000, 0.152, 2.97,-0.10, 1.81, 1.48, 0.00, 0.00, 1.58, 0.00, 0.00,--
0,0, 8747.637, 1.000,-89.7,--,--,--, 0.877, 5.000, 5.000, 1.725, 1.53,   0.94, 0.07, 1.51,   0.95,-12.87,False,False,False, 3.00,-0.16, 1.72, 1.53, 0.04, 0.03, 0.00, 0.00, 0.00,-0.04, 12.87, 0.32,-0.06,-0.51, 0.00,-7.00, 505.199,-0.348, 1.000, 0.152, 2.97,-0.10, 1.81, 1.48, 0.00, 0.00, 1.58, 0.00, 0.00,--
0,0, 8747.677,-1.000,-89.7,--,--,--, 0.878, 5.000, 5.000, 1.814, 1.59,   0.75, 0.20, 1.59,   0.77,-11.92,False,False,False, 3.07,-0.16, 1.72, 1.59, 0.04, 0.02, 0.00, 0.00, 0.00,-0.21, 11.92, 0.46,-0.17,-0.58, 0.00,-5.80, 494.495,-0.191, 0.886, 0.168, 3.11,-0.10, 1.81, 1.62, 0.00, 0.00, 1.08, 0.00, 0.00,--
