K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 8898.925,-1.000,-86.9,--,--,--, 1.153, 5.000, 5.000, 0.306, 0.35,   0.32,-0.04, 0.36,   0.36, -0.80,False,False,False, 1.22,-0.16, 1.45, 0.35, 0.05, 0.00, 0.00, 0.00, 0.00,-0.80, 0.80, 0.31, 0.00, 0.01, 0.00, 0.10, 501.121,-0.010, 0.356, 0.089, 1.19,-0.10, 1.54, 0.44, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8898.984,-1.000,-86.9,--,--,--, 1.153, 5.000, 5.000, 0.309, 0.36,   0.48,-0.06, 0.36,   0.49, -0.95,False,False,False, 1.25,-0.16, 1.45, 0.36, 0.06, 0.00, 0.00, 0.00, 0.00,-0.95, 0.95, 0.31,-0.01, 0.03, 0.00,-5.30, 501.121,-0.010, 0.356, 0.089, 1.19,-0.10, 1.54, 0.44, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.029, 1.000,-86.9,--,--,--, 1.153, 5.000, 5.000, 0.313, 0.36,   0.95, 0.02, 0.37,   0.82, -1.11,False,False,False, 1.27,-0.16, 1.45, 0.36, 0.06, 0.01, 0.00, 0.00, 0.00,-0.95, 1.11, 0.15, 0.03, 0.01, 0.00,-4.30, 500.408,-0.272, 0.692, 0.070, 1.24,-0.10, 1.54, 0.49, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.086, 1.000,-86.9,--,--,--, 1.153, 5.000, 5.000, 0.313, 0.37,   1.39,-0.12, 0.37,   0.82, -1.43,False,False,False, 1.30,-0.16, 1.45, 0.37, 0.06, 0.01, 0.00, 0.00, 0.00,-0.95, 1.43, 0.15,-0.07, 0.11, 0.00, 0.40, 500.408,-0.272, 0.692, 0.070, 1.24,-0.10, 1.54, 0.49, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.131,-1.000,-86.9,--,--,--, 1.153, 5.000, 5.000, 0.327, 0.38,   1.06, 0.21, 0.38,   1.00, -1.74,False,False,False, 1.32,-0.16, 1.45, 0.38, 0.06, 0.01, 0.00, 0.00, 0.00,-0.95, 1.74,-0.01,-0.01, 0.17, 0.00,-1.40, 500.408,-0.272, 0.692, 0.070, 1.29,-0.10, 1.54, 0.54, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.179,-1.000,-86.9,--,--,--, 1.152, 5.000, 5.000, 0.337, 0.39,   1.89, 0.14, 0.39,   1.68, -2.22,False,False,False, 1.35,-0.16, 1.45, 0.39, 0.07, 0.01, 0.00, 0.00, 0.00,-0.79, 2.22,-0.02, 0.05, 0.08, 0.00,-3.30, 500.408,-0.272, 0.692, 0.070, 1.29,-0.10, 1.54, 0.54, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.229,-1.000,-86.9,--,--,--, 1.152, 5.000, 5.000, 0.348, 0.40,   1.56,-0.03, 0.41,   1.85, -2.54,False,False,False, 1.37,-0.16, 1.45, 0.40, 0.07, 0.01, 0.00, 0.00, 0.00,-0.79, 2.54,-0.02,-0.04, 0.21, 0.00, 10.30, 497.655,-0.134, 0.227, 0.103, 1.29,-0.10, 1.54, 0.54, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.279, 1.000,-86.9,--,--,--, 1.151, 5.000, 5.000, 0.363, 0.43,   1.48, 0.07, 0.42,   1.40, -3.01,False,False,False, 1.40,-0.16, 1.45, 0.43, 0.07, 0.01, 0.00, 0.00, 0.00,-0.79, 3.01,-0.18,-0.01, 0.09, 0.00,-0.40, 497.655,-0.134, 0.227, 0.103, 1.35,-0.10, 1.54, 0.59, 0.00, 0.00, 0.50, 0.00, 0.00,--
0,0, 8899.329, 1.000,-86.9,--,--,--, 1.151, 5.000, 5.000, 0.363, 0.44,   1.30,-0.07, 0.42,   1.40, -3.17,False,False,False, 1.42,-0.16, 1.45, 0.44, 0.07, 0.01, 0.00, 0.00, 0.00,-0.63, 3.17,-0.18, 0.01, 0.11, 0.00, 0.50, 496.534,-0.227, 0.355, 0.097, 1.41,-0.10, 1.54, 0.64, 0.00, 0.00, 0.50, 0.00, 0.00,--
