K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
0,0, 7605.393,-1.000,-0.2,--,--,--, 1.845, 5.000, 5.000, 0.891, 1.71,   1.04, 0.49, 1.65,   0.79,-12.90,False,False,False, 2.58,-0.17, 0.75, 1.71, 0.06, 0.03, 0.00, 0.00, 0.00, 0.31, 12.90,-5.55,-0.08,-0.08, 0.00,-7.60, 527.523,-0.430, 1.962, 0.346, 2.61,-0.10, 0.86, 1.80, 0.00, 0.00, 1.80, 0.00, 0.00,--
0,0, 7605.435,-1.000,-0.2,--,--,--, 1.846, 5.000, 5.000, 0.939, 1.78,   1.32, 0.28, 1.74,   1.09,-12.73,False,False,False, 2.65,-0.17, 0.75, 1.78, 0.06, 0.04, 0.00, 0.00, 0.00, 0.04, 12.73,-6.06,-0.13,-0.14, 0.00, 6.60, 516.922,-0.350, 1.607, 0.397, 2.77,-0.10, 0.86, 1.95, 0.00, 0.00, 1.30, 0.00, 0.00,--
0,0, 7605.493,-1.000,-0.2,--,--,--, 1.846, 5.000, 5.000, 0.939, 1.87,   1.29, 0.35, 1.74,   1.09,-12.08,False,False,False, 2.77,-0.17, 0.75, 1.87, 0.05, 0.04, 0.00, 0.00, 0.00,-0.23, 12.08,-6.88,-0.25,-0.23, 0.00, 7.50, 516.922,-0.350, 1.607, 0.397, 2.77,-0.10, 0.86, 1.95, 0.00, 0.00, 1.30, 0.00, 0.00,--
0,0, 7605.535,-1.000,-0.2,--,--,--, 1.846, 5.000, 5.000, 1.021, 1.92,   1.40, 0.35, 1.89,   1.37,-11.26,False,False,False, 2.85,-0.17, 0.75, 1.92, 0.06, 0.05, 0.00, 0.00, 0.00,-0.55, 11.26,-7.39,-0.18,-0.40, 0.00,-2.00, 508.053, 0.238, 1.623, 0.475, 2.97,-0.10, 0.86, 2.06, 0.00, 0.00, 0.80, 0.00, 0.00,--
0,0, 7605.573,-1.000,-0.2,--,--,--, 1.845, 5.000, 5.000, 1.052, 1.96,   1.46, 0.18, 1.94,   1.48,-10.12,False,False,False, 2.94,-0.17, 0.76, 1.96, 0.06, 0.05, 0.00, 0.00, 0.00,-0.91, 10.12,-7.73, 0.00,-0.54, 0.00,-1.10, 508.053, 0.238, 1.623, 0.475, 2.97,-0.10, 0.86, 2.06, 0.00, 0.00, 0.80, 0.00, 0.00,--
0,0, 7605.614, 1.000,-0.2,--,--,--, 1.844, 5.000, 5.000, 1.081, 2.01,   1.48, 0.10, 2.00,   1.47, -9.16,False,False,False, 3.02,-0.18, 0.76, 2.01, 0.07, 0.05, 0.00, 0.00, 0.00,-0.94, 9.16,-8.20, 0.05,-0.51, 0.00, 0.60, 499.184,-0.039, 2.135, 0.517, 3.20,-0.10, 0.86, 2.11, 0.00, 0.00, 0.30, 0.00, 0.00,--
0,0, 7605.693,-1.000,-0.2,--,--,--, 1.843, 5.000, 5.000, 1.104, 2.05,   1.48, 0.06, 2.04,   1.52, -6.58,False,False,False, 3.19,-0.18, 0.76, 2.05, 0.08, 0.05, 0.00, 0.00, 0.00,-1.41, 6.58,-8.67, 0.08,-0.55, 0.00, 0.00, 499.184,-0.039, 2.135, 0.517, 3.20,-0.10, 0.86, 2.11, 0.00, 0.00, 0.30, 0.00, 0.00,--
0,0, 7605.713, 1.000,-0.2,--,--,--, 1.841, 5.000, 5.000, 1.116, 2.06,   1.50,-0.14, 2.06,   1.51, -5.95,False,False,False, 3.24,-0.18, 0.76, 2.06, 0.08, 0.05, 0.00, 0.00, 0.00,-1.29, 5.95,-8.81, 0.01,-0.49, 0.00, 1.20, 367.278,-0.367, 2.710, 0.564, 3.38,-0.10, 0.76, 2.12, 0.00, 0.01, 0.00, 0.00, 0.39,--
0,0, 7605.793, 1.000,-0.2,--,--,--, 1.839, 5.000, 5.000, 1.121, 2.06,  -1.39,-1.79, 2.07,   0.52, -3.54,False,False,False, 3.41,-0.18, 0.76, 2.06, 0.09,-0.05, 0.00, 0.00, 0.00,-1.47, 3.54,-9.10, 0.08,-0.51, 0.00, 1.30, 367.278,-0.367, 2.710, 0.564, 3.38,-0.10, 0.76, 2.12, 0.00, 0.01, 0.00, 0.00, 0.39,--
0,0, 7605.814, 1.000,0.0,--,--,--, 1.841, 0.000,-5.000, 1.117, 2.05,  -2.37,-1.11, 2.06,  -1.93, -3.06,False,False,False, 3.45,-0.18, 0.76, 2.05, 0.09,-0.09, 0.00, 0.00, 0.00,-1.51, 3.06,-9.09, 0.07,-0.52, 0.00, 1.20, 486.035,-0.325, 2.945, 0.553, 3.59,-0.10, 0.76, 2.12, 0.00, 0.10, 0.00, 0.00, 1.39,--
0,0, 7605.893,-1.000,0.0,--,--,--, 1.846, 0.000,-5.000, 1.104, 2.02,  -3.38, 0.95, 2.05,  -3.47, -0.70,False,False,False, 3.63,-0.18, 0.75, 2.02, 0.11,-0.12, 0.00, 0.00, 0.00,-1.22, 0.70,-8.90, 0.20,-0.42, 0.00, 0.80, 486.035,-0.325, 2.945, 0.553, 3.59,-0.10, 0.76, 2.12, 0.00, 0.10, 0.00, 0.00, 1.39,--
0,0, 7605.943,-1.000,-90.0,--,--,--, 1.852, 0.000,-5.000, 1.083, 1.98,  -1.97, 2.14, 2.01,  -3.18,  0.07,False,False,False, 3.71,-0.18, 0.74, 1.98, 0.11,-0.07, 0.00, 0.00, 0.00,-0.96,-0.07,-8.73, 0.22,-0.34, 0.00, 6.70, 612.844,-0.785,-3.105, 0.560, 3.80,-0.10, 0.78, 2.12, 0.00, 0.29, 0.00, 0.00, 2.39,--
0,0, 7605.993, 1.000,-90.0,--,--,--, 1.856, 0.000,-5.000, 1.055, 1.91,   2.40, 3.53, 1.96,  -0.75,  1.15,False,False,False, 3.83,-0.18, 0.74, 1.91, 0.13, 0.08, 0.00, 0.00, 0.00,-0.56,-1.15,-8.41, 0.05,-0.07, 0.00, 14.10, 612.844,-0.785,-3.105, 0.560, 3.80,-0.10, 0.78, 2.12, 0.00, 0.29, 0.00, 0.00, 2.39,--
0,0, 7606.037,-1.000,-0.2,--,--,--, 1.854, 5.000, 5.000, 1.023, 1.87,   6.67, 4.13, 1.90,   3.42,  1.46,False,False,False, 3.91,-0.18, 0.75, 1.86, 0.14, 0.22, 0.00, 0.00, 0.00,-0.42,-1.46,-8.25, 0.21, 0.00, 0.00, 12.40, 698.879,-0.986,-2.902, 0.550, 4.01,-0.10, 0.82, 2.12, 0.00, 0.58, 0.00, 0.00, 3.39,--
0,0, 7606.074,-1.000,-0.2,--,--,--, 1.854, 5.000, 5.000, 1.023, 1.84,  11.80, 4.22, 1.90,   3.42,  1.27,False,False,False, 3.99,-0.17, 0.76, 1.80, 0.15, 0.38, 0.00, 0.00, 0.00, 0.07,-1.27,-8.25, 0.27, 0.09, 0.00,-5.60, 698.879,-0.986,-2.902, 0.550, 4.01,-0.10, 0.82, 2.12, 0.00, 0.58, 0.00, 0.00, 3.39,--
0,0, 7606.139,-1.000,-0.6,--,--,--, 1.824, 3.604, 3.371, 0.964, 1.84,  20.93, 5.24, 1.84,  16.05,  0.24,False,False,False, 4.10,-0.17, 0.79, 1.72, 0.15, 0.66, 0.00, 0.00, 0.00, 1.10,-0.24,-8.10, 0.53, 0.09, 0.00,-21.30, 755.759,-1.740, 2.636, 0.585, 4.23,-0.10, 0.90, 2.12, 0.00, 0.96, 0.00, 0.00, 4.00,--
0,0, 7606.183,-1.000,-2.2,--,--,--, 1.793, 2.359, 2.204, 0.940, 1.87,  27.32, 5.13, 1.86,  24.26, -0.30,False,False,False, 4.17,-0.17, 0.82, 1.66, 0.14, 0.86, 0.00, 0.00, 0.00, 1.93, 0.30,-8.09, 0.34, 0.12, 0.00,-15.10, 755.759,-1.740, 2.636, 0.585, 4.23,-0.10, 0.90, 2.12, 0.00, 0.96, 0.00, 0.00, 4.00,--
0,0, 7606.239,-1.000,-4.0,--,--,--, 1.749, 1.746, 1.628, 0.932, 1.97,  35.74, 5.11, 1.92,  31.56, -1.49,False,False,False, 4.28,-0.17, 0.88, 1.60, 0.11, 1.15, 0.00, 0.00, 0.00, 2.97, 1.49,-8.38, 0.18, 0.35, 0.00, 1.10, 762.079,-2.591, 3.079, 0.601, 4.44,-0.10, 1.11, 2.12, 0.00, 1.36, 0.00, 0.00, 3.91,--
0,0, 7606.284, 0.995,-11.9,--,--,--, 1.692, 1.351, 1.257, 0.935, 2.07,  40.69, 4.86, 2.02, -27.21, -2.50,False,False,False, 4.34,-0.17, 0.93, 1.57, 0.08, 1.35, 0.00, 0.00, 0.00, 3.69, 2.50,-8.50, 0.11, 0.39, 0.00,-1.40, 762.079,-2.591, 3.079, 0.601, 4.44,-0.10, 1.11, 2.12, 0.00, 1.36, 0.00, 0.00, 3.91,--
0,0, 7606.313,-0.735,-22.1,--,--,--, 1.624, 1.088, 1.009, 0.955, 2.18,  44.94, 4.85, 2.15, -21.64, -3.34,False,False,False, 4.41,-0.17, 0.99, 1.54, 0.05, 1.54, 0.00, 0.00, 0.00, 4.08, 3.34,-8.78,-0.09, 0.27, 0.00,-6.90, 764.934,-2.074, 2.934, 0.661, 4.65,-0.10, 1.21, 2.12, 0.00, 1.70, 0.00, 0.00, 2.91,--
0,0, 7606.384,-0.722,-31.3,--,--,--, 1.543, 0.889, 0.821, 0.994, 2.38,  49.99, 3.58, 2.32, -17.02, -4.48,False,False,False, 4.51,-0.18, 1.09, 1.53, 0.00, 1.83, 0.00, 0.00, 0.00, 4.34, 4.48,-9.05,-0.41, 0.73, 0.00, 30.30, 764.934,-2.074, 2.934, 0.661, 4.65,-0.10, 1.21, 2.12, 0.00, 1.70, 0.00, 0.00, 2.91,--
0,0, 7606.441,-0.671,-37.4,--,--,--, 1.451, 0.749, 0.688, 1.059, 2.57,  52.75, 2.80, 2.47, -13.98, -6.69,False,False,False, 4.61,-0.19, 1.21, 1.55,-0.05, 2.04, 0.00, 0.00, 0.00, 3.89, 6.69,-9.32,-0.55, 1.01, 0.00, 22.80, 656.167,-1.772, 1.914, 0.648, 4.86,-0.10, 1.38, 2.12, 0.00, 1.94, 0.00, 0.00, 1.91,--
0,0, 7606.475,-0.559,-38.5,--,--,--, 1.350, 0.643, 0.587, 1.160, 2.66,  53.48, 1.35, 2.62, -12.29, -9.00,False,False,False, 4.68,-0.19, 1.29, 1.58,-0.07, 2.14, 0.00, 0.00, 0.00, 2.97, 9.00,-9.32,-0.68, 1.10, 0.00, 4.80, 656.167,-1.772, 1.914, 0.648, 4.86,-0.10, 1.38, 2.12, 0.00, 1.94, 0.00, 0.00, 1.91,--
0,0, 7606.542,-0.466,-38.9,--,--,--, 1.243, 0.568, 0.514, 1.299, 2.77,  53.38, 1.83, 2.72, -12.02,-12.53,False,False,False, 4.78,-0.21, 1.42, 1.65,-0.10, 2.23, 0.00, 0.00, 0.00, 1.16, 12.53,-9.13,-0.82, 1.01, 0.00,-2.60, 628.848,-0.394,-0.838, 0.584, 5.07,-0.10, 1.60, 2.12, 0.00, 2.08, 0.00, 0.00, 0.91,--
0,0, 7606.593,-0.356,-37.9,--,--,--, 1.132, 0.500, 0.448, 1.493, 2.91,  52.51, 0.75, 2.82, -12.34,-15.24,False,False,False, 4.89,-0.22, 1.56, 1.77,-0.10, 2.31, 0.00, 0.00, 0.00,-0.91, 15.24,-8.77,-0.79, 0.51, 0.00,-13.60, 628.848,-0.394,-0.838, 0.584, 5.07,-0.10, 1.60, 2.12, 0.00, 2.08, 0.00, 0.00, 0.91,--
0,0, 7606.643,-0.212,-38.1,--,--,--, 1.017, 0.437, 0.387, 1.764, 3.01,  51.55, 0.85, 2.94, -13.23,-16.26,False,False,False, 4.97,-0.23, 1.65, 1.87,-0.09, 2.35, 0.00, 0.00, 0.00,-2.34, 16.26,-8.35,-0.72, 0.40, 0.00, 11.10, 621.203, 0.221,-0.617, 0.450, 5.29,-0.10, 1.76, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.693,-0.137,-38.2,--,--,--, 0.900, 0.379, 0.330, 2.131, 3.08,  49.29,-1.71, 3.05, -14.54,-16.96,False,False,False, 5.10,-0.24, 1.79, 2.01,-0.06, 2.34, 0.00, 0.00, 0.00,-4.16, 16.96,-7.68,-0.67, 0.21, 0.00, 7.90, 621.203, 0.221,-0.617, 0.450, 5.29,-0.10, 1.76, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.714,-0.029,-38.5,--,--,--, 0.782, 0.337, 0.286, 2.594, 3.08,  48.22,-2.15, 3.08, -16.75,-17.25,False,False,False, 5.14,-0.25, 1.84, 2.05,-0.04, 2.30, 0.00, 0.00, 0.00,-4.81, 17.25,-7.48,-0.55, 0.19, 0.00, 2.90, 466.565, 1.009,-0.530, 0.386, 5.50,-0.10, 1.98, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.774, 0.493,-80.2,--,--,--, 0.669, 0.302, 0.248, 3.193, 3.08,  44.99,-2.26, 3.08, -19.51,-17.65,True,False,False, 5.28,-0.25, 1.97, 2.18, 0.01, 2.18, 0.00, 0.00, 0.00,-7.00, 17.65,-6.72,-0.43,-0.18, 0.00,-12.20, 466.565, 1.009,-0.530, 0.386, 5.50,-0.10, 1.98, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.843, 0.533,-83.8,--,--,--, 0.561, 0.269, 0.212, 3.944, 2.95,  40.90,-5.33, 3.04, -22.28,-14.71,True,False,False, 5.42,-0.26, 2.10, 2.23, 0.04, 1.93, 0.00, 0.00, 0.00,-9.18, 14.71,-5.84,-0.62,-2.67, 0.00,-40.20, 0.000, 0.000,-3.340, 0.000, 5.71,-0.10, 2.19, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.874, 0.543,-89.4,--,--,--, 0.463, 0.255, 0.190, 4.807, 2.81,  37.44,-5.42, 2.88, -26.33, -7.71,True,False,False, 5.52,-0.26, 2.17, 2.23, 0.05, 1.71, 0.00, 0.00, 0.00,-11.01, 7.71,-4.42,-0.73,-4.68, 0.00,-43.70, 0.000, 0.000,-3.340, 0.000, 5.71,-0.10, 2.19, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.940, 0.556,-90.0,--,--,--, 0.380, 0.247, 0.170, 5.856, 2.59,  31.42,-5.37, 2.70, -30.92, 10.85,True,False,False, 5.66,-0.27, 2.26, 2.21, 0.06, 1.35, 0.00, 0.00, 0.00,-13.87,-10.85, 0.20,-0.71,-8.01, 0.00,-55.90, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.984, 0.567,-90.0,--,--,--, 0.311, 0.257, 0.159, 7.044, 2.42,  25.82,-5.88, 2.50,  28.85, 29.28,True,False,False, 5.76,-0.27, 2.31, 2.17, 0.06, 1.05, 0.00, 0.00, 0.00,-14.62,-29.28, 5.16,-0.87,-10.43, 0.00,-57.30, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
0,0, 7606.996, 0.538,-89.9,--,--,--, 0.259, 0.332, 0.181, 8.336, 2.33,  22.03,-6.15, 2.30,  19.81, 40.41,True,False,False, 5.80,-0.27, 2.33, 2.16, 0.05, 0.88, 0.00, 0.00, 0.00,-14.17,-40.41, 8.13,-0.96,-11.71, 0.00,-59.40, 0.000, 0.000,-3.340, 0.000, 5.92,-0.10, 2.40, 2.12, 0.00, 2.12, 0.00, 0.00, 0.00,--
