K_ep,K_run,t,Trg_Action,Rot_Action,Mu,Sigma,Policy,D_perp,Tau,Tau_CR,Theta_x,V_BO_Mag,V_BO_Angle,a_BO_Mag,V_BP_Mag,V_BP_Angle,Phi_PB,Trg_Flag,Impact_Flag_Ext,Impact_Flag_OB,r_BO.x,r_BO.y,r_BO.z,V_BO.x,V_BO.y,V_BO.z,a_BO.x,a_BO.y,a_BO.z,Eul_BO.x,Eul_BO.y,Eul_BO.z,W_BO.x,W_BO.y,W_BO.z,AngAcc_BO.y,F_thrust,Mx,My,Mz,x_d.x,x_d.y,x_d.z,v_d.x,v_d.y,v_d.z,a_d.x,a_d.y,a_d.z,Error
# DATA_TYPE: EXP, SAR_SETTINGS: {Policy_Type: DEEP_RL_ONBOARD, SAR_Type: Impulse_Micro, SAR_Config: A30_L100}, LEG_SETTINGS: {L_eff: 0.118, Gamma_eff: 30, K_Pitch: 0.4, K_Yaw: 0.4}, 
0,0, 7806.725,-1.000,-1.0,--,--,--, 1.713, 5.000, 5.000, 0.583, 1.00,   0.46, 0.29, 1.00,   0.47,-15.94,False,False,False, 1.57,-0.18, 0.89, 1.00, 0.08, 0.01, 0.00, 0.00, 0.00, 1.29, 15.94,-2.38,-0.08,-0.09, 0.00, 6.40, 530.887,-1.060, 0.547, 0.356, 1.59,-0.10, 0.99, 1.10, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7806.776, 1.000,-0.9,--,--,--, 1.713, 5.000, 5.000, 0.655, 1.10,   0.37, 0.24, 1.12,   0.39,-15.77,False,False,False, 1.61,-0.18, 0.89, 1.10, 0.07, 0.01, 0.00, 0.00, 0.00, 1.11, 15.77,-2.25,-0.08,-0.09, 0.00, 13.40, 529.256,-0.781, 1.417, 0.335, 1.71,-0.10, 0.99, 1.30, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7806.829,-1.000,-0.9,--,--,--, 1.714, 5.000, 5.000, 0.722, 1.24,   0.23, 0.26, 1.24,   0.23,-15.45,False,False,False, 1.69,-0.18, 0.89, 1.24, 0.06, 0.01, 0.00, 0.00, 0.00, 0.77, 15.45,-2.14,-0.17,-0.24, 0.00,-4.10, 529.256,-0.781, 1.417, 0.335, 1.71,-0.10, 0.99, 1.30, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7806.889,-1.000,-0.9,--,--,--, 1.715, 5.000, 5.000, 0.786, 1.37,   0.25, 0.41, 1.35,   0.26,-14.64,False,False,False, 1.78,-0.18, 0.88, 1.37, 0.06, 0.01, 0.00, 0.00, 0.00, 0.28, 14.64,-2.20,-0.01,-0.48, 0.00,-24.70, 531.091,-0.467, 1.513, 0.382, 1.85,-0.10, 0.99, 1.50, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7806.925,-1.000,-0.9,--,--,--, 1.716, 5.000, 5.000, 0.846, 1.45,   0.55, 0.47, 1.45,   0.56,-13.83,False,False,False, 1.84,-0.18, 0.88, 1.45, 0.06, 0.01, 0.00, 0.00, 0.00,-0.03, 13.83,-2.40,-0.14,-0.36, 0.00,-3.70, 531.091,-0.467, 1.513, 0.382, 1.85,-0.10, 0.99, 1.50, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7806.975, 1.000,-0.8,--,--,--, 1.717, 5.000, 5.000, 0.902, 1.53,   0.86, 0.50, 1.55,   0.97,-13.19,False,False,False, 1.90,-0.18, 0.88, 1.53, 0.06, 0.02, 0.00, 0.00, 0.00,-0.18, 13.19,-2.58,-0.04,-0.33, 0.00,-12.80, 528.338,-0.011, 1.817, 0.431, 2.01,-0.10, 0.99, 1.70, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7807.026,-1.000,-0.8,--,--,--, 1.717, 5.000, 5.000, 0.951, 1.63,   1.19, 0.29, 1.64,   1.23,-12.22,False,False,False, 2.01,-0.19, 0.88, 1.63, 0.07, 0.03, 0.00, 0.00, 0.00,-0.48, 12.22,-2.92, 0.05,-0.23, 0.00,-4.40, 528.338,-0.011, 1.817, 0.431, 2.01,-0.10, 0.99, 1.70, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7807.076, 1.000,-0.8,--,--,--, 1.717, 5.000, 5.000, 0.998, 1.70,   1.25, 0.38, 1.72,   1.30,-12.06,False,False,False, 2.08,-0.19, 0.88, 1.70, 0.07, 0.04, 0.00, 0.00, 0.00,-0.61, 12.06,-3.25,-0.16, 0.00, 0.00, 16.30, 523.649,-0.330, 2.717, 0.472, 2.19,-0.10, 0.99, 1.90, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7807.126, 1.000,-0.8,--,--,--, 1.716, 5.000, 5.000, 1.043, 1.79,   1.54, 0.24, 1.79,   1.56,-11.89,False,False,False, 2.19,-0.19, 0.88, 1.79, 0.09, 0.05, 0.00, 0.00, 0.00,-0.87, 11.89,-3.92,-0.03,-0.05, 0.00, 1.30, 523.649,-0.330, 2.717, 0.472, 2.19,-0.10, 0.99, 1.90, 0.00, 0.00, 2.00, 0.00, 0.00,--
0,0, 7807.191, 1.000,-0.8,--,--,--, 1.715, 5.000, 5.000, 1.088, 1.88,   1.77, 0.16, 1.87,   1.78,-12.05,False,False,False, 2.31,-0.19, 0.89, 1.88, 0.10, 0.06, 0.00, 0.00, 0.00,-0.95, 12.05,-4.57,-0.02, 0.27, 0.00, 12.40, 519.572,-0.237, 2.319, 0.543, 2.42,-0.10, 0.99, 2.09, 0.00, 0.00, 1.69, 0.00, 0.00,--
